model,method,variant,n,n_q_mean,full_cos_mean,metric,metric_key,threshold,mean,std,se,metric_n
bowphs/LaTa,retrieval_mark,abtt,200,83.57,0.5622480198973789,comprehensiveness,comp@0.10_ratio,0.1,0.2498986068566304,0.2090428854236776,0.0149698719564016,195
bowphs/LaTa,retrieval_mark,abtt,200,83.57,0.5622480198973789,comprehensiveness,comp@0.25_ratio,0.25,0.5386572724481785,0.2937637903366115,0.0210368619714248,195
bowphs/LaTa,retrieval_mark,abtt,200,83.57,0.5622480198973789,comprehensiveness,comp@0.50_ratio,0.5,0.8451839884972281,0.3041654409743654,0.0217817396450506,195
bowphs/LaTa,retrieval_mark,abtt,200,83.57,0.5622480198973789,min_recovery_fraction,compactness@0.70,0.7,,,,0
bowphs/LaTa,retrieval_mark,abtt,200,83.57,0.5622480198973789,min_recovery_fraction,compactness@0.80,0.8,0.4586633789529287,0.2288440539766233,0.0163878630888142,195
bowphs/LaTa,retrieval_mark,abtt,200,83.57,0.5622480198973789,min_recovery_fraction,compactness@0.90,0.9,,,,0
bowphs/LaTa,retrieval_mark,abtt,200,83.57,0.5622480198973789,min_recovery_fraction,compactness@0.95,0.95,,,,0
bowphs/LaTa,retrieval_mark,baseline,200,83.57,0.933024555146694,rho_LOO,loo_rho,,0.0423020384785936,0.2470527429788444,0.0174692669871078,200
bowphs/LaTa,retrieval_mark,baseline,200,83.57,0.933024555146694,sufficiency,suff@0.10_ratio,0.1,0.404466922866297,0.5952385005366222,0.0420897180152757,200
bowphs/LaTa,retrieval_mark,baseline,200,83.57,0.933024555146694,sufficiency,suff@0.25_ratio,0.25,0.5339303896625084,0.5825981885900094,0.0411959129858994,200
bowphs/LaTa,retrieval_mark,baseline,200,83.57,0.933024555146694,sufficiency,suff@0.50_ratio,0.5,0.5817819209134727,0.5655182897584774,0.0399881817573238,200
bowphs/LaTa,retrieval_mark,baseline,200,83.57,0.933024555146694,comprehensiveness,comp@0.10_ratio,0.1,0.115634784856999,0.4046191192858026,0.0286108923044719,200
bowphs/LaTa,retrieval_mark,baseline,200,83.57,0.933024555146694,comprehensiveness,comp@0.25_ratio,0.25,0.3612270156274321,0.6367209182124202,0.0450229678991327,200
bowphs/LaTa,retrieval_mark,baseline,200,83.57,0.933024555146694,comprehensiveness,comp@0.50_ratio,0.5,0.5060610821767297,0.7239353045789985,0.0511899563008158,200
bowphs/LaTa,retrieval_mark,baseline,200,83.57,0.933024555146694,min_recovery_fraction,compactness@0.70,0.7,,,,0
bowphs/LaTa,retrieval_mark,baseline,200,83.57,0.933024555146694,min_recovery_fraction,compactness@0.80,0.8,0.3830712642196529,0.3856432410697959,0.0272690950879211,200
bowphs/LaTa,retrieval_mark,baseline,200,83.57,0.933024555146694,min_recovery_fraction,compactness@0.90,0.9,,,,0
bowphs/LaTa,retrieval_mark,baseline,200,83.57,0.933024555146694,min_recovery_fraction,compactness@0.95,0.95,,,,0
bowphs/PhilTa,attention_standalone,abtt,200,88.755,0.5817009960080032,rho_LOO,loo_rho,,0.2050444603595909,0.2351617522792873,0.0166284469712395,200
bowphs/PhilTa,attention_standalone,abtt,200,88.755,0.5817009960080032,sufficiency,suff@0.10_ratio,0.1,0.351191518729659,0.4394054695698761,0.0317942639207354,191
bowphs/PhilTa,attention_standalone,abtt,200,88.755,0.5817009960080032,sufficiency,suff@0.25_ratio,0.25,0.6544545399271235,0.4114090825148471,0.0297685164494397,191
bowphs/PhilTa,attention_standalone,abtt,200,88.755,0.5817009960080032,sufficiency,suff@0.50_ratio,0.5,0.8266900154445316,0.2853305127138546,0.0206457913114811,191
bowphs/PhilTa,attention_standalone,abtt,200,88.755,0.5817009960080032,comprehensiveness,comp@0.10_ratio,0.1,0.1630642792682018,0.1687399885355127,0.0122095970601631,191
bowphs/PhilTa,attention_standalone,abtt,200,88.755,0.5817009960080032,comprehensiveness,comp@0.25_ratio,0.25,0.3779390746450264,0.2397573214676296,0.0173482309246908,191
bowphs/PhilTa,attention_standalone,abtt,200,88.755,0.5817009960080032,comprehensiveness,comp@0.50_ratio,0.5,0.6163247637908764,0.2358635125656886,0.0170664848007602,191
bowphs/PhilTa,attention_standalone,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.70,0.7,,,,0
bowphs/PhilTa,attention_standalone,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.80,0.8,0.4169768559063582,0.2454670140762019,0.0177613697822497,191
bowphs/PhilTa,attention_standalone,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.90,0.9,,,,0
bowphs/PhilTa,attention_standalone,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.95,0.95,,,,0
bowphs/PhilTa,attention_standalone,baseline,200,88.755,0.9603863478451968,rho_LOO,loo_rho,,0.0456552735565858,0.3246801643451971,0.0229583545925251,200
bowphs/PhilTa,attention_standalone,baseline,200,88.755,0.9603863478451968,sufficiency,suff@0.10_ratio,0.1,0.0171948433800132,0.2857156039218233,0.0202031441023931,200
bowphs/PhilTa,attention_standalone,baseline,200,88.755,0.9603863478451968,sufficiency,suff@0.25_ratio,0.25,0.0384181167539132,0.4895301783243157,0.0346150108688583,200
bowphs/PhilTa,attention_standalone,baseline,200,88.755,0.9603863478451968,sufficiency,suff@0.50_ratio,0.5,0.0641009051573899,0.4442940439885224,0.0314163331345078,200
bowphs/PhilTa,attention_standalone,baseline,200,88.755,0.9603863478451968,comprehensiveness,comp@0.10_ratio,0.1,0.0066801575097143,0.0435160708134905,0.0030770508762813,200
bowphs/PhilTa,attention_standalone,baseline,200,88.755,0.9603863478451968,comprehensiveness,comp@0.25_ratio,0.25,0.0400631335875009,0.1595469906964432,0.0112816759039362,200
bowphs/PhilTa,attention_standalone,baseline,200,88.755,0.9603863478451968,comprehensiveness,comp@0.50_ratio,0.5,0.0686762113141079,0.3727746429586063,0.0263591477890424,200
bowphs/PhilTa,attention_standalone,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.70,0.7,,,,0
bowphs/PhilTa,attention_standalone,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.80,0.8,0.7819703464781188,0.2100199042112289,0.0148506498451909,200
bowphs/PhilTa,attention_standalone,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.90,0.9,,,,0
bowphs/PhilTa,attention_standalone,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.95,0.95,,,,0
bowphs/PhilTa,attention_weighted,abtt,200,88.755,0.5817009960080032,rho_LOO,loo_rho,,0.1083269932137947,0.1959188777040466,0.0138535566986989,200
bowphs/PhilTa,attention_weighted,abtt,200,88.755,0.5817009960080032,sufficiency,suff@0.10_ratio,0.1,0.3405376245919493,0.3353377627819868,0.0242641889344619,191
bowphs/PhilTa,attention_weighted,abtt,200,88.755,0.5817009960080032,sufficiency,suff@0.25_ratio,0.25,0.5843177832041335,0.333171416962923,0.0241074376523663,191
bowphs/PhilTa,attention_weighted,abtt,200,88.755,0.5817009960080032,sufficiency,suff@0.50_ratio,0.5,0.7533569984006685,0.2116084022120066,0.0153114466107112,191
bowphs/PhilTa,attention_weighted,abtt,200,88.755,0.5817009960080032,comprehensiveness,comp@0.10_ratio,0.1,0.1565127115589318,0.1436042084041528,0.0103908358414365,191
bowphs/PhilTa,attention_weighted,abtt,200,88.755,0.5817009960080032,comprehensiveness,comp@0.25_ratio,0.25,0.3257440480040764,0.2280110708512637,0.0164983020593505,191
bowphs/PhilTa,attention_weighted,abtt,200,88.755,0.5817009960080032,comprehensiveness,comp@0.50_ratio,0.5,0.5237749139024331,0.260495904668967,0.018848822140114,191
bowphs/PhilTa,attention_weighted,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.70,0.7,,,,0
bowphs/PhilTa,attention_weighted,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.80,0.8,0.505405144318671,0.2388162922379196,0.0172801404393452,191
bowphs/PhilTa,attention_weighted,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.90,0.9,,,,0
bowphs/PhilTa,attention_weighted,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.95,0.95,,,,0
bowphs/PhilTa,attention_weighted,baseline,200,88.755,0.9603863478451968,rho_LOO,loo_rho,,0.0526877715579129,0.2770693049999533,0.019591758442411,200
bowphs/PhilTa,attention_weighted,baseline,200,88.755,0.9603863478451968,sufficiency,suff@0.10_ratio,0.1,0.0596192931626212,0.3927148117014603,0.02776913064265,200
bowphs/PhilTa,attention_weighted,baseline,200,88.755,0.9603863478451968,sufficiency,suff@0.25_ratio,0.25,0.1631162034754986,0.6085620810852076,0.0430318374308347,200
bowphs/PhilTa,attention_weighted,baseline,200,88.755,0.9603863478451968,sufficiency,suff@0.50_ratio,0.5,0.219456908190673,0.6269058034030616,0.0443289344751505,200
bowphs/PhilTa,attention_weighted,baseline,200,88.755,0.9603863478451968,comprehensiveness,comp@0.10_ratio,0.1,0.0108309555116624,0.0370352381931882,0.0026187868069262,200
bowphs/PhilTa,attention_weighted,baseline,200,88.755,0.9603863478451968,comprehensiveness,comp@0.25_ratio,0.25,0.0280069272779781,0.1155603429476014,0.0081713502134492,200
bowphs/PhilTa,attention_weighted,baseline,200,88.755,0.9603863478451968,comprehensiveness,comp@0.50_ratio,0.5,0.0593042302555606,0.2027540191285654,0.0143368741838635,200
bowphs/PhilTa,attention_weighted,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.70,0.7,,,,0
bowphs/PhilTa,attention_weighted,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.80,0.8,0.6929172016199981,0.282080105191858,0.0199460755218977,200
bowphs/PhilTa,attention_weighted,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.90,0.9,,,,0
bowphs/PhilTa,attention_weighted,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.95,0.95,,,,0
bowphs/PhilTa,bertscore,abtt,200,88.755,0.5817009960080032,rho_LOO,loo_rho,,0.5504481028263387,0.2033467985820339,0.0143787900209931,200
bowphs/PhilTa,bertscore,abtt,200,88.755,0.5817009960080032,sufficiency,suff@0.10_ratio,0.1,0.7709240694184877,0.4578019761576617,0.033125388420037,191
bowphs/PhilTa,bertscore,abtt,200,88.755,0.5817009960080032,sufficiency,suff@0.25_ratio,0.25,0.942058667629209,0.4045889062981597,0.0292750258180383,191
bowphs/PhilTa,bertscore,abtt,200,88.755,0.5817009960080032,sufficiency,suff@0.50_ratio,0.5,1.050081385435904,0.2493757876068484,0.0180441987087112,191
bowphs/PhilTa,bertscore,abtt,200,88.755,0.5817009960080032,comprehensiveness,comp@0.10_ratio,0.1,0.3127057646404886,0.1820151532320627,0.0131701542657129,191
bowphs/PhilTa,bertscore,abtt,200,88.755,0.5817009960080032,comprehensiveness,comp@0.25_ratio,0.25,0.5800607810285836,0.2201645986221394,0.0159305512547379,191
bowphs/PhilTa,bertscore,abtt,200,88.755,0.5817009960080032,comprehensiveness,comp@0.50_ratio,0.5,0.807978806064748,0.2493872569159623,0.0180450285987927,191
bowphs/PhilTa,bertscore,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.70,0.7,,,,0
bowphs/PhilTa,bertscore,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.80,0.8,0.1882510786168965,0.1360216621923684,0.0098421820532062,191
bowphs/PhilTa,bertscore,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.90,0.9,,,,0
bowphs/PhilTa,bertscore,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.95,0.95,,,,0
bowphs/PhilTa,bertscore,baseline,200,88.755,0.9603863478451968,rho_LOO,loo_rho,,0.3087225268397713,0.2829953574633048,0.0200107936306613,200
bowphs/PhilTa,bertscore,baseline,200,88.755,0.9603863478451968,sufficiency,suff@0.10_ratio,0.1,0.8607548903529084,0.3493024927512356,0.0246994161309763,200
bowphs/PhilTa,bertscore,baseline,200,88.755,0.9603863478451968,sufficiency,suff@0.25_ratio,0.25,0.9851617975228084,0.4472727716712321,0.031626960988883,200
bowphs/PhilTa,bertscore,baseline,200,88.755,0.9603863478451968,sufficiency,suff@0.50_ratio,0.5,1.034527033771376,0.4796258296315349,0.0339146676564682,200
bowphs/PhilTa,bertscore,baseline,200,88.755,0.9603863478451968,comprehensiveness,comp@0.10_ratio,0.1,0.6869676724434375,0.4089979326646125,0.0289205211678426,200
bowphs/PhilTa,bertscore,baseline,200,88.755,0.9603863478451968,comprehensiveness,comp@0.25_ratio,0.25,1.0321651277329282,0.2017728480480718,0.0142674949114114,200
bowphs/PhilTa,bertscore,baseline,200,88.755,0.9603863478451968,comprehensiveness,comp@0.50_ratio,0.5,1.042151332496341,0.1574001252971197,0.0111298695957205,200
bowphs/PhilTa,bertscore,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.70,0.7,,,,0
bowphs/PhilTa,bertscore,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.80,0.8,0.0698263357469771,0.0685436041721774,0.0048467647317113,200
bowphs/PhilTa,bertscore,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.90,0.9,,,,0
bowphs/PhilTa,bertscore,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.95,0.95,,,,0
bowphs/PhilTa,dla,abtt,200,88.755,0.5817009960080032,rho_LOO,loo_rho,,0.4870829537914178,0.236585675722133,0.0167291335634721,200
bowphs/PhilTa,dla,abtt,200,88.755,0.5817009960080032,sufficiency,suff@0.10_ratio,0.1,0.8630932646101027,0.3614370342616448,0.0261526659403933,191
bowphs/PhilTa,dla,abtt,200,88.755,0.5817009960080032,sufficiency,suff@0.25_ratio,0.25,0.9103451595768096,0.3068516890429008,0.0222030089782529,191
bowphs/PhilTa,dla,abtt,200,88.755,0.5817009960080032,sufficiency,suff@0.50_ratio,0.5,0.9568140913435238,0.179055133229289,0.0129559747351964,191
bowphs/PhilTa,dla,abtt,200,88.755,0.5817009960080032,comprehensiveness,comp@0.10_ratio,0.1,0.4376516176693606,0.1973074535108561,0.014276666279537,191
bowphs/PhilTa,dla,abtt,200,88.755,0.5817009960080032,comprehensiveness,comp@0.25_ratio,0.25,0.7292903521181482,0.1994356987051125,0.014430660697177,191
bowphs/PhilTa,dla,abtt,200,88.755,0.5817009960080032,comprehensiveness,comp@0.50_ratio,0.5,0.9268939859945108,0.2023199209715039,0.0146393556959749,191
bowphs/PhilTa,dla,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.70,0.7,,,,0
bowphs/PhilTa,dla,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.80,0.8,0.1419800379469462,0.1472540161552309,0.0106549266617245,191
bowphs/PhilTa,dla,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.90,0.9,,,,0
bowphs/PhilTa,dla,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.95,0.95,,,,0
bowphs/PhilTa,dla,baseline,200,88.755,0.9603863478451968,rho_LOO,loo_rho,,0.2034225319542191,0.2730669180058176,0.0193087469439624,200
bowphs/PhilTa,dla,baseline,200,88.755,0.9603863478451968,sufficiency,suff@0.10_ratio,0.1,0.8048779964228372,0.1978160619217766,0.0139877078812506,200
bowphs/PhilTa,dla,baseline,200,88.755,0.9603863478451968,sufficiency,suff@0.25_ratio,0.25,0.9419752577772238,0.0981633928582327,0.0069412000754335,200
bowphs/PhilTa,dla,baseline,200,88.755,0.9603863478451968,sufficiency,suff@0.50_ratio,0.5,0.9910619268917762,0.0277265466493086,0.0019605629154611,200
bowphs/PhilTa,dla,baseline,200,88.755,0.9603863478451968,comprehensiveness,comp@0.10_ratio,0.1,0.7153334572606411,0.647457502368767,0.045782159045506,200
bowphs/PhilTa,dla,baseline,200,88.755,0.9603863478451968,comprehensiveness,comp@0.25_ratio,0.25,1.0173595899383308,0.4495315525556791,0.0317866809169437,200
bowphs/PhilTa,dla,baseline,200,88.755,0.9603863478451968,comprehensiveness,comp@0.50_ratio,0.5,1.028134002218208,0.334560393527483,0.0236569922979723,200
bowphs/PhilTa,dla,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.70,0.7,,,,0
bowphs/PhilTa,dla,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.80,0.8,0.079782559030187,0.0786427969467476,0.0055608855012521,200
bowphs/PhilTa,dla,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.90,0.9,,,,0
bowphs/PhilTa,dla,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.95,0.95,,,,0
bowphs/PhilTa,ig,abtt,200,88.755,0.5817009960080032,rho_LOO,loo_rho,,0.6074513773828429,0.2290074810067118,0.0161932742762295,200
bowphs/PhilTa,ig,abtt,200,88.755,0.5817009960080032,sufficiency,suff@0.10_ratio,0.1,0.8483496785276046,0.3604036806795169,0.0260778950993617,191
bowphs/PhilTa,ig,abtt,200,88.755,0.5817009960080032,sufficiency,suff@0.25_ratio,0.25,0.9626494855613092,0.2690759225770194,0.0194696504472361,191
bowphs/PhilTa,ig,abtt,200,88.755,0.5817009960080032,sufficiency,suff@0.50_ratio,0.5,1.0572890184652823,0.187985916363671,0.0136021835233377,191
bowphs/PhilTa,ig,abtt,200,88.755,0.5817009960080032,comprehensiveness,comp@0.10_ratio,0.1,0.4363422849657067,0.1963778057040923,0.014209399325053,191
bowphs/PhilTa,ig,abtt,200,88.755,0.5817009960080032,comprehensiveness,comp@0.25_ratio,0.25,0.7467002554098052,0.2051539593489267,0.0148444195160077,191
bowphs/PhilTa,ig,abtt,200,88.755,0.5817009960080032,comprehensiveness,comp@0.50_ratio,0.5,0.9924686729754096,0.2226918326755622,0.0161134154930065,191
bowphs/PhilTa,ig,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.70,0.7,,,,0
bowphs/PhilTa,ig,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.80,0.8,0.1410028129232455,0.1154937768018239,0.008356836396311,191
bowphs/PhilTa,ig,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.90,0.9,,,,0
bowphs/PhilTa,ig,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.95,0.95,,,,0
bowphs/PhilTa,ig,baseline,200,88.755,0.9603863478451968,rho_LOO,loo_rho,,0.1820567484299417,0.2631908934747389,0.0186104065522534,200
bowphs/PhilTa,ig,baseline,200,88.755,0.9603863478451968,sufficiency,suff@0.10_ratio,0.1,0.8160910896554537,0.2432792526414959,0.0172024409264797,200
bowphs/PhilTa,ig,baseline,200,88.755,0.9603863478451968,sufficiency,suff@0.25_ratio,0.25,0.9588758911879036,0.097086311543589,0.0068650389252861,200
bowphs/PhilTa,ig,baseline,200,88.755,0.9603863478451968,sufficiency,suff@0.50_ratio,0.5,0.9876559609819692,0.0676113879499081,0.0047808470904814,200
bowphs/PhilTa,ig,baseline,200,88.755,0.9603863478451968,comprehensiveness,comp@0.10_ratio,0.1,0.704177297481412,0.6525361669314707,0.0461412748606719,200
bowphs/PhilTa,ig,baseline,200,88.755,0.9603863478451968,comprehensiveness,comp@0.25_ratio,0.25,0.9687282435891889,0.4721360480290217,0.0333850601203938,200
bowphs/PhilTa,ig,baseline,200,88.755,0.9603863478451968,comprehensiveness,comp@0.50_ratio,0.5,1.0098050376344685,0.2988177410888241,0.0211296051062753,200
bowphs/PhilTa,ig,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.70,0.7,,,,0
bowphs/PhilTa,ig,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.80,0.8,0.0786764411605158,0.0863265616070625,0.0061042097108872,200
bowphs/PhilTa,ig,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.90,0.9,,,,0
bowphs/PhilTa,ig,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.95,0.95,,,,0
bowphs/PhilTa,inverse,abtt,200,88.755,0.5817009960080032,rho_LOO,loo_rho,,-0.6074513773828429,0.2290074810067118,0.0161932742762295,200
bowphs/PhilTa,inverse,abtt,200,88.755,0.5817009960080032,sufficiency,suff@0.10_ratio,0.1,-0.0738109971454577,0.1928441240576016,0.0139537110947941,191
bowphs/PhilTa,inverse,abtt,200,88.755,0.5817009960080032,sufficiency,suff@0.25_ratio,0.25,-0.0744885581584317,0.2269559935254093,0.0164219593433897,191
bowphs/PhilTa,inverse,abtt,200,88.755,0.5817009960080032,sufficiency,suff@0.50_ratio,0.5,0.0138699927904619,0.2220603754945949,0.0160677248549588,191
bowphs/PhilTa,inverse,abtt,200,88.755,0.5817009960080032,comprehensiveness,comp@0.10_ratio,0.1,-0.0486787725605776,0.0563467043249665,0.0040771044341466,191
bowphs/PhilTa,inverse,abtt,200,88.755,0.5817009960080032,comprehensiveness,comp@0.25_ratio,0.25,-0.0734283904753881,0.1243455878045458,0.0089973309615528,191
bowphs/PhilTa,inverse,abtt,200,88.755,0.5817009960080032,comprehensiveness,comp@0.50_ratio,0.5,-0.0548125774145743,0.188002699827468,0.0136033979321569,191
bowphs/PhilTa,inverse,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.70,0.7,,,,0
bowphs/PhilTa,inverse,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.80,0.8,0.95021847649595,0.0710767341483521,0.0051429319856868,191
bowphs/PhilTa,inverse,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.90,0.9,,,,0
bowphs/PhilTa,inverse,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.95,0.95,,,,0
bowphs/PhilTa,inverse,baseline,200,88.755,0.9603863478451968,rho_LOO,loo_rho,,-0.1820567484299417,0.2631908934747389,0.0186104065522534,200
bowphs/PhilTa,inverse,baseline,200,88.755,0.9603863478451968,sufficiency,suff@0.10_ratio,0.1,-0.0087193144981814,0.1209784963446545,0.0085544715143057,200
bowphs/PhilTa,inverse,baseline,200,88.755,0.9603863478451968,sufficiency,suff@0.25_ratio,0.25,-0.0250164122868238,0.1753759251365302,0.0124009505920904,200
bowphs/PhilTa,inverse,baseline,200,88.755,0.9603863478451968,sufficiency,suff@0.50_ratio,0.5,-0.0090096489425883,0.3004006763746388,0.0212415355337532,200
bowphs/PhilTa,inverse,baseline,200,88.755,0.9603863478451968,comprehensiveness,comp@0.10_ratio,0.1,-0.0014403470631749,0.010804365870179,0.0007639840373224,200
bowphs/PhilTa,inverse,baseline,200,88.755,0.9603863478451968,comprehensiveness,comp@0.25_ratio,0.25,-0.0005994894737162,0.022969984268466,0.001624223163998,200
bowphs/PhilTa,inverse,baseline,200,88.755,0.9603863478451968,comprehensiveness,comp@0.50_ratio,0.5,0.0128093463584023,0.0688108256898157,0.0048656601464314,200
bowphs/PhilTa,inverse,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.70,0.7,,,,0
bowphs/PhilTa,inverse,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.80,0.8,0.9214043260605528,0.089263220493818,0.0063118628521728,200
bowphs/PhilTa,inverse,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.90,0.9,,,,0
bowphs/PhilTa,inverse,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.95,0.95,,,,0
bowphs/PhilTa,ot,abtt,200,88.755,0.5817009960080032,rho_LOO,loo_rho,,0.6074513773828429,0.2290074810067118,0.0161932742762295,200
bowphs/PhilTa,ot,abtt,200,88.755,0.5817009960080032,sufficiency,suff@0.10_ratio,0.1,0.8483496785276046,0.3604036806795169,0.0260778950993617,191
bowphs/PhilTa,ot,abtt,200,88.755,0.5817009960080032,sufficiency,suff@0.25_ratio,0.25,0.9626494855613092,0.2690759225770194,0.0194696504472361,191
bowphs/PhilTa,ot,abtt,200,88.755,0.5817009960080032,sufficiency,suff@0.50_ratio,0.5,1.0572890184652823,0.187985916363671,0.0136021835233377,191
bowphs/PhilTa,ot,abtt,200,88.755,0.5817009960080032,comprehensiveness,comp@0.10_ratio,0.1,0.4363422849657067,0.1963778057040923,0.014209399325053,191
bowphs/PhilTa,ot,abtt,200,88.755,0.5817009960080032,comprehensiveness,comp@0.25_ratio,0.25,0.7467002554098052,0.2051539593489267,0.0148444195160077,191
bowphs/PhilTa,ot,abtt,200,88.755,0.5817009960080032,comprehensiveness,comp@0.50_ratio,0.5,0.9924686729754096,0.2226918326755622,0.0161134154930065,191
bowphs/PhilTa,ot,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.70,0.7,,,,0
bowphs/PhilTa,ot,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.80,0.8,0.1410028129232455,0.1154937768018239,0.008356836396311,191
bowphs/PhilTa,ot,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.90,0.9,,,,0
bowphs/PhilTa,ot,abtt,200,88.755,0.5817009960080032,min_recovery_fraction,compactness@0.95,0.95,,,,0
bowphs/PhilTa,ot,baseline,200,88.755,0.9603863478451968,rho_LOO,loo_rho,,0.1820567484299417,0.2631908934747389,0.0186104065522534,200
bowphs/PhilTa,ot,baseline,200,88.755,0.9603863478451968,sufficiency,suff@0.10_ratio,0.1,0.8160910896554537,0.2432792526414959,0.0172024409264797,200
bowphs/PhilTa,ot,baseline,200,88.755,0.9603863478451968,sufficiency,suff@0.25_ratio,0.25,0.9588758911879036,0.097086311543589,0.0068650389252861,200
bowphs/PhilTa,ot,baseline,200,88.755,0.9603863478451968,sufficiency,suff@0.50_ratio,0.5,0.9876559609819692,0.0676113879499081,0.0047808470904814,200
bowphs/PhilTa,ot,baseline,200,88.755,0.9603863478451968,comprehensiveness,comp@0.10_ratio,0.1,0.704177297481412,0.6525361669314707,0.0461412748606719,200
bowphs/PhilTa,ot,baseline,200,88.755,0.9603863478451968,comprehensiveness,comp@0.25_ratio,0.25,0.9687282435891889,0.4721360480290217,0.0333850601203938,200
bowphs/PhilTa,ot,baseline,200,88.755,0.9603863478451968,comprehensiveness,comp@0.50_ratio,0.5,1.0098050376344685,0.2988177410888241,0.0211296051062753,200
bowphs/PhilTa,ot,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.70,0.7,,,,0
bowphs/PhilTa,ot,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.80,0.8,0.0786764411605158,0.0863265616070625,0.0061042097108872,200
bowphs/PhilTa,ot,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.90,0.9,,,,0
bowphs/PhilTa,ot,baseline,200,88.755,0.9603863478451968,min_recovery_fraction,compactness@0.95,0.95,,,,0
bowphs/PhilTa,random,abtt,1000,88.755,0.5817009960080032,rho_LOO,loo_rho,,-0.0100675919405847,0.1245741330631384,0.003939379980204,1000
bowphs/PhilTa,random,abtt,1000,88.755,0.5817009960080032,sufficiency,suff@0.10_ratio,0.1,0.2875594989593644,0.2480836201883784,0.0080277974267147,955
bowphs/PhilTa,random,abtt,1000,88.755,0.5817009960080032,sufficiency,suff@0.25_ratio,0.25,0.4784330508573024,0.2635046173041448,0.0085268091747266,955
bowphs/PhilTa,random,abtt,1000,88.755,0.5817009960080032,sufficiency,suff@0.50_ratio,0.5,0.7089514431119783,0.2014869810576237,0.0065199655939505,955
bowphs/PhilTa,random,abtt,1000,88.755,0.5817009960080032,comprehensiveness,comp@0.10_ratio,0.1,0.0498506120316137,0.093273788444397,0.0030182689138657,955
bowphs/PhilTa,random,abtt,1000,88.755,0.5817009960080032,comprehensiveness,comp@0.25_ratio,0.25,0.1237541542733081,0.1468956432493007,0.0047534313872753,955
