model,repr,pooling,layer,method,D,sif_a,tau,aucroc,spearman,same_avg,diff_avg,gap,dir_acc_at_1,dir_acc_at_3,existing_acc,new_acc,overall_assignment_acc,train_aucroc,train_dir_acc_at_1,n_train,n_test,n_existing,n_new
bowphs/LaTa,hidden,mean,6,baseline,10,0.001,0.9949748743718593,0.4957430056809749,-0.0005932605427861111,0.16183315217494965,0.23097816109657288,-0.06914500892162323,0.2972027972027972,0.40093240093240096,0.3775700934579439,0.7120743034055728,0.5034965034965035,0.5100518832510331,0.31995277449822906,847,858,535,323
bowphs/LaTa,hidden,mean,6,abtt_fixed,10,0.001,0.49748743718592964,0.9636779160517707,0.06461878770316863,0.5698435306549072,0.0007202280685305595,0.5691233025863767,0.8741258741258742,0.9568764568764568,0.8841121495327103,0.913312693498452,0.8951048951048951,0.9817165384672095,0.8536009445100354,847,858,535,323
bowphs/LaTa,hidden,mean,6,abtt_optimal,10,0.001,0.49748743718592964,0.9636779160517707,0.06461878770316863,0.5698435306549072,0.0007202280685305595,0.5691233025863767,0.8741258741258742,0.9568764568764568,0.8841121495327103,0.913312693498452,0.8951048951048951,0.9817165384672095,0.8536009445100354,847,858,535,323
bowphs/LaTa,hidden,mean,6,whitening,10,0.001,0.05527638190954774,0.8457354350337446,0.048182162454797055,0.3008193075656891,0.000745706376619637,0.30007360118906945,0.38578088578088576,0.4184149184149184,1.0,0.0030959752321981426,0.6247086247086248,0.8401388326350157,0.6599763872491146,847,858,535,323
bowphs/LaTa,hidden,mean,7,baseline,10,0.001,0.9949748743718593,0.4975369341261172,-0.00034325622440396243,0.16136249899864197,0.2333744317293167,-0.07201193273067474,0.30186480186480186,0.40559440559440557,0.3719626168224299,0.7151702786377709,0.5011655011655012,0.5104299554588071,0.31995277449822906,847,858,535,323
bowphs/LaTa,hidden,mean,7,abtt_fixed,10,0.001,0.5025125628140703,0.9618220835551152,0.06436015635161513,0.5647497177124023,0.0005538366385735571,0.5641958810738288,0.8682983682983683,0.9592074592074592,0.874766355140187,0.9164086687306502,0.8904428904428905,0.981171037250394,0.859504132231405,847,858,535,323
bowphs/LaTa,hidden,mean,7,abtt_optimal,10,0.001,0.5025125628140703,0.9618220835551152,0.06436015635161513,0.5647497177124023,0.0005538366385735571,0.5641958810738288,0.8682983682983683,0.9592074592074592,0.874766355140187,0.9164086687306502,0.8904428904428905,0.981171037250394,0.859504132231405,847,858,535,323
bowphs/LaTa,hidden,mean,7,whitening,10,0.001,0.06532663316582915,0.8499500187350894,0.04876951259597528,0.3020423650741577,0.00027453104848973453,0.301767834025668,0.3927738927738928,0.4358974358974359,1.0,0.0030959752321981426,0.6247086247086248,0.8394860183245184,0.6363636363636364,847,858,535,323
bowphs/LaTa,hidden,mean,8,baseline,10,0.001,0.9949748743718593,0.5018866851010997,0.00026293101264963703,0.15572190284729004,0.23011887073516846,-0.07439696788787842,0.30186480186480186,0.40559440559440557,0.3794392523364486,0.7058823529411765,0.5023310023310024,0.5134516856552145,0.3152302243211334,847,858,535,323
bowphs/LaTa,hidden,mean,8,abtt_fixed,10,0.001,0.4723618090452261,0.9645094393382165,0.06473466992411779,0.5586625933647156,0.0005173006211407483,0.5581452927435748,0.8613053613053613,0.9522144522144522,0.8841121495327103,0.8854489164086687,0.8846153846153846,0.9818805881206795,0.8606847697756789,847,858,535,323
bowphs/LaTa,hidden,mean,8,abtt_optimal,10,0.001,0.4723618090452261,0.9645094393382165,0.06473466992411779,0.5586625933647156,0.0005173006211407483,0.5581452927435748,0.8613053613053613,0.9522144522144522,0.8841121495327103,0.8854489164086687,0.8846153846153846,0.9818805881206795,0.8606847697756789,847,858,535,323
bowphs/LaTa,hidden,mean,8,whitening,10,0.001,0.06030150753768844,0.8611295933171911,0.05032751337954527,0.29866519570350647,0.0007868504617363214,0.29787834524177015,0.38344988344988346,0.4114219114219114,1.0,0.0030959752321981426,0.6247086247086248,0.8423834644322085,0.6387249114521841,847,858,535,323
bowphs/LaTa,hidden,mean,9,baseline,10,0.001,0.9949748743718593,0.5026057320285625,0.00036313837458308264,0.158407524228096,0.23092010617256165,-0.07251258194446564,0.30885780885780884,0.40442890442890445,0.3663551401869159,0.7244582043343654,0.5011655011655012,0.5133065539607878,0.3246753246753247,847,858,535,323
bowphs/LaTa,hidden,mean,9,abtt_fixed,10,0.001,0.4723618090452261,0.9647606689947191,0.0647696816321939,0.5573623776435852,0.0006012156372889876,0.5567611620062962,0.8578088578088578,0.9487179487179487,0.8859813084112149,0.8730650154798761,0.8811188811188811,0.9812288029550709,0.8559622195985832,847,858,535,323
