model,repr,pooling,layer,method,D,sif_a,split,n_train,n_test_query,acc@1_all,acc@3_all,acc@5_all,acc@1_winnable,acc@3_winnable,acc@5_winnable,same_avg,diff_avg,gap,off_diag_mean
sentence-transformers/LaBSE,hidden,mean,8,baseline,0,0.001,clean,943,335,0.5671641791044776,0.6686567164179105,0.7194029850746269,0.5671641791044776,0.6686567164179105,0.7194029850746269,0.9580801129341125,0.8796799778938293,0.0784001350402832,0.8798468708992004
sentence-transformers/LaBSE,hidden,mean,8,abtt,10,0.001,clean,943,335,0.8417910447761194,0.9104477611940298,0.9283582089552239,0.8417910447761194,0.9104477611940298,0.9283582089552239,0.5330472588539124,-0.0011704762000590563,0.5342177350539714,-3.330291292513721e-05
sentence-transformers/LaBSE,hidden,mean,9,baseline,0,0.001,clean,943,335,0.7522388059701492,0.8149253731343283,0.8328358208955224,0.7522388059701492,0.8149253731343283,0.8328358208955224,0.9545514583587646,0.8654162883758545,0.08913516998291016,0.8656057119369507
sentence-transformers/LaBSE,hidden,mean,9,abtt,10,0.001,clean,943,335,0.8716417910447761,0.9253731343283582,0.9373134328358209,0.8716417910447761,0.9253731343283582,0.9373134328358209,0.5781220197677612,-0.0013428537640720606,0.5794648735318333,-0.00010936460603261366
sentence-transformers/LaBSE,hidden,mean,10,baseline,0,0.001,clean,943,335,0.7791044776119403,0.8507462686567164,0.8686567164179104,0.7791044776119403,0.8507462686567164,0.8686567164179104,0.9524559378623962,0.8503077626228333,0.10214817523956299,0.8505250811576843
sentence-transformers/LaBSE,hidden,mean,10,abtt,10,0.001,clean,943,335,0.8835820895522388,0.9253731343283582,0.9402985074626866,0.8835820895522388,0.9253731343283582,0.9402985074626866,0.605556309223175,-0.0013712417567148805,0.6069275509798899,-7.929410639917478e-05
sentence-transformers/LaBSE,hidden,mean,11,baseline,0,0.001,clean,943,335,0.844776119402985,0.9044776119402985,0.9164179104477612,0.844776119402985,0.9044776119402985,0.9164179104477612,0.9738831520080566,0.9137133955955505,0.060169756412506104,0.9138413667678833
sentence-transformers/LaBSE,hidden,mean,11,abtt,10,0.001,clean,943,335,0.9134328358208955,0.9492537313432836,0.9611940298507463,0.9134328358208955,0.9492537313432836,0.9611940298507463,0.6274401545524597,-0.0010987897403538227,0.6285389442928135,0.00023916091595310718
sentence-transformers/LaBSE,hidden,mean,12,baseline,0,0.001,clean,943,335,0.8805970149253731,0.9134328358208955,0.9164179104477612,0.8805970149253731,0.9134328358208955,0.9164179104477612,0.9144369959831238,0.727622389793396,0.18681460618972778,0.7280202507972717
sentence-transformers/LaBSE,hidden,mean,12,abtt,10,0.001,clean,943,335,0.8925373134328358,0.9373134328358209,0.9432835820895522,0.8925373134328358,0.9373134328358209,0.9432835820895522,0.6107534766197205,-0.0013334642862901092,0.6120869409060106,-3.053437831113115e-05
sentence-transformers/LaBSE,hidden,sif,0,baseline,0,0.001,clean,943,335,0.6895522388059702,0.7343283582089553,0.746268656716418,0.6895522388059702,0.7343283582089553,0.746268656716418,0.7993552088737488,0.5684186220169067,0.23093658685684204,0.5689103603363037
sentence-transformers/LaBSE,hidden,sif,0,abtt,10,0.001,clean,943,335,0.9164179104477612,0.9582089552238806,0.9671641791044776,0.9164179104477612,0.9582089552238806,0.9671641791044776,0.5172023773193359,-0.0014382009394466877,0.5186405782587826,-0.00033418714883737266
sentence-transformers/LaBSE,hidden,sif,1,baseline,0,0.001,clean,943,335,0.6029850746268657,0.6567164179104478,0.6597014925373135,0.6029850746268657,0.6567164179104478,0.6597014925373135,0.9359503388404846,0.8608190417289734,0.07513129711151123,0.8609791994094849
sentence-transformers/LaBSE,hidden,sif,1,abtt,10,0.001,clean,943,335,0.9014925373134328,0.9582089552238806,0.9611940298507463,0.9014925373134328,0.9582089552238806,0.9611940298507463,0.5098966360092163,-0.0013980226358398795,0.5112946586450562,-0.0003096455184277147
sentence-transformers/LaBSE,hidden,sif,2,baseline,0,0.001,clean,943,335,0.5492537313432836,0.6238805970149254,0.6388059701492538,0.5492537313432836,0.6238805970149254,0.6388059701492538,0.9670389294624329,0.9242200255393982,0.04281890392303467,0.924311637878418
sentence-transformers/LaBSE,hidden,sif,2,abtt,10,0.001,clean,943,335,0.8955223880597015,0.9432835820895522,0.9611940298507463,0.8955223880597015,0.9432835820895522,0.9611940298507463,0.5297859907150269,-0.0013418241869658232,0.5311278149019927,-0.00021122925681993365
sentence-transformers/LaBSE,hidden,sif,3,baseline,0,0.001,clean,943,335,0.6149253731343284,0.6925373134328359,0.7074626865671642,0.6149253731343284,0.6925373134328359,0.7074626865671642,0.9486647844314575,0.8787901997566223,0.0698745846748352,0.8789394497871399
sentence-transformers/LaBSE,hidden,sif,3,abtt,10,0.001,clean,943,335,0.8865671641791045,0.9402985074626866,0.9462686567164179,0.8865671641791045,0.9402985074626866,0.9462686567164179,0.5365904569625854,-0.0013673853827640414,0.5379578423453495,-0.00022225099382922053
sentence-transformers/LaBSE,hidden,sif,4,baseline,0,0.001,clean,943,335,0.591044776119403,0.6716417910447762,0.7044776119402985,0.591044776119403,0.6716417910447762,0.7044776119402985,0.9411024451255798,0.8601542711257935,0.08094817399978638,0.8603267073631287
sentence-transformers/LaBSE,hidden,sif,4,abtt,10,0.001,clean,943,335,0.8955223880597015,0.9432835820895522,0.9552238805970149,0.8955223880597015,0.9432835820895522,0.9552238805970149,0.5284290909767151,-0.0013107463018968701,0.529739837278612,-0.00018310580344405025
sentence-transformers/LaBSE,hidden,sif,5,baseline,0,0.001,clean,943,335,0.591044776119403,0.6746268656716418,0.6925373134328359,0.591044776119403,0.6746268656716418,0.6925373134328359,0.9435544610023499,0.8705264925956726,0.07302796840667725,0.8706820011138916
sentence-transformers/LaBSE,hidden,sif,5,abtt,10,0.001,clean,943,335,0.8716417910447761,0.9343283582089552,0.9522388059701492,0.8716417910447761,0.9343283582089552,0.9522388059701492,0.5178686380386353,-0.0012711071176454425,0.5191397451562807,-0.00016603061521891505
sentence-transformers/LaBSE,hidden,sif,6,baseline,0,0.001,clean,943,335,0.6537313432835821,0.7223880597014926,0.7492537313432835,0.6537313432835821,0.7223880597014926,0.7492537313432835,0.9399075508117676,0.8556639552116394,0.08424359560012817,0.8558434844017029
sentence-transformers/LaBSE,hidden,sif,6,abtt,10,0.001,clean,943,335,0.8865671641791045,0.9343283582089552,0.9432835820895522,0.8865671641791045,0.9343283582089552,0.9432835820895522,0.5414511561393738,-0.001340285292826593,0.5427914414322004,-0.0001848629181040451
sentence-transformers/LaBSE,hidden,sif,7,baseline,0,0.001,clean,943,335,0.608955223880597,0.7044776119402985,0.7373134328358208,0.608955223880597,0.7044776119402985,0.7373134328358208,0.9476929903030396,0.8606103658676147,0.0870826244354248,0.8607955574989319
sentence-transformers/LaBSE,hidden,sif,7,abtt,10,0.001,clean,943,335,0.8626865671641791,0.9253731343283582,0.9373134328358209,0.8626865671641791,0.9253731343283582,0.9373134328358209,0.5304400324821472,-0.0012366935843601823,0.5316767260665074,-0.0001049301354214549
sentence-transformers/LaBSE,hidden,sif,8,baseline,0,0.001,clean,943,335,0.5701492537313433,0.6477611940298508,0.7074626865671642,0.5701492537313433,0.6477611940298508,0.7074626865671642,0.9566788673400879,0.8803379535675049,0.07634091377258301,0.8805004358291626
sentence-transformers/LaBSE,hidden,sif,8,abtt,10,0.001,clean,943,335,0.8805970149253731,0.9402985074626866,0.9432835820895522,0.8805970149253731,0.9402985074626866,0.9432835820895522,0.5310922861099243,-0.0011657800059765577,0.5322580661159009,-3.277859650552273e-05
sentence-transformers/LaBSE,hidden,sif,9,baseline,0,0.001,clean,943,335,0.6895522388059702,0.7701492537313432,0.7970149253731343,0.6895522388059702,0.7701492537313432,0.7970149253731343,0.9536709785461426,0.8691636919975281,0.0845072865486145,0.8693436980247498
sentence-transformers/LaBSE,hidden,sif,9,abtt,10,0.001,clean,943,335,0.8925373134328358,0.9313432835820895,0.9462686567164179,0.8925373134328358,0.9313432835820895,0.9462686567164179,0.5699008703231812,-0.001314886729232967,0.5712157570524141,-9.895810217130929e-05
sentence-transformers/LaBSE,hidden,sif,10,baseline,0,0.001,clean,943,335,0.6985074626865672,0.7820895522388059,0.8119402985074626,0.6985074626865672,0.7820895522388059,0.8119402985074626,0.950833797454834,0.8517300486564636,0.09910374879837036,0.8519411087036133
sentence-transformers/LaBSE,hidden,sif,10,abtt,10,0.001,clean,943,335,0.8955223880597015,0.9462686567164179,0.9522388059701492,0.8955223880597015,0.9462686567164179,0.9522388059701492,0.5941239595413208,-0.0013285535387694836,0.5954525130800903,-6.1032198573229834e-05
sentence-transformers/LaBSE,hidden,sif,11,baseline,0,0.001,clean,943,335,0.7671641791044777,0.844776119402985,0.8626865671641791,0.7671641791044777,0.844776119402985,0.8626865671641791,0.9720542430877686,0.9143289923667908,0.05772525072097778,0.9144516587257385
sentence-transformers/LaBSE,hidden,sif,11,abtt,10,0.001,clean,943,335,0.9223880597014925,0.9582089552238806,0.9582089552238806,0.9223880597014925,0.9582089552238806,0.9582089552238806,0.6275449991226196,-0.0012406508903950453,0.6287856500130147,9.782526467461139e-05
sentence-transformers/LaBSE,hidden,sif,12,baseline,0,0.001,clean,943,335,0.8776119402985074,0.9104477611940298,0.9194029850746268,0.8776119402985074,0.9104477611940298,0.9194029850746268,0.9136473536491394,0.7267848253250122,0.1868625283241272,0.7271826863288879
sentence-transformers/LaBSE,hidden,sif,12,abtt,10,0.001,clean,943,335,0.8985074626865671,0.9402985074626866,0.9462686567164179,0.8985074626865671,0.9402985074626866,0.9462686567164179,0.6115623116493225,-0.0013266722671687603,0.6128889839164913,-2.2034164430806413e-05
sentence-transformers/LaBSE,ffn_intermediate,mean,0,baseline,0,0.001,clean,943,335,0.4388059701492537,0.5283582089552239,0.5611940298507463,0.4388059701492537,0.5283582089552239,0.5611940298507463,0.9515138268470764,0.8556389808654785,0.0958748459815979,0.8558434844017029
sentence-transformers/LaBSE,ffn_intermediate,mean,0,abtt,10,0.001,clean,943,335,0.7611940298507462,0.8507462686567164,0.8716417910447761,0.7611940298507462,0.8507462686567164,0.8716417910447761,0.5034476518630981,-0.001282396144233644,0.5047300480073318,-0.00020799324556719512
sentence-transformers/LaBSE,ffn_intermediate,mean,1,baseline,0,0.001,clean,943,335,0.3611940298507463,0.4388059701492537,0.48059701492537316,0.3611940298507463,0.4388059701492537,0.48059701492537316,0.9477256536483765,0.8831472396850586,0.06457841396331787,0.8832851052284241
sentence-transformers/LaBSE,ffn_intermediate,mean,1,abtt,10,0.001,clean,943,335,0.8059701492537313,0.8746268656716418,0.8895522388059701,0.8059701492537313,0.8746268656716418,0.8895522388059701,0.5016632676124573,-0.0013408190570771694,0.5030040866695344,-0.0002700899785850197
sentence-transformers/LaBSE,ffn_intermediate,mean,2,baseline,0,0.001,clean,943,335,0.3940298507462687,0.4597014925373134,0.4925373134328358,0.3940298507462687,0.4597014925373134,0.4925373134328358,0.9256747364997864,0.8519639372825623,0.07371079921722412,0.852121114730835
sentence-transformers/LaBSE,ffn_intermediate,mean,2,abtt,10,0.001,clean,943,335,0.8746268656716418,0.9402985074626866,0.9462686567164179,0.8746268656716418,0.9402985074626866,0.9462686567164179,0.5322256088256836,-0.0012637083418667316,0.5334893171675503,-0.00012808656902052462
sentence-transformers/LaBSE,ffn_intermediate,mean,3,baseline,0,0.001,clean,943,335,0.5194029850746269,0.6119402985074627,0.6537313432835821,0.5194029850746269,0.6119402985074627,0.6537313432835821,0.9257028698921204,0.8178151249885559,0.10788774490356445,0.8180446624755859
sentence-transformers/LaBSE,ffn_intermediate,mean,3,abtt,10,0.001,clean,943,335,0.808955223880597,0.8776119402985074,0.8865671641791045,0.808955223880597,0.8776119402985074,0.8865671641791045,0.4713223874568939,-0.001042404561303556,0.4723647920181975,-3.689631193992682e-05
sentence-transformers/LaBSE,ffn_intermediate,mean,4,baseline,0,0.001,clean,943,335,0.5074626865671642,0.6179104477611941,0.6537313432835821,0.5074626865671642,0.6179104477611941,0.6537313432835821,0.9134995341300964,0.780325710773468,0.13317382335662842,0.7806092500686646
sentence-transformers/LaBSE,ffn_intermediate,mean,4,abtt,10,0.001,clean,943,335,0.8298507462686567,0.9074626865671642,0.9194029850746268,0.8298507462686567,0.9074626865671642,0.9194029850746268,0.48037323355674744,-0.0011171578662469983,0.48149039142299443,-9.222465450875461e-05
sentence-transformers/LaBSE,ffn_intermediate,mean,5,baseline,0,0.001,clean,943,335,0.5582089552238806,0.6388059701492538,0.6776119402985075,0.5582089552238806,0.6388059701492538,0.6776119402985075,0.9012121558189392,0.7775617241859436,0.1236504316329956,0.7778246998786926
sentence-transformers/LaBSE,ffn_intermediate,mean,5,abtt,10,0.001,clean,943,335,0.9074626865671642,0.9462686567164179,0.9492537313432836,0.9074626865671642,0.9462686567164179,0.9492537313432836,0.5250729918479919,-0.0010965396650135517,0.5261695315130055,2.350108843529597e-05
sentence-transformers/LaBSE,ffn_intermediate,mean,6,baseline,0,0.001,clean,943,335,0.48955223880597015,0.6,0.6417910447761194,0.48955223880597015,0.6,0.6417910447761194,0.9321111440658569,0.7749828696250916,0.15712827444076538,0.775317370891571
sentence-transformers/LaBSE,ffn_intermediate,mean,6,abtt,10,0.001,clean,943,335,0.8686567164179104,0.9194029850746268,0.9402985074626866,0.8686567164179104,0.9194029850746268,0.9402985074626866,0.5019004344940186,-0.0011336721945554018,0.503034106688574,-6.287921860348433e-05
sentence-transformers/LaBSE,ffn_intermediate,mean,7,baseline,0,0.001,clean,943,335,0.4417910447761194,0.5343283582089552,0.564179104477612,0.4417910447761194,0.5343283582089552,0.564179104477612,0.9009104371070862,0.6880291700363159,0.21288126707077026,0.6884822249412537
sentence-transformers/LaBSE,ffn_intermediate,mean,7,abtt,10,0.001,clean,943,335,0.7820895522388059,0.8656716417910447,0.8686567164179104,0.7820895522388059,0.8656716417910447,0.8686567164179104,0.4840759336948395,-0.0008372126030735672,0.48491314629791304,0.00019500753842294216
sentence-transformers/LaBSE,ffn_intermediate,mean,8,baseline,0,0.001,clean,943,335,0.6985074626865672,0.7850746268656716,0.8119402985074626,0.6985074626865672,0.7850746268656716,0.8119402985074626,0.900270402431488,0.719639241695404,0.18063116073608398,0.7200237512588501
sentence-transformers/LaBSE,ffn_intermediate,mean,8,abtt,10,0.001,clean,943,335,0.8656716417910447,0.9134328358208955,0.9223880597014925,0.8656716417910447,0.9134328358208955,0.9223880597014925,0.5484783053398132,-0.001193875097669661,0.5496721804374829,-2.380513797106687e-05
sentence-transformers/LaBSE,ffn_intermediate,mean,9,baseline,0,0.001,clean,943,335,0.7283582089552239,0.8119402985074626,0.8328358208955224,0.7283582089552239,0.8119402985074626,0.8328358208955224,0.9203198552131653,0.7729721665382385,0.14734768867492676,0.773285448551178
sentence-transformers/LaBSE,ffn_intermediate,mean,9,abtt,10,0.001,clean,943,335,0.8865671641791045,0.9194029850746268,0.9253731343283582,0.8865671641791045,0.9194029850746268,0.9253731343283582,0.5713211297988892,-0.0012060091830790043,0.5725271389819682,1.2710814189631492e-05
sentence-transformers/LaBSE,ffn_intermediate,mean,10,baseline,0,0.001,clean,943,335,0.8208955223880597,0.8746268656716418,0.8925373134328358,0.8208955223880597,0.8746268656716418,0.8925373134328358,0.9276562333106995,0.7776433229446411,0.15001291036605835,0.7779621481895447
sentence-transformers/LaBSE,ffn_intermediate,mean,10,abtt,10,0.001,clean,943,335,0.9074626865671642,0.9462686567164179,0.9522388059701492,0.9074626865671642,0.9462686567164179,0.9522388059701492,0.5815889239311218,-0.0011109666666015983,0.5826998905977234,0.00012940753367729485
sentence-transformers/LaBSE,ffn_intermediate,mean,11,baseline,0,0.001,clean,943,335,0.8477611940298507,0.8835820895522388,0.8925373134328358,0.8477611940298507,0.8835820895522388,0.8925373134328358,0.9743875861167908,0.9140202403068542,0.06036734580993652,0.9141482710838318
sentence-transformers/LaBSE,ffn_intermediate,mean,11,abtt,10,0.001,clean,943,335,0.9014925373134328,0.9492537313432836,0.9552238805970149,0.9014925373134328,0.9492537313432836,0.9552238805970149,0.6150895953178406,-0.0012045996263623238,0.6162941949442029,0.00010728658526204526
sentence-transformers/LaBSE,ffn_intermediate,sif,0,baseline,0,0.001,clean,943,335,0.5402985074626866,0.591044776119403,0.6119402985074627,0.5402985074626866,0.591044776119403,0.6119402985074627,0.9429590702056885,0.8771421909332275,0.06581687927246094,0.877282440662384
sentence-transformers/LaBSE,ffn_intermediate,sif,0,abtt,10,0.001,clean,943,335,0.826865671641791,0.8805970149253731,0.9044776119402985,0.826865671641791,0.8805970149253731,0.9044776119402985,0.49304521083831787,-0.0011908274609595537,0.4942360382992774,-0.00013876303273718804
sentence-transformers/LaBSE,ffn_intermediate,sif,1,baseline,0,0.001,clean,943,335,0.4597014925373134,0.5223880597014925,0.5402985074626866,0.4597014925373134,0.5223880597014925,0.5402985074626866,0.9460757970809937,0.8944656848907471,0.05161011219024658,0.8945757746696472
sentence-transformers/LaBSE,ffn_intermediate,sif,1,abtt,10,0.001,clean,943,335,0.8208955223880597,0.8776119402985074,0.9104477611940298,0.8208955223880597,0.8776119402985074,0.9104477611940298,0.4946887195110321,-0.0012512241955846548,0.49593994370661676,-0.00019553226593416184
sentence-transformers/LaBSE,ffn_intermediate,sif,2,baseline,0,0.001,clean,943,335,0.4507462686567164,0.5044776119402985,0.5104477611940299,0.4507462686567164,0.5044776119402985,0.5104477611940299,0.9153594970703125,0.8394568562507629,0.07590264081954956,0.8396180868148804
sentence-transformers/LaBSE,ffn_intermediate,sif,2,abtt,10,0.001,clean,943,335,0.8985074626865671,0.9402985074626866,0.9582089552238806,0.8985074626865671,0.9402985074626866,0.9582089552238806,0.5302128791809082,-0.0011709661921486259,0.5313838453730568,-3.982622365583666e-05
sentence-transformers/LaBSE,ffn_intermediate,sif,3,baseline,0,0.001,clean,943,335,0.6,0.6716417910447762,0.6895522388059702,0.6,0.6716417910447762,0.6895522388059702,0.9129216074943542,0.813330888748169,0.0995907187461853,0.813542902469635
sentence-transformers/LaBSE,ffn_intermediate,sif,3,abtt,10,0.001,clean,943,335,0.8626865671641791,0.9253731343283582,0.9373134328358209,0.8626865671641791,0.9253731343283582,0.9373134328358209,0.49475449323654175,-0.0011917278170585632,0.4959462210536003,-0.00013602284889202565
sentence-transformers/LaBSE,ffn_intermediate,sif,4,baseline,0,0.001,clean,943,335,0.6029850746268657,0.6656716417910448,0.6835820895522388,0.6029850746268657,0.6656716417910448,0.6835820895522388,0.8913770914077759,0.773505687713623,0.11787140369415283,0.7737566232681274
sentence-transformers/LaBSE,ffn_intermediate,sif,4,abtt,10,0.001,clean,943,335,0.8776119402985074,0.9402985074626866,0.9522388059701492,0.8776119402985074,0.9402985074626866,0.9522388059701492,0.48438069224357605,-0.0011754820588976145,0.48555617430247366,-0.0001418938918504864
sentence-transformers/LaBSE,ffn_intermediate,sif,5,baseline,0,0.001,clean,943,335,0.5402985074626866,0.608955223880597,0.6358208955223881,0.5402985074626866,0.608955223880597,0.6358208955223881,0.881702721118927,0.7457374334335327,0.1359652876853943,0.746026873588562
sentence-transformers/LaBSE,ffn_intermediate,sif,5,abtt,10,0.001,clean,943,335,0.9164179104477612,0.9492537313432836,0.9552238805970149,0.9164179104477612,0.9492537313432836,0.9552238805970149,0.5346255898475647,-0.0012748086592182517,0.535900398506783,-0.0001340547314612195
sentence-transformers/LaBSE,ffn_intermediate,sif,6,baseline,0,0.001,clean,943,335,0.6,0.6895522388059702,0.7402985074626866,0.6,0.6895522388059702,0.7402985074626866,0.8945194482803345,0.7244880795478821,0.1700313687324524,0.724850058555603
sentence-transformers/LaBSE,ffn_intermediate,sif,6,abtt,10,0.001,clean,943,335,0.8656716417910447,0.9313432835820895,0.9402985074626866,0.8656716417910447,0.9313432835820895,0.9402985074626866,0.49804195761680603,-0.001135771395638585,0.4991777290124446,-7.318740244954824e-05
sentence-transformers/LaBSE,ffn_intermediate,sif,7,baseline,0,0.001,clean,943,335,0.48955223880597015,0.5791044776119403,0.6268656716417911,0.48955223880597015,0.5791044776119403,0.6268656716417911,0.8886219263076782,0.692720353603363,0.19590157270431519,0.6931371688842773
sentence-transformers/LaBSE,ffn_intermediate,sif,7,abtt,10,0.001,clean,943,335,0.8388059701492537,0.9044776119402985,0.9134328358208955,0.8388059701492537,0.9044776119402985,0.9134328358208955,0.48913729190826416,-0.0010638042585924268,0.4902010961668566,-2.0328243408584967e-05
sentence-transformers/LaBSE,ffn_intermediate,sif,8,baseline,0,0.001,clean,943,335,0.6597014925373135,0.7313432835820896,0.7582089552238805,0.6597014925373135,0.7313432835820896,0.7582089552238805,0.889032244682312,0.707649827003479,0.181382417678833,0.7080357670783997
sentence-transformers/LaBSE,ffn_intermediate,sif,8,abtt,10,0.001,clean,943,335,0.8925373134328358,0.9432835820895522,0.9462686567164179,0.8925373134328358,0.9432835820895522,0.9462686567164179,0.5574879050254822,-0.0012766567524522543,0.5587645617779344,-8.723211067263037e-05
sentence-transformers/LaBSE,ffn_intermediate,sif,9,baseline,0,0.001,clean,943,335,0.6656716417910448,0.755223880597015,0.7880597014925373,0.6656716417910448,0.755223880597015,0.7880597014925373,0.910838782787323,0.7582169771194458,0.1526218056678772,0.7585418820381165
sentence-transformers/LaBSE,ffn_intermediate,sif,9,abtt,10,0.001,clean,943,335,0.9044776119402985,0.9373134328358209,0.9432835820895522,0.9044776119402985,0.9373134328358209,0.9432835820895522,0.5671095252037048,-0.0013604257255792618,0.5684699509292841,-0.0001503410894656554
sentence-transformers/LaBSE,ffn_intermediate,sif,10,baseline,0,0.001,clean,943,335,0.808955223880597,0.8776119402985074,0.8955223880597015,0.808955223880597,0.8776119402985074,0.8955223880597015,0.9219127893447876,0.7688611745834351,0.15305161476135254,0.7691871523857117
sentence-transformers/LaBSE,ffn_intermediate,sif,10,abtt,10,0.001,clean,943,335,0.9104477611940298,0.9432835820895522,0.9522388059701492,0.9104477611940298,0.9432835820895522,0.9522388059701492,0.5807563066482544,-0.0012327181175351143,0.5819890247657895,6.143549853732111e-06
sentence-transformers/LaBSE,ffn_intermediate,sif,11,baseline,0,0.001,clean,943,335,0.8388059701492537,0.8865671641791045,0.8985074626865671,0.8388059701492537,0.8865671641791045,0.8985074626865671,0.9754019975662231,0.9186384677886963,0.056763529777526855,0.918759286403656
sentence-transformers/LaBSE,ffn_intermediate,sif,11,abtt,10,0.001,clean,943,335,0.9044776119402985,0.9462686567164179,0.9522388059701492,0.9044776119402985,0.9462686567164179,0.9522388059701492,0.6163820028305054,-0.00129119458142668,0.617673197411932,2.3626998881809413e-05
Qwen/Qwen3-Embedding-0.6B,hidden,mean,0,baseline,0,0.001,clean,639,320,0.859375,0.903125,0.90625,0.859375,0.903125,0.90625,0.864916980266571,0.7073444724082947,0.15757250785827637,0.7076796889305115
Qwen/Qwen3-Embedding-0.6B,hidden,mean,0,abtt,10,0.001,clean,639,320,0.94375,0.95,0.959375,0.94375,0.95,0.959375,0.5725041627883911,-0.0010465281084179878,0.5735506908968091,0.00017437149654142559
Qwen/Qwen3-Embedding-0.6B,hidden,mean,1,baseline,0,0.001,clean,639,320,0.825,0.875,0.896875,0.825,0.875,0.896875,0.975170373916626,0.9439283609390259,0.031242012977600098,0.9439949989318848
Qwen/Qwen3-Embedding-0.6B,hidden,mean,1,abtt,10,0.001,clean,639,320,0.91875,0.95,0.953125,0.91875,0.95,0.953125,0.5724132061004639,-0.0012058406136929989,0.5736190467141569,1.520438672741875e-05
Qwen/Qwen3-Embedding-0.6B,hidden,mean,2,baseline,0,0.001,clean,639,320,0.825,0.884375,0.909375,0.825,0.884375,0.909375,0.9817715883255005,0.9580029249191284,0.02376866340637207,0.9580531716346741
Qwen/Qwen3-Embedding-0.6B,hidden,mean,2,abtt,10,0.001,clean,639,320,0.928125,0.95,0.953125,0.928125,0.95,0.953125,0.5674982666969299,-0.001202956074848771,0.5687012227717787,7.6205847108212765e-06
Qwen/Qwen3-Embedding-0.6B,hidden,mean,3,baseline,0,0.001,clean,639,320,0.79375,0.853125,0.8625,0.79375,0.853125,0.8625,0.9986602067947388,0.9948112964630127,0.0038489103317260742,0.994819700717926
Qwen/Qwen3-Embedding-0.6B,hidden,mean,3,abtt,10,0.001,clean,639,320,0.93125,0.95,0.95,0.93125,0.95,0.95,0.5649898648262024,-0.001211275695823133,0.5662011405220255,-6.0209449657122605e-06
Qwen/Qwen3-Embedding-0.6B,hidden,mean,4,baseline,0,0.001,clean,639,320,0.778125,0.815625,0.834375,0.778125,0.815625,0.834375,0.9978498220443726,0.9918881058692932,0.005961716175079346,0.9919003248214722
Qwen/Qwen3-Embedding-0.6B,hidden,mean,4,abtt,10,0.001,clean,639,320,0.93125,0.953125,0.953125,0.93125,0.953125,0.953125,0.5479545593261719,-0.0011180932633578777,0.5490726525895298,5.070022234576754e-05
Qwen/Qwen3-Embedding-0.6B,hidden,mean,5,baseline,0,0.001,clean,639,320,0.75,0.815625,0.828125,0.75,0.815625,0.828125,0.9971438050270081,0.9889816641807556,0.008162140846252441,0.98899906873703
Qwen/Qwen3-Embedding-0.6B,hidden,mean,5,abtt,10,0.001,clean,639,320,0.93125,0.953125,0.953125,0.93125,0.953125,0.953125,0.554302990436554,-0.0011440356029197574,0.5554470260394737,3.8326670619426295e-05
Qwen/Qwen3-Embedding-0.6B,hidden,mean,6,baseline,0,0.001,clean,639,320,0.784375,0.8375,0.85,0.784375,0.8375,0.85,0.9962131381034851,0.9857196807861328,0.010493457317352295,0.9857420921325684
Qwen/Qwen3-Embedding-0.6B,hidden,mean,6,abtt,10,0.001,clean,639,320,0.93125,0.953125,0.953125,0.93125,0.953125,0.953125,0.5532945990562439,-0.001212766277603805,0.5545073653338477,-3.240387377445586e-05
Qwen/Qwen3-Embedding-0.6B,hidden,mean,7,baseline,0,0.001,clean,639,320,0.79375,0.846875,0.853125,0.79375,0.846875,0.853125,0.9959295988082886,0.9847397804260254,0.011189818382263184,0.9847638607025146
Qwen/Qwen3-Embedding-0.6B,hidden,mean,7,abtt,10,0.001,clean,639,320,0.925,0.946875,0.953125,0.925,0.946875,0.953125,0.548859179019928,-0.001231999252922833,0.5500911782728508,-6.103795021772385e-05
Qwen/Qwen3-Embedding-0.6B,hidden,mean,8,baseline,0,0.001,clean,639,320,0.79375,0.840625,0.859375,0.79375,0.840625,0.859375,0.9951593279838562,0.9822351336479187,0.0129241943359375,0.9822627305984497
Qwen/Qwen3-Embedding-0.6B,hidden,mean,8,abtt,10,0.001,clean,639,320,0.93125,0.953125,0.953125,0.93125,0.953125,0.953125,0.5429182648658752,-0.0012775387149304152,0.5441958035808057,-0.00011912603076780215
Qwen/Qwen3-Embedding-0.6B,hidden,mean,9,baseline,0,0.001,clean,639,320,0.784375,0.828125,0.853125,0.784375,0.828125,0.853125,0.9945885539054871,0.9802305698394775,0.014357984066009521,0.9802613258361816
Qwen/Qwen3-Embedding-0.6B,hidden,mean,9,abtt,10,0.001,clean,639,320,0.9375,0.95,0.953125,0.9375,0.95,0.953125,0.5324878096580505,-0.0012598270550370216,0.5337476367130876,-0.00012365500151645392
Qwen/Qwen3-Embedding-0.6B,hidden,mean,10,baseline,0,0.001,clean,639,320,0.775,0.8375,0.853125,0.775,0.8375,0.853125,0.9942961931228638,0.9798212647438049,0.014474928379058838,0.979852020740509
Qwen/Qwen3-Embedding-0.6B,hidden,mean,10,abtt,10,0.001,clean,639,320,0.925,0.94375,0.946875,0.925,0.94375,0.946875,0.5191210508346558,-0.0011702306801453233,0.5202912815148011,-6.270250014495105e-05
Qwen/Qwen3-Embedding-0.6B,hidden,mean,11,baseline,0,0.001,clean,639,320,0.809375,0.85,0.865625,0.809375,0.85,0.865625,0.9940003752708435,0.9795433878898621,0.014456987380981445,0.97957444190979
