model,method,repr,pooling,layer,D,n_seeds,dir_acc_at_1_mean,dir_acc_at_1_std,dir_acc_at_2_mean,dir_acc_at_2_std,dir_acc_at_3_mean,dir_acc_at_3_std,dir_acc_at_4_mean,dir_acc_at_4_std,dir_acc_at_5_mean,dir_acc_at_5_std,existing_acc_mean,existing_acc_std,new_acc_mean,new_acc_std,overall_assignment_acc_mean,overall_assignment_acc_std,tau_mean,tau_std
bowphs/PhilTa,sif_only,hidden,sif,4,10,5,0.6534255511760853,0.017220055419051156,0.8705523330962801,0.005211769944436248,0.9035611168696688,0.009962414395964462,0.9217951518120531,0.005015801616673898,0.9324895495800242,0.006540927041070252,0.4636363636363637,0.013516882011401755,0.8984074380113984,0.019535089415458704,0.6534255511760853,0.017220055419051156,0.9246231155778893,1.2412670766236366e-16
bowphs/PhilTa,sif_only,hidden,sif,5,10,5,0.6203295369824481,0.017032952314828983,0.8513513364495701,0.016911822003893934,0.8797796165475906,0.014068429026888662,0.902139816149927,0.007064440656906569,0.9114795485282808,0.006348022566582087,0.4,0.01834077770344805,0.9049408825646449,0.013768900126848522,0.6203295369824481,0.017032952314828983,0.9296482412060302,0.0
bowphs/PhilTa,sif_only,hidden,sif,6,10,5,0.5885951965960331,0.02335074375100561,0.8145550176353131,0.018158932212221358,0.8490554774263857,0.01545226818185346,0.8714845478949279,0.007705781680594199,0.8863633037367749,0.005634537607558657,0.36280991735537194,0.020327890704543536,0.8802108157553702,0.023392136663050477,0.5885951965960331,0.02335074375100561,0.9346733668341709,0.0
bowphs/PhilTa,sif_only,hidden,sif,7,10,5,0.6082244374153049,0.017850604532281808,0.8341278501702348,0.014351626798542147,0.8685816242614675,0.016920668198757864,0.8886324566998123,0.009009982828011425,0.9040122739475083,0.0075672673327848465,0.3793388429752066,0.015843214473289933,0.9037946814184437,0.015186002917263257,0.6082244374153049,0.017850604532281808,0.9396984924623115,0.0
bowphs/PhilTa,sif_only,hidden,sif,8,10,5,0.6017095467937527,0.01740998033575638,0.8462873288849101,0.013593269076064842,0.884886247305316,0.01140681222520645,0.904473823546654,0.00821057396811148,0.9128633289701564,0.007035943897296195,0.359504132231405,0.01777339931207156,0.9145370482004145,0.011198508117153208,0.6017095467937527,0.01740998033575638,0.9447236180904521,1.2412670766236366e-16
bowphs/PhilTa,sif_only,hidden,sif,9,10,5,0.5821849655579563,0.015604890446205295,0.8300968576186063,0.011344120776886875,0.8630494850953875,0.008470778950339295,0.8807447150764093,0.010938850493143337,0.8970063425666179,0.009737819272442908,0.32148760330578513,0.016110403875717293,0.9189570726204389,0.006134479686221725,0.5821849655579563,0.015604890446205295,0.949748743718593,0.0
bowphs/PhilTa,sif_only,hidden,sif,10,10,5,0.5719476007284887,0.015431367389369491,0.8123755327947304,0.008608146958426917,0.853864395160231,0.01075385550048305,0.8752200629587581,0.009588802262881663,0.8896600500060474,0.007631258432560909,0.3082644628099173,0.016937108704065444,0.9126326402564026,0.010380299061938039,0.5719476007284887,0.015431367389369491,0.9547738693467338,1.2412670766236366e-16
bowphs/PhilTa,sif_only,hidden,sif,11,10,5,0.557041221135095,0.01748845350687004,0.7965847313148082,0.009720426694529905,0.8460372103543842,0.011732196357116824,0.8687508575807946,0.009879715089391594,0.881706342503537,0.00791775412461558,0.29504132231404956,0.01767706581504747,0.8955536310981855,0.015719036563678523,0.557041221135095,0.01748845350687004,0.949748743718593,0.0
bowphs/PhilTa,sif_only,hidden,sif,12,10,5,0.6861322331325032,0.01358719544456872,0.8924034341945959,0.004951127407186949,0.9208435487787956,0.006560830843365771,0.9333880452361731,0.00789045447065455,0.9431972401916529,0.0077813887506114066,0.5049586776859504,0.015294839275472516,0.9199751116582799,0.012101969913548082,0.6861322331325032,0.01358719544456872,0.8894472361809045,0.0
google/mt5-base,baseline,hidden,mean,1,10,5,0.48727900555996795,0.011704008796008098,0.8039803249665937,0.004870571862058555,0.8262706494991136,0.007862752781515535,0.8379281124259471,0.00484031330238017,0.8444786183087386,0.005173780549533125,0.1,0.008958464210197853,0.9872702851910773,0.006866357517028325,0.48727900555996795,0.011704008796008098,0.9949748743718592,1.2412670766236366e-16
google/mt5-base,baseline,hidden,mean,2,10,5,0.47610976534919364,0.0117678681534995,0.7750412477471895,0.012236875003265051,0.806740799386807,0.004147675991431796,0.8235021248497041,0.003521919684801371,0.831403982083847,0.005087431174519071,0.08264462809917357,0.0077306970801114495,0.9841230840240742,0.007973570557552004,0.47610976534919364,0.0117678681534995,0.9949748743718592,1.2412670766236366e-16
google/mt5-base,baseline,hidden,mean,3,10,5,0.48306031712630093,0.01357246083489659,0.7592475863828689,0.011831307532716634,0.7946704716880773,0.01337968066666967,0.8160826263026667,0.01534137348002915,0.8277332260436095,0.01065443270685154,0.12396694214876033,0.008765786543634883,0.9466263184084968,0.007853442971099986,0.48306031712630093,0.01357246083489659,0.9949748743718592,1.2412670766236366e-16
