model,method,repr,pooling,layer,D,n_seeds,dir_acc_at_1_mean,dir_acc_at_1_std,dir_acc_at_2_mean,dir_acc_at_2_std,dir_acc_at_3_mean,dir_acc_at_3_std,dir_acc_at_4_mean,dir_acc_at_4_std,dir_acc_at_5_mean,dir_acc_at_5_std,existing_acc_mean,existing_acc_std,new_acc_mean,new_acc_std,overall_assignment_acc_mean,overall_assignment_acc_std,tau_mean,tau_std
Qwen/Qwen3-Embedding-0.6B,sif_only,hidden,sif,19,10,10,0.40697976594503826,0.025776585683928238,0.49412063171060294,0.031490928207860265,0.5582670914040567,0.028154761230700688,0.5967519592140509,0.03332778823398677,0.6349504056801856,0.025526618689372414,0.43406593406593413,0.026540983051629007,0.29246149959879936,0.05386254937019911,0.40697976594503826,0.025776585683928238,0.9748743718592966,1.1702778228589004e-16
Qwen/Qwen3-Embedding-0.6B,sif_only,hidden,sif,20,10,10,0.3962602084473323,0.03434424693181645,0.483553750650331,0.03210602119914744,0.5396858126481558,0.03708881064696519,0.5815538633506465,0.029567773566523122,0.6261460929637581,0.0332711398064958,0.421978021978022,0.0418288715710482,0.2881136735118429,0.050549842651895154,0.3962602084473323,0.03434424693181645,0.9698492462311558,0.0
Qwen/Qwen3-Embedding-0.6B,sif_only,hidden,sif,21,10,10,0.3651160979887988,0.01484368656035465,0.5137374115446726,0.038478127101569434,0.5964662716765361,0.03588961547223241,0.6578933384789718,0.031159827126292616,0.7033557978821426,0.024208281352269767,0.3263736263736264,0.01871361139112792,0.5310535297400285,0.0528073113157378,0.3651160979887988,0.01484368656035465,0.9748743718592966,1.1702778228589004e-16
Qwen/Qwen3-Embedding-0.6B,sif_only,hidden,sif,22,10,10,0.4106825469976786,0.03160765468079132,0.4836011059503732,0.03577703204511952,0.5442562798756527,0.02945037530349249,0.599336560678046,0.02695869617735774,0.6260907268538675,0.028818464721455283,0.42857142857142855,0.031510348963526114,0.33592871506830313,0.06077731704715919,0.4106825469976786,0.03160765468079132,0.9698492462311558,0.0
Qwen/Qwen3-Embedding-0.6B,sif_only,hidden,sif,23,10,10,0.4008456839586529,0.024568829008338594,0.4879463912101604,0.03143030641487543,0.5547947327532902,0.032471122325228835,0.609007494661556,0.03707218715402523,0.646307585991999,0.02775162306081501,0.4032967032967033,0.026439681219953964,0.3901020007198497,0.0524114667374202,0.4008456839586529,0.024568829008338594,0.9748743718592966,1.1702778228589004e-16
Qwen/Qwen3-Embedding-0.6B,sif_only,hidden,sif,24,10,10,0.39629906273108045,0.027510031805408168,0.4976177099856737,0.02462963279883975,0.5671313455802365,0.033128270753309215,0.6241844747227543,0.024086074912520006,0.6597872216705557,0.023756106916348746,0.3868131868131868,0.02731333609129267,0.43637118157713123,0.0584864476807123,0.39629906273108045,0.027510031805408168,0.9798994974874372,0.0
Qwen/Qwen3-Embedding-0.6B,sif_only,hidden,sif,25,10,10,0.40423735310614245,0.018901678370612553,0.5136332320250268,0.04135002921799981,0.5892114216268739,0.046237489139779944,0.6579280230993367,0.03744202999023855,0.7006855877521222,0.03366811376012567,0.36813186813186816,0.025509868639531353,0.5569805937769324,0.05959431581689063,0.40423735310614245,0.018901678370612553,0.9849246231155779,0.0
Qwen/Qwen3-Embedding-0.6B,sif_only,hidden,sif,26,10,10,0.38928381311072363,0.025959216095918208,0.48872356188788835,0.030634401273926273,0.5581770863273335,0.0358633351918232,0.6161360979440664,0.03700396978905911,0.653687064267079,0.034898065973890134,0.3901098901098901,0.028016590734026275,0.38575417463289313,0.05004299218645423,0.38928381311072363,0.025959216095918208,0.9849246231155779,0.0
Qwen/Qwen3-Embedding-0.6B,sif_only,hidden,sif,27,10,10,0.3927873538321459,0.015516004432437063,0.5093133088623605,0.02417787925245517,0.5714630173009791,0.039900321234509394,0.6222203489050242,0.040092059587301915,0.6712619278612134,0.03776104039972288,0.36483516483516487,0.020591163842571713,0.5117657153423745,0.043445129951756326,0.3927873538321459,0.015516004432437063,0.9899497487437185,1.1702778228589004e-16
Qwen/Qwen3-Embedding-0.6B,sif_only,hidden,sif,28,10,10,0.3704523260571527,0.019690135330629827,0.42201225874082376,0.023695487996097615,0.4655372535496439,0.026619765191144007,0.5146921371431442,0.017018642848802727,0.561189535790395,0.021200008353589875,0.4329670329670329,0.027509133121638957,0.10259629970842785,0.044907348379703074,0.3704523260571527,0.019690135330629827,0.9246231155778893,1.1702778228589004e-16
