model,method,variant,n,n_q_mean,full_cos_mean,metric,metric_key,threshold,mean,std,se,metric_n
bowphs/LaTa,inverse,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.90,0.9,0.5738636363636364,0.5169379120038018,0.365530303030303,2
bowphs/LaTa,inverse,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.95,0.95,0.5890151515151515,0.538365390221576,0.38068181818181823,2
bowphs/LaTa,ot,abtt,2,69.0,0.687871128320694,rho_LOO,loo_rho,,0.5483565816348652,0.12623204297858684,0.08925953359319046,2
bowphs/LaTa,ot,abtt,2,69.0,0.687871128320694,sufficiency,suff@0.10_ratio,0.1,0.34444438478226125,0.17867761319294442,0.12634415193495793,2
bowphs/LaTa,ot,abtt,2,69.0,0.687871128320694,sufficiency,suff@0.25_ratio,0.25,0.6105479692178738,0.08324252855745937,0.05886135642609435,2
bowphs/LaTa,ot,abtt,2,69.0,0.687871128320694,sufficiency,suff@0.50_ratio,0.5,0.9102881669638233,0.026943976176725167,0.019052268266691152,2
bowphs/LaTa,ot,abtt,2,69.0,0.687871128320694,comprehensiveness,comp@0.10_ratio,0.1,0.31970742781640804,0.003452161093954059,0.0024410465192832853,2
bowphs/LaTa,ot,abtt,2,69.0,0.687871128320694,comprehensiveness,comp@0.25_ratio,0.25,0.603885212411402,0.0023346702729611633,0.0016508611818454864,2
bowphs/LaTa,ot,abtt,2,69.0,0.687871128320694,comprehensiveness,comp@0.50_ratio,0.5,0.8681800673369404,0.026076762740727857,0.018439055765361367,2
bowphs/LaTa,ot,abtt,2,69.0,0.687871128320694,min_recovery_fraction,compactness@0.70,0.7,0.2828282828282829,0.007142492739258062,0.005050505050505054,2
bowphs/LaTa,ot,abtt,2,69.0,0.687871128320694,min_recovery_fraction,compactness@0.80,0.8,0.36174242424242425,0.01874904344055238,0.013257575757575744,2
bowphs/LaTa,ot,abtt,2,69.0,0.687871128320694,min_recovery_fraction,compactness@0.90,0.9,0.4936868686868687,0.030355594141846735,0.02146464646464646,2
bowphs/LaTa,ot,abtt,2,69.0,0.687871128320694,min_recovery_fraction,compactness@0.95,0.95,0.5801767676767677,0.015177797070923408,0.01073232323232326,2
bowphs/LaTa,ot,baseline,2,69.0,0.937414288520813,rho_LOO,loo_rho,,-0.0005686186573032603,0.19325693326872476,0.13665328802563137,2
bowphs/LaTa,ot,baseline,2,69.0,0.937414288520813,sufficiency,suff@0.10_ratio,0.1,0.40759063138917845,0.8667483768788892,0.6128836548734958,2
bowphs/LaTa,ot,baseline,2,69.0,0.937414288520813,sufficiency,suff@0.25_ratio,0.25,0.19461631177511407,1.1632170190886582,0.8225186421891918,2
bowphs/LaTa,ot,baseline,2,69.0,0.937414288520813,sufficiency,suff@0.50_ratio,0.5,0.9992306784621656,0.020825359056864015,0.014725752609753227,2
bowphs/LaTa,ot,baseline,2,69.0,0.937414288520813,comprehensiveness,comp@0.10_ratio,0.1,0.6731602856635099,0.9520415628934205,0.6731950450933766,2
bowphs/LaTa,ot,baseline,2,69.0,0.937414288520813,comprehensiveness,comp@0.25_ratio,0.25,0.6658204025409844,0.9414564241480011,0.66571022170669,2
bowphs/LaTa,ot,baseline,2,69.0,0.937414288520813,comprehensiveness,comp@0.50_ratio,0.5,0.628457446109613,0.8881848429322248,0.6280415253844847,2
bowphs/LaTa,ot,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.70,0.7,0.25126262626262624,0.3124840573425399,0.22095959595959594,2
bowphs/LaTa,ot,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.80,0.8,0.25126262626262624,0.3124840573425399,0.22095959595959594,2
bowphs/LaTa,ot,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.90,0.9,0.25126262626262624,0.3124840573425399,0.22095959595959594,2
bowphs/LaTa,ot,baseline,2,69.0,0.937414288520813,min_recovery_fraction,compactness@0.95,0.95,0.25126262626262624,0.3124840573425399,0.22095959595959594,2
bowphs/LaTa,random,abtt,10,69.0,0.687871128320694,rho_LOO,loo_rho,,0.0055086673654552,0.11381859115907107,0.03599259881341686,10
bowphs/LaTa,random,abtt,10,69.0,0.687871128320694,sufficiency,suff@0.10_ratio,0.1,0.22865615993901528,0.13653532117551181,0.04317625959772357,10
bowphs/LaTa,random,abtt,10,69.0,0.687871128320694,sufficiency,suff@0.25_ratio,0.25,0.3718865701434698,0.1618356181567025,0.051176915991648045,10
bowphs/LaTa,random,abtt,10,69.0,0.687871128320694,sufficiency,suff@0.50_ratio,0.5,0.6257778303677262,0.12692193500896218,0.0401362399664184,10
bowphs/LaTa,random,abtt,10,69.0,0.687871128320694,comprehensiveness,comp@0.10_ratio,0.1,0.028290771038360463,0.04847570282390915,0.015329363210100913,10
bowphs/LaTa,random,abtt,10,69.0,0.687871128320694,comprehensiveness,comp@0.25_ratio,0.25,0.16608641079793793,0.052253764641057854,0.016524091258411363,10
bowphs/LaTa,random,abtt,10,69.0,0.687871128320694,comprehensiveness,comp@0.50_ratio,0.5,0.3690322239308493,0.10952738005059545,0.03463559871107698,10
bowphs/LaTa,random,abtt,10,69.0,0.687871128320694,min_recovery_fraction,compactness@0.70,0.7,0.5486111111111112,0.08455354733602485,0.026738179382870098,10
bowphs/LaTa,random,abtt,10,69.0,0.687871128320694,min_recovery_fraction,compactness@0.80,0.8,0.6842171717171718,0.0882102070347093,0.027894516710468883,10
bowphs/LaTa,random,abtt,10,69.0,0.687871128320694,min_recovery_fraction,compactness@0.90,0.9,0.7839646464646464,0.11060851088102777,0.03497748229835652,10
bowphs/LaTa,random,abtt,10,69.0,0.687871128320694,min_recovery_fraction,compactness@0.95,0.95,0.8202020202020203,0.11747205258659921,0.037147924758872776,10
bowphs/LaTa,random,baseline,10,69.0,0.937414288520813,rho_LOO,loo_rho,,0.08287914706381942,0.13430812389362237,0.042471957976792894,10
bowphs/LaTa,random,baseline,10,69.0,0.937414288520813,sufficiency,suff@0.10_ratio,0.1,0.020247592851167128,0.5310645983355798,0.16793737154228974,10
