group,diagnostic,retrieval_target,n,pearson,spearman
appendix_all,delta_pc1_variance_ratio,overall_assignment_acc__abtt_optimal,64,0.38730074800539027,0.45650882507889884
appendix_all,delta_pc1_variance_ratio,overall_assignment_acc_gain__abtt_optimal_minus_baseline,64,-0.34941074415081275,-0.3096102117143088
appendix_all,delta_pc1_variance_ratio,train_dir_acc_at_1__abtt_optimal,64,0.23797324494066235,0.30272982822835426
appendix_all,delta_effective_rank_entropy,aucroc__baseline,64,-0.626341922793079,-0.5877747252747253
appendix_all,delta_effective_rank_entropy,aucroc__abtt_optimal,64,-0.33008839159744635,-0.3823717948717948
appendix_all,delta_effective_rank_entropy,aucroc_gain__abtt_optimal_minus_baseline,64,0.6051014428125014,0.5658424908424908
appendix_all,delta_effective_rank_entropy,gap__baseline,64,0.030905171766189506,0.2847069597069597
appendix_all,delta_effective_rank_entropy,gap__abtt_optimal,64,-0.5158158708733603,-0.5553571428571428
appendix_all,delta_effective_rank_entropy,gap_gain__abtt_optimal_minus_baseline,64,-0.354121840755508,-0.5285256410256409
appendix_all,delta_effective_rank_entropy,dir_acc_at_1__baseline,64,-0.6004017760247651,-0.5944182432166811
appendix_all,delta_effective_rank_entropy,dir_acc_at_1__abtt_optimal,64,-0.21428696659401772,-0.2525853139545762
appendix_all,delta_effective_rank_entropy,dir_acc_at_1_gain__abtt_optimal_minus_baseline,64,0.5539514058576409,0.5495214988131872
appendix_all,delta_effective_rank_entropy,overall_assignment_acc__baseline,64,-0.5618269852785515,-0.5598690355674208
appendix_all,delta_effective_rank_entropy,overall_assignment_acc__abtt_optimal,64,-0.1658179093197225,-0.24228198768422574
appendix_all,delta_effective_rank_entropy,overall_assignment_acc_gain__abtt_optimal_minus_baseline,64,0.5168216800408005,0.517085456745372
appendix_all,delta_effective_rank_entropy,train_dir_acc_at_1__abtt_optimal,64,-0.2480194407627469,-0.2636147252240401
appendix_all,delta_cosine_std,aucroc__baseline,64,0.5594245243431593,0.6112637362637362
appendix_all,delta_cosine_std,aucroc__abtt_optimal,64,0.23087224297700198,0.2886446886446886
appendix_all,delta_cosine_std,aucroc_gain__abtt_optimal_minus_baseline,64,-0.5489719879269678,-0.5847527472527471
appendix_all,delta_cosine_std,gap__baseline,64,-0.6224218953343633,-0.7464285714285713
appendix_all,delta_cosine_std,gap__abtt_optimal,64,0.2065285692003762,0.2847069597069597
appendix_all,delta_cosine_std,gap_gain__abtt_optimal_minus_baseline,64,0.5896684558084628,0.6621336996336996
appendix_all,delta_cosine_std,dir_acc_at_1__baseline,64,0.48071655410950825,0.5372956642841379
appendix_all,delta_cosine_std,dir_acc_at_1__abtt_optimal,64,0.24163436230086038,0.1848581854304846
appendix_all,delta_cosine_std,dir_acc_at_1_gain__abtt_optimal_minus_baseline,64,-0.42719527304075466,-0.4832409913944647
appendix_all,delta_cosine_std,overall_assignment_acc__baseline,64,0.45655368305121136,0.5153579360605065
appendix_all,delta_cosine_std,overall_assignment_acc__abtt_optimal,64,0.18898402577802884,0.13743588317355504
appendix_all,delta_cosine_std,overall_assignment_acc_gain__abtt_optimal_minus_baseline,64,-0.40908021608326767,-0.46813576861069817
appendix_all,delta_cosine_std,train_dir_acc_at_1__abtt_optimal,64,0.1522728305869824,0.13113177974397128
appendix_all,delta_cosine_iqr,aucroc__baseline,64,0.3037894710735007,0.42641941391941385
appendix_all,delta_cosine_iqr,aucroc__abtt_optimal,64,0.08219579684550968,0.10146520146520144
appendix_all,delta_cosine_iqr,aucroc_gain__abtt_optimal_minus_baseline,64,-0.3038648340420572,-0.4036630036630036
appendix_all,delta_cosine_iqr,gap__baseline,64,-0.8290074004440486,-0.7819139194139193
appendix_all,delta_cosine_iqr,gap__abtt_optimal,64,0.10160613941420069,0.12234432234432233
appendix_all,delta_cosine_iqr,gap_gain__abtt_optimal_minus_baseline,64,0.6739212606041312,0.5944597069597068
appendix_all,delta_cosine_iqr,dir_acc_at_1__baseline,64,0.21685301161767367,0.37387243044826884
appendix_all,delta_cosine_iqr,dir_acc_at_1__abtt_optimal,64,0.03653824432098234,-0.0376541762913786
appendix_all,delta_cosine_iqr,dir_acc_at_1_gain__abtt_optimal_minus_baseline,64,-0.20959920358226108,-0.35104629369646695
appendix_all,delta_cosine_iqr,overall_assignment_acc__baseline,64,0.20304231632669176,0.34983800893320066
appendix_all,delta_cosine_iqr,overall_assignment_acc__abtt_optimal,64,0.005821345099465406,-0.055606452982068254
appendix_all,delta_cosine_iqr,overall_assignment_acc_gain__abtt_optimal_minus_baseline,64,-0.197652160721514,-0.3364432493634377
appendix_all,delta_cosine_iqr,train_dir_acc_at_1__abtt_optimal,64,0.042693228767673334,-0.010694820317924309
all_models,anisotropy_mean_cosine,aucroc__baseline,100,0.8354619480513036,0.547962796279628
all_models,anisotropy_mean_cosine,aucroc__abtt_optimal,100,0.3691287180253776,0.3488748874887489
all_models,anisotropy_mean_cosine,aucroc_gain__abtt_optimal_minus_baseline,100,-0.8309156490649154,-0.5328652865286528
all_models,anisotropy_mean_cosine,gap__baseline,100,-0.1157767738260944,-0.36954095409540955
all_models,anisotropy_mean_cosine,gap__abtt_optimal,100,0.06723168775817791,0.048148814881488144
all_models,anisotropy_mean_cosine,gap_gain__abtt_optimal_minus_baseline,100,0.11692482144188619,0.25981398139813977
all_models,anisotropy_mean_cosine,dir_acc_at_1__baseline,100,0.6815777207765755,0.5348135259990773
all_models,anisotropy_mean_cosine,dir_acc_at_1__abtt_optimal,100,0.23221962346695604,0.17450986203676297
all_models,anisotropy_mean_cosine,dir_acc_at_1_gain__abtt_optimal_minus_baseline,100,-0.6555924862703959,-0.5038044718996292
all_models,anisotropy_mean_cosine,overall_assignment_acc__baseline,100,0.43437388696296486,0.3687094189759231
all_models,anisotropy_mean_cosine,overall_assignment_acc__abtt_optimal,100,0.2204015550856335,0.17773923722022472
all_models,anisotropy_mean_cosine,overall_assignment_acc_gain__abtt_optimal_minus_baseline,100,-0.3853762442756866,-0.3077033859240018
all_models,anisotropy_mean_cosine,train_dir_acc_at_1__abtt_optimal,100,0.43574236498837393,0.38301257927389776
all_models,cosine_std,aucroc__baseline,100,-0.8904591573358186,-0.7727572757275726
all_models,cosine_std,aucroc__abtt_optimal,100,-0.2592585996425851,-0.35977197719771975
all_models,cosine_std,aucroc_gain__abtt_optimal_minus_baseline,100,0.8903785219954932,0.7628682868286828
all_models,cosine_std,gap__baseline,100,0.09400651964343845,0.2999939993999399
all_models,cosine_std,gap__abtt_optimal,100,-0.17812865573552586,-0.17250525052505247
all_models,cosine_std,gap_gain__abtt_optimal_minus_baseline,100,-0.13906927706956754,-0.277995799579958
all_models,cosine_std,dir_acc_at_1__baseline,100,-0.7816649332669959,-0.7708242074938902
all_models,cosine_std,dir_acc_at_1__abtt_optimal,100,-0.3924403019172018,-0.27713306482625816
all_models,cosine_std,dir_acc_at_1_gain__abtt_optimal_minus_baseline,100,0.7256733592312288,0.7322648010462481
all_models,cosine_std,overall_assignment_acc__baseline,100,-0.5445284075370119,-0.6618538405763995
all_models,cosine_std,overall_assignment_acc__abtt_optimal,100,-0.38349219297358067,-0.26380269955731506
all_models,cosine_std,overall_assignment_acc_gain__abtt_optimal_minus_baseline,100,0.4576612118646872,0.5731799157548019
all_models,cosine_std,train_dir_acc_at_1__abtt_optimal,100,-0.5746704365481831,-0.44694804586992304
all_models,cosine_iqr,aucroc__baseline,100,-0.8342367127766616,-0.6598259825982598
all_models,cosine_iqr,aucroc__abtt_optimal,100,-0.2853839779817387,-0.3011701170117011
all_models,cosine_iqr,aucroc_gain__abtt_optimal_minus_baseline,100,0.8326519981639066,0.6496249624962496
all_models,cosine_iqr,gap__baseline,100,0.09875598166744505,0.38881488148814874
all_models,cosine_iqr,gap__abtt_optimal,100,-0.17735025843842528,-0.09882988298829883
all_models,cosine_iqr,gap_gain__abtt_optimal_minus_baseline,100,-0.14260255718140993,-0.292013201320132
all_models,cosine_iqr,dir_acc_at_1__baseline,100,-0.7248542454372917,-0.6587176335888281
all_models,cosine_iqr,dir_acc_at_1__abtt_optimal,100,-0.3799758947338587,-0.2067289141232064
all_models,cosine_iqr,dir_acc_at_1_gain__abtt_optimal_minus_baseline,100,0.6695974742229994,0.6267177131769511
all_models,cosine_iqr,overall_assignment_acc__baseline,100,-0.47674740705864405,-0.5158247231896363
all_models,cosine_iqr,overall_assignment_acc__abtt_optimal,100,-0.369882581335579,-0.1974573620477698
all_models,cosine_iqr,overall_assignment_acc_gain__abtt_optimal_minus_baseline,100,0.3925931119547281,0.4473514454665614
all_models,cosine_iqr,train_dir_acc_at_1__abtt_optimal,100,-0.5690702486457037,-0.3821962796628333
all_models,pc1_variance_ratio,aucroc__baseline,100,-0.9264249129024502,-0.7744254425442543
all_models,pc1_variance_ratio,aucroc__abtt_optimal,100,-0.26020767277965895,-0.307050705070507
all_models,pc1_variance_ratio,aucroc_gain__abtt_optimal_minus_baseline,100,0.9266792033031805,0.767104710471047
all_models,pc1_variance_ratio,gap__baseline,100,-0.03830008185199015,0.049948994899489944
all_models,pc1_variance_ratio,gap__abtt_optimal,100,-0.1644056362782298,-0.2735553555355535
all_models,pc1_variance_ratio,gap_gain__abtt_optimal_minus_baseline,100,-0.027993994162557306,-0.10639063906390636
all_models,pc1_variance_ratio,dir_acc_at_1__baseline,100,-0.8292993385349063,-0.7542620544065349
all_models,pc1_variance_ratio,dir_acc_at_1__abtt_optimal,100,-0.38452068473423195,-0.4049168984552412
all_models,pc1_variance_ratio,dir_acc_at_1_gain__abtt_optimal_minus_baseline,100,0.7765065741236907,0.6954262330532062
all_models,pc1_variance_ratio,overall_assignment_acc__baseline,100,-0.6241956981717353,-0.6338590253956132
all_models,pc1_variance_ratio,overall_assignment_acc__abtt_optimal,100,-0.37998157898595303,-0.4093626773557836
all_models,pc1_variance_ratio,overall_assignment_acc_gain__abtt_optimal_minus_baseline,100,0.5387699135137614,0.5216219865871466
all_models,pc1_variance_ratio,train_dir_acc_at_1__abtt_optimal,100,-0.5321237535984171,-0.4961300974365612
all_models,pc10_cumulative_variance_ratio,aucroc__baseline,100,-0.92817204770647,-0.7972637263726372
all_models,pc10_cumulative_variance_ratio,aucroc__abtt_optimal,100,-0.28165125278852976,-0.347026702670267
all_models,pc10_cumulative_variance_ratio,aucroc_gain__abtt_optimal_minus_baseline,100,0.9276826899603878,0.7882268226822682
all_models,pc10_cumulative_variance_ratio,gap__baseline,100,-0.09040289063528782,0.009492949294929493
all_models,pc10_cumulative_variance_ratio,gap__abtt_optimal,100,-0.1911725244071436,-0.3099309930993099
all_models,pc10_cumulative_variance_ratio,gap_gain__abtt_optimal_minus_baseline,100,0.004255701576001809,-0.10173417341734173
all_models,pc10_cumulative_variance_ratio,dir_acc_at_1__baseline,100,-0.8534753416082064,-0.7813855804771312
all_models,pc10_cumulative_variance_ratio,dir_acc_at_1__abtt_optimal,100,-0.39349492227668437,-0.43791021613765174
all_models,pc10_cumulative_variance_ratio,dir_acc_at_1_gain__abtt_optimal_minus_baseline,100,0.7996077628990379,0.7197112444016083
all_models,pc10_cumulative_variance_ratio,overall_assignment_acc__baseline,100,-0.6723794719674531,-0.6667266787171922
all_models,pc10_cumulative_variance_ratio,overall_assignment_acc__abtt_optimal,100,-0.38910667243852887,-0.4345070380567232
all_models,pc10_cumulative_variance_ratio,overall_assignment_acc_gain__abtt_optimal_minus_baseline,100,0.5851556135609675,0.5492911685461851
all_models,pc10_cumulative_variance_ratio,train_dir_acc_at_1__abtt_optimal,100,-0.526316515708503,-0.5331997033037272
all_models,effective_rank_entropy,aucroc__baseline,100,0.8190373212785175,0.7747374737473747
all_models,effective_rank_entropy,aucroc__abtt_optimal,100,0.32489320391408466,0.332037203720372
all_models,effective_rank_entropy,aucroc_gain__abtt_optimal_minus_baseline,100,-0.8158936746784574,-0.7654845484548454
all_models,effective_rank_entropy,gap__baseline,100,0.15312109297372797,-0.04117611761176117
all_models,effective_rank_entropy,gap__abtt_optimal,100,0.2334408669703705,0.27573957395739573
all_models,effective_rank_entropy,gap_gain__abtt_optimal_minus_baseline,100,-0.039486589407736014,0.10630663066306631
all_models,effective_rank_entropy,dir_acc_at_1__baseline,100,0.7986760822908952,0.7556602361707935
all_models,effective_rank_entropy,dir_acc_at_1__abtt_optimal,100,0.4227366977471205,0.42682441337989074
all_models,effective_rank_entropy,dir_acc_at_1_gain__abtt_optimal_minus_baseline,100,-0.7369480935307334,-0.6936800165218533
all_models,effective_rank_entropy,overall_assignment_acc__baseline,100,0.6703959072360424,0.6366855115585608
all_models,effective_rank_entropy,overall_assignment_acc__abtt_optimal,100,0.41397723856346036,0.42523321679080006
all_models,effective_rank_entropy,overall_assignment_acc_gain__abtt_optimal_minus_baseline,100,-0.5772537462334051,-0.5189036739808911
all_models,effective_rank_entropy,train_dir_acc_at_1__abtt_optimal,100,0.48274260532509256,0.5171198014063604
all_models,delta_anisotropy_mean_cosine,aucroc__baseline,100,-0.8354940581025188,-0.5506150615061506
all_models,delta_anisotropy_mean_cosine,aucroc__abtt_optimal,100,-0.36912885118984684,-0.3495109510951095
all_models,delta_anisotropy_mean_cosine,aucroc_gain__abtt_optimal_minus_baseline,100,0.8309480834992689,0.5354935493549354
all_models,delta_anisotropy_mean_cosine,gap__baseline,100,0.1159122640819288,0.3696729672967296
all_models,delta_anisotropy_mean_cosine,gap__abtt_optimal,100,-0.06706455423306357,-0.04724872487248724
all_models,delta_anisotropy_mean_cosine,gap_gain__abtt_optimal_minus_baseline,100,-0.11697384597515806,-0.25938193819381933
all_models,delta_anisotropy_mean_cosine,dir_acc_at_1__baseline,100,-0.6817573479692786,-0.5373938614438464
all_models,delta_anisotropy_mean_cosine,dir_acc_at_1__abtt_optimal,100,-0.23217997924747086,-0.1745338702722968
all_models,delta_anisotropy_mean_cosine,dir_acc_at_1_gain__abtt_optimal_minus_baseline,100,0.6557862069141138,0.5063787911159535
all_models,delta_anisotropy_mean_cosine,overall_assignment_acc__baseline,100,-0.43463050367281064,-0.3717639443622083
all_models,delta_anisotropy_mean_cosine,overall_assignment_acc__abtt_optimal,100,-0.22036258986356924,-0.17787129163307283
all_models,delta_anisotropy_mean_cosine,overall_assignment_acc_gain__abtt_optimal_minus_baseline,100,0.38564406849684896,0.3106317226830586
all_models,delta_anisotropy_mean_cosine,train_dir_acc_at_1__abtt_optimal,100,-0.43575358079019616,-0.38540745827988865
all_models,delta_pc1_variance_ratio,aucroc__baseline,100,0.9281713121455187,0.7738133813381337
all_models,delta_pc1_variance_ratio,aucroc__abtt_optimal,100,0.2587542562867589,0.2979537953795379
all_models,delta_pc1_variance_ratio,aucroc_gain__abtt_optimal_minus_baseline,100,-0.9284951194724335,-0.7672847284728472
all_models,delta_pc1_variance_ratio,gap__baseline,100,0.040019590041980295,-0.050561056105610555
all_models,delta_pc1_variance_ratio,gap__abtt_optimal,100,0.16171877044524524,0.26797479747974795
all_models,delta_pc1_variance_ratio,gap_gain__abtt_optimal_minus_baseline,100,0.02565432451236409,0.10328232823282328
all_models,delta_pc1_variance_ratio,dir_acc_at_1__baseline,100,0.8298639478650048,0.7541000333437238
all_models,delta_pc1_variance_ratio,dir_acc_at_1__abtt_optimal,100,0.37859098819711123,0.39573975042242227
all_models,delta_pc1_variance_ratio,dir_acc_at_1_gain__abtt_optimal_minus_baseline,100,-0.7783209852868106,-0.6968664116357652
all_models,delta_pc1_variance_ratio,overall_assignment_acc__baseline,100,0.6244423197467713,0.6368055322024228
all_models,delta_pc1_variance_ratio,overall_assignment_acc__abtt_optimal,100,0.3739378824738323,0.4012353284923144
all_models,delta_pc1_variance_ratio,overall_assignment_acc_gain__abtt_optimal_minus_baseline,100,-0.5404529211401794,-0.5263025248495735
all_models,delta_pc1_variance_ratio,train_dir_acc_at_1__abtt_optimal,100,0.5281716747677607,0.4871748105269415
all_models,delta_effective_rank_entropy,aucroc__baseline,100,-0.8502536038464024,-0.844104410441044
all_models,delta_effective_rank_entropy,aucroc__abtt_optimal,100,-0.28147008161339304,-0.28495649564956493
all_models,delta_effective_rank_entropy,aucroc_gain__abtt_optimal_minus_baseline,100,0.8489720541681434,0.8388118811881188
all_models,delta_effective_rank_entropy,gap__baseline,100,-0.1582048958734217,-0.10609060906090609
all_models,delta_effective_rank_entropy,gap__abtt_optimal,100,-0.2796996530114552,-0.29106510651065104
all_models,delta_effective_rank_entropy,gap_gain__abtt_optimal_minus_baseline,100,0.02704166939601831,-0.014869486948694867
all_models,delta_effective_rank_entropy,dir_acc_at_1__baseline,100,-0.8512213544080037,-0.8278076153625591
all_models,delta_effective_rank_entropy,dir_acc_at_1__abtt_optimal,100,-0.29636253254141476,-0.2587307522895525
all_models,delta_effective_rank_entropy,dir_acc_at_1_gain__abtt_optimal_minus_baseline,100,0.8174510601240041,0.7993051140643724
all_models,delta_effective_rank_entropy,overall_assignment_acc__baseline,100,-0.7407998792614167,-0.7571382297383549
all_models,delta_effective_rank_entropy,overall_assignment_acc__abtt_optimal,100,-0.28737591031262905,-0.2626682321014837
all_models,delta_effective_rank_entropy,overall_assignment_acc_gain__abtt_optimal_minus_baseline,100,0.6782446510881851,0.6777839452299608
all_models,delta_effective_rank_entropy,train_dir_acc_at_1__abtt_optimal,100,-0.4403911381844137,-0.4289834522234807
all_models,delta_cosine_std,aucroc__baseline,100,0.8892460675557794,0.7786738673867385
all_models,delta_cosine_std,aucroc__abtt_optimal,100,0.2549397637092391,0.32469246924692463
all_models,delta_cosine_std,aucroc_gain__abtt_optimal_minus_baseline,100,-0.889306379412071,-0.7702490249024901
all_models,delta_cosine_std,gap__baseline,100,-0.09599437556166895,-0.28636063606360634
all_models,delta_cosine_std,gap__abtt_optimal,100,0.17696870596956057,0.1656165616561656
all_models,delta_cosine_std,gap_gain__abtt_optimal_minus_baseline,100,0.14025013068382225,0.2684668466846684
all_models,delta_cosine_std,dir_acc_at_1__baseline,100,0.7807084035586085,0.7763089205090506
all_models,delta_cosine_std,dir_acc_at_1__abtt_optimal,100,0.38234612114316985,0.22640366314320673
all_models,delta_cosine_std,dir_acc_at_1_gain__abtt_optimal_minus_baseline,100,-0.726781810524642,-0.7464745630608308
all_models,delta_cosine_std,overall_assignment_acc__baseline,100,0.543826094387762,0.6716475251155297
all_models,delta_cosine_std,overall_assignment_acc__abtt_optimal,100,0.3731578286440324,0.21132907787013108
all_models,delta_cosine_std,overall_assignment_acc_gain__abtt_optimal_minus_baseline,100,-0.4594064537567391,-0.593978307572201
all_models,delta_cosine_std,train_dir_acc_at_1__abtt_optimal,100,0.5695867663618895,0.4114510171946608
all_models,delta_cosine_iqr,aucroc__baseline,100,0.8322528717200782,0.6586018601860185
all_models,delta_cosine_iqr,aucroc__abtt_optimal,100,0.2821863095040564,0.22118211821182115
all_models,delta_cosine_iqr,aucroc_gain__abtt_optimal_minus_baseline,100,-0.8307613869126435,-0.6509570957095708
all_models,delta_cosine_iqr,gap__baseline,100,-0.09970711519111117,-0.34304230423042303
all_models,delta_cosine_iqr,gap__abtt_optimal,100,0.17522425302719138,0.05269726972697269
all_models,delta_cosine_iqr,gap_gain__abtt_optimal_minus_baseline,100,0.14260636947317346,0.24498049804980493
all_models,delta_cosine_iqr,dir_acc_at_1__baseline,100,0.7228850661741694,0.6661285970174091
all_models,delta_cosine_iqr,dir_acc_at_1__abtt_optimal,100,0.37187721858789924,0.08764806587524847
all_models,delta_cosine_iqr,dir_acc_at_1_gain__abtt_optimal_minus_baseline,100,-0.6692458426845925,-0.6516027989347527
all_models,delta_cosine_iqr,overall_assignment_acc__baseline,100,0.4749683872287474,0.5284869011170659
all_models,delta_cosine_iqr,overall_assignment_acc__abtt_optimal,100,0.36167309650141855,0.08195777059217685
all_models,delta_cosine_iqr,overall_assignment_acc_gain__abtt_optimal_minus_baseline,100,-0.39274907659404107,-0.4809493092246738
all_models,delta_cosine_iqr,train_dir_acc_at_1__abtt_optimal,100,0.5643374735270826,0.2939698974346156
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,anisotropy_mean_cosine,aucroc__baseline,24,-0.07538053386032617,0.2895652173913043
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,anisotropy_mean_cosine,aucroc__abtt_optimal,24,0.03202218742368579,0.6069565217391303
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,anisotropy_mean_cosine,aucroc_gain__abtt_optimal_minus_baseline,24,0.08255956755983512,-0.21739130434782608
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,anisotropy_mean_cosine,gap__baseline,24,-0.9955431063908087,-0.9686956521739128
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,anisotropy_mean_cosine,gap__abtt_optimal,24,0.18782811143772746,0.7034782608695651
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,anisotropy_mean_cosine,gap_gain__abtt_optimal_minus_baseline,24,0.81691881821208,0.8365217391304347
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,anisotropy_mean_cosine,dir_acc_at_1__baseline,24,-0.14990416832064682,0.19043478260869565
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,anisotropy_mean_cosine,dir_acc_at_1__abtt_optimal,24,0.02447329613547579,0.26440531175167586
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,anisotropy_mean_cosine,dir_acc_at_1_gain__abtt_optimal_minus_baseline,24,0.14436993331353049,-0.14782608695652172
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,anisotropy_mean_cosine,overall_assignment_acc__baseline,24,-0.1463146907811159,0.19051763437794442
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,anisotropy_mean_cosine,overall_assignment_acc__abtt_optimal,24,0.0014051165849964114,0.21796828657146441
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,anisotropy_mean_cosine,overall_assignment_acc_gain__abtt_optimal_minus_baseline,24,0.13229321708410738,-0.1652173913043478
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,anisotropy_mean_cosine,train_dir_acc_at_1__abtt_optimal,24,0.24028466646531707,0.4131479361728289
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_std,aucroc__baseline,24,-0.746463383377522,-0.786086956521739
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_std,aucroc__abtt_optimal,24,-0.20493382790932516,-0.08086956521739129
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_std,aucroc_gain__abtt_optimal_minus_baseline,24,0.726624263539996,0.7582608695652173
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_std,gap__baseline,24,0.5013154441992701,0.6243478260869564
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_std,gap__abtt_optimal,24,-0.3031449201151509,-0.23130434782608694
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_std,gap_gain__abtt_optimal_minus_baseline,24,-0.5418084924734855,-0.3947826086956522
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_std,dir_acc_at_1__baseline,24,-0.675157238665512,-0.6869565217391305
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_std,dir_acc_at_1__abtt_optimal,24,0.18109271003064595,0.2765818721612925
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_std,dir_acc_at_1_gain__abtt_optimal_minus_baseline,24,0.6647153282170744,0.6782608695652173
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_std,overall_assignment_acc__baseline,24,-0.6734972977714389,-0.7042192923696163
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_std,overall_assignment_acc__abtt_optimal,24,0.28178785018333014,0.3419622220462496
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_std,overall_assignment_acc_gain__abtt_optimal_minus_baseline,24,0.6630515845823274,0.697391304347826
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_std,train_dir_acc_at_1__abtt_optimal,24,0.06933049973704845,0.13844156343831357
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_iqr,aucroc__baseline,24,-0.45366619174292544,-0.7695652173913042
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_iqr,aucroc__abtt_optimal,24,-0.16078697150895122,-0.05304347826086955
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_iqr,aucroc_gain__abtt_optimal_minus_baseline,24,0.4352968915927554,0.7399999999999999
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_iqr,gap__baseline,24,0.7995960085608156,0.6791304347826086
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_iqr,gap__abtt_optimal,24,-0.2714784555659405,-0.14782608695652172
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_iqr,gap_gain__abtt_optimal_minus_baseline,24,-0.7315683511001118,-0.33304347826086955
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_iqr,dir_acc_at_1__baseline,24,-0.3723725742754401,-0.6660869565217391
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_iqr,dir_acc_at_1__abtt_optimal,24,0.12221749897590121,0.35964340924117755
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_iqr,dir_acc_at_1_gain__abtt_optimal_minus_baseline,24,0.3711790999343129,0.6686956521739129
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_iqr,overall_assignment_acc__baseline,24,-0.37471658425982796,-0.6894302522580865
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_iqr,overall_assignment_acc__abtt_optimal,24,0.19385036886627552,0.4176637826519079
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_iqr,overall_assignment_acc_gain__abtt_optimal_minus_baseline,24,0.3761887127550301,0.6869565217391305
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,cosine_iqr,train_dir_acc_at_1__abtt_optimal,24,-0.06970023518943101,0.19373111864795453
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,pc1_variance_ratio,aucroc__baseline,24,-0.8155439013225427,-0.8191304347826085
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,pc1_variance_ratio,aucroc__abtt_optimal,24,-0.2340274019777151,-0.33999999999999997
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,pc1_variance_ratio,aucroc_gain__abtt_optimal_minus_baseline,24,0.7921046238096087,0.7582608695652173
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,pc1_variance_ratio,gap__baseline,24,-0.20944995349837348,0.3660869565217391
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,pc1_variance_ratio,gap__abtt_optimal,24,-0.2673574925400983,-0.3660869565217391
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,pc1_variance_ratio,gap_gain__abtt_optimal_minus_baseline,24,-0.02005867336134897,-0.27999999999999997
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,pc1_variance_ratio,dir_acc_at_1__baseline,24,-0.7886745326188591,-0.7713043478260868
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,pc1_variance_ratio,dir_acc_at_1__abtt_optimal,24,0.11021773873565058,0.08958469444217963
