model,model_display,repr,pooling,layer,split,D,embedding_path,split_csv,token_filter,view,n,dim,anisotropy_mean_cosine,cosine_mean,cosine_std,cosine_p05,cosine_p50,cosine_p95,cosine_iqr,pc1_variance_ratio,pc10_cumulative_variance_ratio,effective_rank_entropy,delta_anisotropy_mean_cosine,delta_pc1_variance_ratio,delta_pc10_cumulative_variance_ratio,delta_effective_rank_entropy,delta_cosine_std,delta_cosine_iqr
sentence-transformers/LaBSE,LaBSE,hidden,mean,12,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/sentence-transformers_LaBSE/hidden_mean_tokempty/hidden_layer12_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,847,768,-0.0010168231482878102,-0.0010168231482878102,0.0993912412409458,-0.15593768161579416,-0.0040097737567245245,0.1606458982092157,0.12783887761086277,0.026164638618400703,0.22052581168299099,133.07636994120043,-0.7261875798768084,-0.12774902277357908,-0.21367352812030974,59.0194869168792,0.02066535599771395,0.020647610218284762
sentence-transformers/LaBSE,LaBSE,hidden,mean,12,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/sentence-transformers_LaBSE/hidden_mean_tokempty/hidden_layer12_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,768,0.7255034279264939,0.7255034279264939,0.07475435169276295,0.597500936284054,0.7291033171332091,0.8421029080395204,0.10255401671534037,0.14623017531810717,0.4286219500572186,75.97780175441432,-0.7240207795458939,-0.11700349455188862,-0.19925320797264617,55.69802195100945,0.025338494132940537,0.026262618387375203
sentence-transformers/LaBSE,LaBSE,hidden,mean,12,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/sentence-transformers_LaBSE/hidden_mean_tokempty/hidden_layer12_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,858,768,0.001482648380600026,0.001482648380600026,0.10009284582570349,-0.15278581559301543,-0.002005579498291792,0.16451939158219464,0.12881663510271557,0.029226680766218555,0.22936874208457242,131.67582370542377,-0.7240207795458939,-0.11700349455188862,-0.19925320797264617,55.69802195100945,0.025338494132940537,0.026262618387375203
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,1,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer1_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,847,1024,0.9387179339348651,0.9387179339348651,0.040779967623873814,0.8887876605354964,0.945184255629027,0.9746084657902995,0.03401209612731959,0.09983436254440288,0.39224015143850094,109.93045621311741,-0.9395488888080964,-0.07237990520334649,-0.18424777102664489,83.0419093938897,0.04644195578160465,0.0764730051679064
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,1,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer1_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,847,1024,-0.0008309548732312666,-0.0008309548732312666,0.08722192340547846,-0.13478564057966122,-0.004090954670603663,0.13964252573681896,0.11048510129522598,0.02745445734105639,0.20799238041185605,192.9723656070071,-0.9395488888080964,-0.07237990520334649,-0.18424777102664489,83.0419093938897,0.04644195578160465,0.0764730051679064
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,1,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer1_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,1024,0.9393107638216727,0.9393107638216727,0.03948559686575458,0.8927045610774069,0.9449351462289796,0.9738249448772828,0.03119980061085892,0.09980652684701385,0.39197521287031417,109.57590346836948,-0.9375376394434519,-0.07066366806028274,-0.17620663725518973,79.86749163148879,0.048521617680376425,0.07985574361661724
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,1,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer1_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,858,1024,0.0017731243782207157,0.0017731243782207157,0.088007214546131,-0.13191886663069755,-0.0017287424224253023,0.14366749523145736,0.11105554422747616,0.029142858786731122,0.21576857561512444,189.44339509985826,-0.9375376394434519,-0.07066366806028274,-0.17620663725518973,79.86749163148879,0.048521617680376425,0.07985574361661724
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,2,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer2_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,847,1024,0.9555137948005834,0.9555137948005834,0.03026046490440365,0.9167179367479805,0.9609886401637834,0.9820327900446089,0.024985526377811818,0.1341720204112815,0.43926798464089717,90.45280334163218,-0.9565035252805271,-0.10454291564925092,-0.20738331707391983,87.72308457606701,0.06384821321114603,0.0963105479024435
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,2,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer2_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,847,1024,-0.000989730479943658,-0.000989730479943658,0.09410867811554968,-0.1465496650474112,-0.004208009527966516,0.15139583120230568,0.12129607428025532,0.0296291047620306,0.23188466756697734,178.17588791769919,-0.9565035252805271,-0.10454291564925092,-0.20738331707391983,87.72308457606701,0.06384821321114603,0.0963105479024435
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,2,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer2_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,1024,0.9563252655108434,0.9563252655108434,0.02884435221343968,0.9204335791546746,0.9603560011516592,0.9816786631606187,0.022552026327040564,0.13181458994560874,0.43487672048606774,91.45965783834139,-0.9543594498010645,-0.10057346204646248,-0.19600312005316017,84.01079969514866,0.0652265744432968,0.09792352713314892
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,2,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer2_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,858,1024,0.0019658157097788985,0.0019658157097788985,0.09407092665673647,-0.14357515617073097,-0.0012376613574880775,0.1537895665774541,0.12047555346018948,0.031241127899146272,0.23887360043290756,175.47045753349005,-0.9543594498010645,-0.10057346204646248,-0.19600312005316017,84.01079969514866,0.0652265744432968,0.09792352713314892
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,3,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer3_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,847,1024,0.9319537590907228,0.9319537590907228,0.043003831175497775,0.8663071660096449,0.9410447814273875,0.9743853939418625,0.040742705387250444,0.14321247808835277,0.4223704682508688,97.53161120239577,-0.9329940012715724,-0.11694480965632671,-0.20898574814355206,96.13918356410213,0.04490044438686534,0.07153427969782994
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,3,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer3_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,847,1024,-0.0010402421808495827,-0.0010402421808495827,0.08790427556236312,-0.13644894623449064,-0.0040745921165313385,0.14086160182295504,0.11227698508508038,0.026267668432026065,0.21338472010731677,193.6707947664979,-0.9329940012715724,-0.11694480965632671,-0.20898574814355206,96.13918356410213,0.04490044438686534,0.07153427969782994
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,3,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer3_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,1024,0.9336979610538482,0.9336979610538482,0.039331459012584905,0.8762726342266349,0.939805235862779,0.9732643667500814,0.03657760488633688,0.13153191578730014,0.41445009248307063,100.92943036755173,-0.9319551739757377,-0.1022034023382128,-0.19279972910235155,90.02564530933779,0.048992554599209176,0.07541978195372662
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,3,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer3_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,858,1024,0.0017427870781105226,0.0017427870781105226,0.08832401361179408,-0.13383451406605662,-0.0013714343797104124,0.14425023349293992,0.1119973868400635,0.02932851344908734,0.22165036338071908,190.95507567688952,-0.9319551739757377,-0.1022034023382128,-0.19279972910235155,90.02564530933779,0.048992554599209176,0.07541978195372662
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,4,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer4_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,847,1024,0.9308169790443335,0.9308169790443335,0.04074817130208142,0.867724074484706,0.9392512890573806,0.9723129619024945,0.03962214561018573,0.13542138654593502,0.4185039201976401,103.68053403998188,-0.9319015951546628,-0.11099366527714237,-0.22113897574097113,106.3079927212532,0.04258640569174938,0.06594372040122065
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,4,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer4_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,847,1024,-0.0010846161103292395,-0.0010846161103292395,0.0833345769938308,-0.12882059154147502,-0.0037845231624199817,0.13263016906084105,0.10556586601140638,0.02442772126879265,0.19736494445666897,209.98852676123508,-0.9319015951546628,-0.11099366527714237,-0.22113897574097113,106.3079927212532,0.04258640569174938,0.06594372040122065
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,4,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer4_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,1024,0.932477638344335,0.932477638344335,0.03716908696603335,0.8762551935763871,0.93833929483909,0.971082880488538,0.035400029407045785,0.12356681564893343,0.41511274378352797,106.33722006352575,-0.9310402555235027,-0.09544779575115699,-0.2141845504583515,102.00061368652614,0.04621689260986032,0.06960259607403987
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,4,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer4_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,858,1024,0.0014373828208322386,0.0014373828208322386,0.08338597957589367,-0.12551172675512295,-0.0017189915973174971,0.13510438742697636,0.10500262548108566,0.028119019897776446,0.20092819332517647,208.33783375005189,-0.9310402555235027,-0.09544779575115699,-0.2141845504583515,102.00061368652614,0.04621689260986032,0.06960259607403987
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,5,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer5_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,847,1024,0.9407982199699508,0.9407982199699508,0.035692855725617874,0.8887380760835852,0.9477747671587923,0.9752339322271864,0.03239439507605468,0.13348535827762933,0.43445339319155446,97.83225560527481,-0.9419013279845864,-0.10802809113838224,-0.2312854306141851,104.74843952327171,0.0497914504562935,0.0759944137820039
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,5,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer5_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,847,1024,-0.0011031080146355096,-0.0011031080146355096,0.08548430618191137,-0.13238611231323671,-0.004150192148730022,0.13698273870579222,0.10838880885805859,0.02545726713924709,0.20316796257736935,202.58069512854652,-0.9419013279845864,-0.10802809113838224,-0.2312854306141851,104.74843952327171,0.0497914504562935,0.0759944137820039
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,5,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer5_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,1024,0.9419958299826615,0.9419958299826615,0.03353464485107796,0.8945672294717391,0.9472494369734544,0.9744001665209475,0.02913260398337314,0.12599482205930437,0.42845606140518844,99.49869005286841,-0.9408561918604512,-0.09676230379888534,-0.21832063691737635,99.01450271288361,0.05277219530310526,0.0795822062209833
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,5,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer5_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,858,1024,0.0011396381222102527,0.0011396381222102527,0.08630684015418322,-0.12991552536777592,-0.002635264154787085,0.140698299605541,0.10871481020435644,0.02923251826041904,0.21013542448781208,198.51319276575202,-0.9408561918604512,-0.09676230379888534,-0.21832063691737635,99.01450271288361,0.05277219530310526,0.0795822062209833
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,6,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer6_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,847,1024,0.9341421895806009,0.9341421895806009,0.03827472389588109,0.8761071543771198,0.9416361343578593,0.9726720432278655,0.036634727438354275,0.13136507825535723,0.430644882801615,92.97215790522797,-0.9352184790612351,-0.10388734428408332,-0.21421800755350692,88.61877189444867,0.0526281734469653,0.0799899854954691
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,6,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer6_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,847,1024,-0.0010762894806341746,-0.0010762894806341746,0.09090289734284639,-0.1420841831859707,-0.0038485131932186993,0.1456841152362483,0.11662471293382337,0.027477733971273913,0.21642687524810808,181.59092979967664,-0.9352184790612351,-0.10388734428408332,-0.21421800755350692,88.61877189444867,0.0526281734469653,0.0799899854954691
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,6,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer6_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,1024,0.9354834316197784,0.9354834316197784,0.035722962771053045,0.8835175177965638,0.9411536336764134,0.9717404737266098,0.033113252980482843,0.12073842280633934,0.4256861548090074,95.131958558469,-0.934289157683188,-0.09325266031760773,-0.20507502088892726,83.96724533334074,0.055376672547764204,0.08311087144901214
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,6,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer6_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,858,1024,0.0011942739365904602,0.0011942739365904602,0.09109963531881725,-0.13892086972971024,-0.0021340373309176267,0.14887819301038177,0.11622412442949498,0.02748576248873161,0.22061113392008014,179.09920389180974,-0.934289157683188,-0.09325266031760773,-0.20507502088892726,83.96724533334074,0.055376672547764204,0.08311087144901214
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,7,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer7_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,847,1024,0.9398134668635217,0.9398134668635217,0.034775944918128104,0.8892862372245419,0.9462040587904005,0.9744922506749986,0.03285320811844494,0.12801855267077014,0.4332487002579198,92.80486861618876,-0.9409118559539779,-0.1014458926428943,-0.21852032408811617,90.31919680039631,0.055915512346320945,0.08371826171506197
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,7,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer7_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,847,1024,-0.00109838909045609,-0.00109838909045609,0.09069145726444905,-0.14173988424515363,-0.00391698834565858,0.14563778992524434,0.11657146983350691,0.026572660027875845,0.21472837616980361,183.12406541658507,-0.9409118559539779,-0.1014458926428943,-0.21852032408811617,90.31919680039631,0.055915512346320945,0.08371826171506197
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,7,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer7_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,1024,0.940682347175425,0.940682347175425,0.03273878291562458,0.8944741068755566,0.9456575822671692,0.9736265848546508,0.030176310810829943,0.11605369451584775,0.4262445826702074,95.46824849812515,-0.9394577542238709,-0.08878127886590392,-0.2082409909768296,85.01573058541402,0.0578578940969414,0.08558066719953762
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,7,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer7_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,858,1024,0.0012245929515540702,0.0012245929515540702,0.09059667701256598,-0.13807524824670864,-0.0022224563778273435,0.1480490892370088,0.11575697801036756,0.027272415649943822,0.21800359169337777,180.48397908353917,-0.9394577542238709,-0.08878127886590392,-0.2082409909768296,85.01573058541402,0.0578578940969414,0.08558066719953762
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,8,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer8_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,847,1024,0.9308594193112788,0.9308594193112788,0.03638689534470073,0.8754236006803101,0.9372916859083646,0.9692277534406322,0.03613398176091254,0.1411344877688251,0.44880820314080627,87.04642309260915,-0.9319662127068357,-0.11396327141147933,-0.23248303038668708,94.22509488685124,0.05509357284225086,0.08181470714210189
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,8,train,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer8_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,847,1024,-0.0011067933955568694,-0.0011067933955568694,0.09148046818695159,-0.14337031735841366,-0.0037497535240190068,0.14706827280028867,0.11794868890301442,0.02717121635734577,0.2163251727541192,181.27151797946038,-0.9319662127068357,-0.11396327141147933,-0.23248303038668708,94.22509488685124,0.05509357284225086,0.08181470714210189
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,8,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer8_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,1024,0.9320815068071798,0.9320815068071798,0.034234380004686225,0.88167552539271,0.9371514437426722,0.9684446745513067,0.032935947670805876,0.1270645872397424,0.44035455054695205,89.7507998549826,-0.9310099554443207,-0.09768442228237931,-0.21463427999057086,87.38143943190641,0.05770617135059678,0.0851886439389605
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,8,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer8_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,abtt_d10,858,1024,0.0010715513628590492,0.0010715513628590492,0.091940551355283,-0.1409090107111812,-0.002065837803566669,0.15040082032952615,0.11812459160976638,0.029380164957363085,0.2257202705563812,177.13223928688902,-0.9310099554443207,-0.09768442228237931,-0.21463427999057086,87.38143943190641,0.05770617135059678,0.0851886439389605
