model,language,layer,method,D,D_source,sif_a,spearman_train,spearman_test,n_train_pairs,n_test_pairs
Qwen/Qwen3-Embedding-8B,sinhala,33,baseline_mean,0,none,0.001,0.449632214420263,0.43286826809508805,2548,2548
Qwen/Qwen3-Embedding-8B,sinhala,33,sif_abtt_optimal,5,train_sweep,0.001,0.46619527185600884,0.48485304404915897,2548,2548
Qwen/Qwen3-Embedding-8B,sinhala,33,whitening,0,none,0.001,0.08293102391509212,0.05440988859024401,2548,2548
Qwen/Qwen3-Embedding-8B,sinhala,34,baseline_mean,0,none,0.001,0.45447360717043267,0.43445966912412687,2548,2548
Qwen/Qwen3-Embedding-8B,sinhala,34,sif_abtt_optimal,3,train_sweep,0.001,0.45761204010530715,0.46588584773112973,2548,2548
Qwen/Qwen3-Embedding-8B,sinhala,34,whitening,0,none,0.001,0.05981101069492173,0.035138288142310375,2548,2548
Qwen/Qwen3-Embedding-8B,sinhala,35,baseline_mean,0,none,0.001,0.43494296837735513,0.4189764921592375,2548,2548
Qwen/Qwen3-Embedding-8B,sinhala,35,sif_abtt_optimal,5,train_sweep,0.001,0.45922703667567016,0.47549651639116974,2548,2548
Qwen/Qwen3-Embedding-8B,sinhala,35,whitening,0,none,0.001,0.09402634401661389,0.019028244923854708,2548,2548
Qwen/Qwen3-Embedding-8B,sinhala,36,baseline_mean,0,none,0.001,0.4392988576560409,0.4314146187721763,2548,2548
Qwen/Qwen3-Embedding-8B,sinhala,36,sif_abtt_optimal,3,train_sweep,0.001,0.48769001366046755,0.4737395111728819,2548,2548
Qwen/Qwen3-Embedding-8B,sinhala,36,whitening,0,none,0.001,0.18653824726942372,0.047865879535238035,2548,2548
Qwen/Qwen3-Embedding-8B,tamil,0,baseline_mean,0,none,0.001,0.24124709917174045,0.2762747319711955,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,0,sif_abtt_optimal,1,train_sweep,0.001,0.33824378908107194,0.3771971850481744,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,0,whitening,0,none,0.001,0.32429710058024475,0.3579260394285353,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,1,baseline_mean,0,none,0.001,0.22617609176890371,0.2661123255248905,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,1,sif_abtt_optimal,2,train_sweep,0.001,0.33570597125121077,0.3791715204697665,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,1,whitening,0,none,0.001,-0.005326681278872266,0.003967365013121667,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,2,baseline_mean,0,none,0.001,0.2591538383368538,0.3267402433999088,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,2,sif_abtt_optimal,2,train_sweep,0.001,0.3477565950270436,0.38434288889323315,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,2,whitening,0,none,0.001,0.0021779358352994375,-0.015297454086891786,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,3,baseline_mean,0,none,0.001,0.2544860937183363,0.32953465755658684,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,3,sif_abtt_optimal,1,train_sweep,0.001,0.34346692200649315,0.3871191224465845,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,3,whitening,0,none,0.001,0.01734163649785,-0.01765865816539079,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,4,baseline_mean,0,none,0.001,0.2609190845278289,0.3392202913102702,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,4,sif_abtt_optimal,1,train_sweep,0.001,0.3484892945578251,0.3954868795952141,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,4,whitening,0,none,0.001,0.040360092559481,-0.007937678468069925,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,5,baseline_mean,0,none,0.001,0.27153890804826875,0.34902911832668415,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,5,sif_abtt_optimal,1,train_sweep,0.001,0.35426092820733107,0.40284911739305507,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,5,whitening,0,none,0.001,0.06042795103781145,-0.01868900931441281,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,6,baseline_mean,0,none,0.001,0.271253653097369,0.3487022592910961,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,6,sif_abtt_optimal,2,train_sweep,0.001,0.35893913186222237,0.404862669381082,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,6,whitening,0,none,0.001,0.0553438166631336,-0.012463344143034705,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,7,baseline_mean,0,none,0.001,0.242803631855206,0.2640605191078474,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,7,sif_abtt_optimal,7,train_sweep,0.001,0.34376194437328367,0.4056994809053068,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,7,whitening,0,none,0.001,-0.015595122626932903,0.030079214146581976,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,8,baseline_mean,0,none,0.001,0.2471412475339735,0.26778305699085014,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,8,sif_abtt_optimal,10,train_sweep,0.001,0.35589211654353914,0.397682159562837,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,8,whitening,0,none,0.001,0.01932708277476705,0.0033233670094568314,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,9,baseline_mean,0,none,0.001,0.26085668044625776,0.2841959829960287,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,9,sif_abtt_optimal,3,train_sweep,0.001,0.36715249136090977,0.4300087410235145,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,9,whitening,0,none,0.001,0.007678792345508996,0.002579831590023073,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,10,baseline_mean,0,none,0.001,0.25424448196922084,0.27852689742721426,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,10,sif_abtt_optimal,2,train_sweep,0.001,0.37442956123297927,0.4338413606001471,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,10,whitening,0,none,0.001,-0.02242571845540129,0.024637531955740078,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,11,baseline_mean,0,none,0.001,0.2529403933727793,0.27996626337987796,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,11,sif_abtt_optimal,2,train_sweep,0.001,0.3789877194625886,0.42773912291615473,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,11,whitening,0,none,0.001,-0.0009887140078434224,-0.023457599641849507,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,12,baseline_mean,0,none,0.001,0.2569200121068385,0.27918123148868,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,12,sif_abtt_optimal,2,train_sweep,0.001,0.3828649734292602,0.42851270933981395,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,12,whitening,0,none,0.001,-0.023041570353717643,0.0215658799159919,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,13,baseline_mean,0,none,0.001,0.24828989743115498,0.2715747676998918,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,13,sif_abtt_optimal,2,train_sweep,0.001,0.3798391965537854,0.4240848895710987,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,13,whitening,0,none,0.001,-0.038805971971944755,-0.007933099031837395,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,14,baseline_mean,0,none,0.001,0.2475189835735672,0.27049304793814694,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,14,sif_abtt_optimal,2,train_sweep,0.001,0.3749757162731365,0.4204458247490797,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,14,whitening,0,none,0.001,0.014982904370323291,0.021318392329760363,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,15,baseline_mean,0,none,0.001,0.2464318799449611,0.2686409332962149,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,15,sif_abtt_optimal,3,train_sweep,0.001,0.37331873199802834,0.404909574357141,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,15,whitening,0,none,0.001,-0.03247477671515388,-0.021248342082669486,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,16,baseline_mean,0,none,0.001,0.24359254750959616,0.2656816645319728,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,16,sif_abtt_optimal,3,train_sweep,0.001,0.3756025490596547,0.41102644423380014,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,16,whitening,0,none,0.001,0.08042596035232533,0.04084601881169015,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,17,baseline_mean,0,none,0.001,0.23840591122378016,0.26123006221187667,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,17,sif_abtt_optimal,2,train_sweep,0.001,0.3770165503300997,0.4110712787023457,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,17,whitening,0,none,0.001,-0.0305431754671619,0.020644629365790156,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,18,baseline_mean,0,none,0.001,0.24136251145436474,0.2622759181002691,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,18,sif_abtt_optimal,2,train_sweep,0.001,0.3767820471216199,0.40701502311335547,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,18,whitening,0,none,0.001,-0.008258598903439088,0.02660594417403484,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,19,baseline_mean,0,none,0.001,0.24354091489273427,0.2650288685317355,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,19,sif_abtt_optimal,2,train_sweep,0.001,0.3804482456356647,0.40970802316544846,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,19,whitening,0,none,0.001,-0.025525880782488342,0.0189604694929583,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,20,baseline_mean,0,none,0.001,0.24418233714087534,0.26616247225812245,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,20,sif_abtt_optimal,3,train_sweep,0.001,0.38386545893559093,0.4161252958081354,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,20,whitening,0,none,0.001,-0.02173786382733545,0.029845049556813125,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,21,baseline_mean,0,none,0.001,0.2479257722934169,0.2705707588845821,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,21,sif_abtt_optimal,3,train_sweep,0.001,0.38964655002479487,0.4160908936528953,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,21,whitening,0,none,0.001,-0.028674235624626395,0.04077983839449668,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,22,baseline_mean,0,none,0.001,0.2577384303983185,0.2788298437997052,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,22,sif_abtt_optimal,3,train_sweep,0.001,0.40031082147088004,0.41753808351753985,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,22,whitening,0,none,0.001,0.008579753099962999,-0.007113968534414995,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,23,baseline_mean,0,none,0.001,0.273399262676327,0.2968165366231944,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,23,sif_abtt_optimal,3,train_sweep,0.001,0.4069606706659604,0.41326388801976577,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,23,whitening,0,none,0.001,0.06126124410210108,-0.02036939562177258,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,24,baseline_mean,0,none,0.001,0.3030840228885074,0.3251963894077349,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,24,sif_abtt_optimal,7,train_sweep,0.001,0.4112108571761313,0.4184773795231512,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,24,whitening,0,none,0.001,-0.025799161465170677,0.007137737596229724,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,25,baseline_mean,0,none,0.001,0.34445963006103164,0.3741379578188675,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,25,sif_abtt_optimal,1,train_sweep,0.001,0.4170844168406241,0.45780370766155515,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,25,whitening,0,none,0.001,0.08996449964005612,-0.024274241016274647,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,26,baseline_mean,0,none,0.001,0.35874008142944247,0.3950870615103985,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,26,sif_abtt_optimal,3,train_sweep,0.001,0.41793216775004655,0.439394621518741,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,26,whitening,0,none,0.001,0.03338506222300474,-0.015862949826923666,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,27,baseline_mean,0,none,0.001,0.3763059553707902,0.4126911276287826,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,27,sif_abtt_optimal,1,train_sweep,0.001,0.4234533493412102,0.4612169553943772,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,27,whitening,0,none,0.001,-0.06684357392875813,-0.026884351893675447,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,28,baseline_mean,0,none,0.001,0.3890149983869435,0.42927770327305026,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,28,sif_abtt_optimal,1,train_sweep,0.001,0.4194226945872487,0.4575851489100364,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,28,whitening,0,none,0.001,-0.01848487456282154,-0.04779779554152119,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,29,baseline_mean,0,none,0.001,0.4023342711514244,0.44024053063117513,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,29,sif_abtt_optimal,1,train_sweep,0.001,0.4196050174361724,0.45461107048771976,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,29,whitening,0,none,0.001,0.04343791633549904,-0.04453329285293439,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,30,baseline_mean,0,none,0.001,0.4162564147761932,0.4586576782571655,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,30,sif_abtt_optimal,1,train_sweep,0.001,0.42431967582467667,0.4634511179386413,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,30,whitening,0,none,0.001,0.00363561912916142,-0.027675620716001433,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,31,baseline_mean,0,none,0.001,0.4219117224834224,0.4687054344496668,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,31,sif_abtt_optimal,3,train_sweep,0.001,0.4193246415903741,0.43628984626121065,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,31,whitening,0,none,0.001,0.10054832137438702,-0.024315010375598845,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,32,baseline_mean,0,none,0.001,0.4191215895879707,0.46403260171737104,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,32,sif_abtt_optimal,3,train_sweep,0.001,0.42400894962962943,0.43867314440377836,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,32,whitening,0,none,0.001,0.10395942183585323,-0.003201809794001641,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,33,baseline_mean,0,none,0.001,0.4215899929829615,0.464187399780878,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,33,sif_abtt_optimal,3,train_sweep,0.001,0.42058478888109607,0.4324541049667816,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,33,whitening,0,none,0.001,0.09190532439949813,0.002105209467482356,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,34,baseline_mean,0,none,0.001,0.423846829184459,0.46751585982591615,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,34,sif_abtt_optimal,3,train_sweep,0.001,0.41751107407279503,0.42364681767504325,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,34,whitening,0,none,0.001,0.10818921986886064,-0.028660988874282894,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,35,baseline_mean,0,none,0.001,0.40959962379633985,0.4604714299330743,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,35,sif_abtt_optimal,5,train_sweep,0.001,0.4098206956555234,0.4361178932436656,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,35,whitening,0,none,0.001,0.12082332019431502,-0.028418388770444874,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,36,baseline_mean,0,none,0.001,0.4280717327272653,0.4576716885030451,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,36,sif_abtt_optimal,1,train_sweep,0.001,0.4103504414696088,0.4507331956294818,1300,1300
Qwen/Qwen3-Embedding-8B,tamil,36,whitening,0,none,0.001,0.10753728131868392,-0.013431557980726202,1300,1300
Qwen/Qwen3-Embedding-8B,serbian,0,baseline_mean,0,none,0.001,0.5865148118100095,0.5496143698853289,596,596
Qwen/Qwen3-Embedding-8B,serbian,0,sif_abtt_optimal,1,train_sweep,0.001,0.7208583170421439,0.7291348541762451,596,596
Qwen/Qwen3-Embedding-8B,serbian,0,whitening,0,none,0.001,-0.03124749187329704,0.16704034105470345,596,596
Qwen/Qwen3-Embedding-8B,serbian,1,baseline_mean,0,none,0.001,0.49258461950927546,0.5019867400897667,596,596
Qwen/Qwen3-Embedding-8B,serbian,1,sif_abtt_optimal,5,train_sweep,0.001,0.6504665145162015,0.6925075192186607,596,596
Qwen/Qwen3-Embedding-8B,serbian,1,whitening,0,none,0.001,0.011741859750540332,0.19318427113343023,596,596
Qwen/Qwen3-Embedding-8B,serbian,2,baseline_mean,0,none,0.001,0.5226453096270037,0.5002442643515453,596,596
Qwen/Qwen3-Embedding-8B,serbian,2,sif_abtt_optimal,2,train_sweep,0.001,0.6394436074190768,0.6828895997893646,596,596
Qwen/Qwen3-Embedding-8B,serbian,2,whitening,0,none,0.001,-0.04704434426678971,0.1916780582683917,596,596
Qwen/Qwen3-Embedding-8B,serbian,3,baseline_mean,0,none,0.001,0.5022878588310647,0.4954091108685803,596,596
Qwen/Qwen3-Embedding-8B,serbian,3,sif_abtt_optimal,10,train_sweep,0.001,0.6198608901830156,0.6916763150136297,596,596
Qwen/Qwen3-Embedding-8B,serbian,3,whitening,0,none,0.001,-0.12924047241552017,0.16708854308375595,596,596
Qwen/Qwen3-Embedding-8B,serbian,4,baseline_mean,0,none,0.001,0.5175882289766712,0.5089023144206895,596,596
Qwen/Qwen3-Embedding-8B,serbian,4,sif_abtt_optimal,7,train_sweep,0.001,0.6453897268119314,0.6823674592980156,596,596
Qwen/Qwen3-Embedding-8B,serbian,4,whitening,0,none,0.001,-0.035307942299652235,0.22947244537710476,596,596
Qwen/Qwen3-Embedding-8B,serbian,5,baseline_mean,0,none,0.001,0.5430735298250706,0.5358217724145731,596,596
Qwen/Qwen3-Embedding-8B,serbian,5,sif_abtt_optimal,3,train_sweep,0.001,0.6680872407494018,0.6987521590903597,596,596
Qwen/Qwen3-Embedding-8B,serbian,5,whitening,0,none,0.001,0.013135357871901494,0.15754793230616873,596,596
Qwen/Qwen3-Embedding-8B,serbian,6,baseline_mean,0,none,0.001,0.5476069704087779,0.5369732459192983,596,596
Qwen/Qwen3-Embedding-8B,serbian,6,sif_abtt_optimal,10,train_sweep,0.001,0.6816163041480008,0.7155003578543216,596,596
Qwen/Qwen3-Embedding-8B,serbian,6,whitening,0,none,0.001,0.009394344016276276,0.19596295286790824,596,596
Qwen/Qwen3-Embedding-8B,serbian,7,baseline_mean,0,none,0.001,0.43786445913435473,0.44416398149025005,596,596
Qwen/Qwen3-Embedding-8B,serbian,7,sif_abtt_optimal,10,train_sweep,0.001,0.6473730196592218,0.7009405759097853,596,596
Qwen/Qwen3-Embedding-8B,serbian,7,whitening,0,none,0.001,-0.05456746616328867,0.20536598971413106,596,596
Qwen/Qwen3-Embedding-8B,serbian,8,baseline_mean,0,none,0.001,0.4560257768841161,0.4710610286932534,596,596
Qwen/Qwen3-Embedding-8B,serbian,8,sif_abtt_optimal,10,train_sweep,0.001,0.663057784148664,0.7041746104188696,596,596
Qwen/Qwen3-Embedding-8B,serbian,8,whitening,0,none,0.001,0.01693409797032684,0.1527315880084951,596,596
Qwen/Qwen3-Embedding-8B,serbian,9,baseline_mean,0,none,0.001,0.47865776979651337,0.5038497043117179,596,596
Qwen/Qwen3-Embedding-8B,serbian,9,sif_abtt_optimal,10,train_sweep,0.001,0.6906814635241098,0.7172940195117055,596,596
Qwen/Qwen3-Embedding-8B,serbian,9,whitening,0,none,0.001,0.07092467714333853,0.2024675424601914,596,596
Qwen/Qwen3-Embedding-8B,serbian,10,baseline_mean,0,none,0.001,0.47806364591659356,0.5053118910833958,596,596
Qwen/Qwen3-Embedding-8B,serbian,10,sif_abtt_optimal,10,train_sweep,0.001,0.679529520789136,0.69766043923084,596,596
Qwen/Qwen3-Embedding-8B,serbian,10,whitening,0,none,0.001,0.1456127548924518,0.17878026253540816,596,596
Qwen/Qwen3-Embedding-8B,serbian,11,baseline_mean,0,none,0.001,0.47369096567939223,0.49539156303464804,596,596
Qwen/Qwen3-Embedding-8B,serbian,11,sif_abtt_optimal,10,train_sweep,0.001,0.6706693489480605,0.6917675239332743,596,596
Qwen/Qwen3-Embedding-8B,serbian,11,whitening,0,none,0.001,-0.08092058546286747,0.293374499517269,596,596
Qwen/Qwen3-Embedding-8B,serbian,12,baseline_mean,0,none,0.001,0.4833347418299746,0.5035879372719892,596,596
Qwen/Qwen3-Embedding-8B,serbian,12,sif_abtt_optimal,10,train_sweep,0.001,0.6753486636005857,0.6913167977223205,596,596
Qwen/Qwen3-Embedding-8B,serbian,12,whitening,0,none,0.001,-0.04701995118111967,0.18750168107942525,596,596
Qwen/Qwen3-Embedding-8B,serbian,13,baseline_mean,0,none,0.001,0.4802303112227724,0.4967021471852703,596,596
Qwen/Qwen3-Embedding-8B,serbian,13,sif_abtt_optimal,10,train_sweep,0.001,0.6814122848786233,0.6907264567353969,596,596
Qwen/Qwen3-Embedding-8B,serbian,13,whitening,0,none,0.001,0.07050683478309251,0.18133807302822513,596,596
Qwen/Qwen3-Embedding-8B,serbian,14,baseline_mean,0,none,0.001,0.47844816876041363,0.4963521718497144,596,596
Qwen/Qwen3-Embedding-8B,serbian,14,sif_abtt_optimal,10,train_sweep,0.001,0.6792587766247067,0.69006017941687,596,596
Qwen/Qwen3-Embedding-8B,serbian,14,whitening,0,none,0.001,0.048297480849669526,0.168967346878886,596,596
Qwen/Qwen3-Embedding-8B,serbian,15,baseline_mean,0,none,0.001,0.4734667267448474,0.4901574167441697,596,596
Qwen/Qwen3-Embedding-8B,serbian,15,sif_abtt_optimal,10,train_sweep,0.001,0.6771332911180077,0.6824918299265177,596,596
Qwen/Qwen3-Embedding-8B,serbian,15,whitening,0,none,0.001,-0.044689703934697865,0.17918961884385365,596,596
Qwen/Qwen3-Embedding-8B,serbian,16,baseline_mean,0,none,0.001,0.47028791059654235,0.4884435024552561,596,596
Qwen/Qwen3-Embedding-8B,serbian,16,sif_abtt_optimal,10,train_sweep,0.001,0.6748360238925922,0.6841137389597249,596,596
Qwen/Qwen3-Embedding-8B,serbian,16,whitening,0,none,0.001,-0.046187981144820915,0.2156928109960965,596,596
Qwen/Qwen3-Embedding-8B,serbian,17,baseline_mean,0,none,0.001,0.46618500539934377,0.487401866445906,596,596
Qwen/Qwen3-Embedding-8B,serbian,17,sif_abtt_optimal,10,train_sweep,0.001,0.6736398740667415,0.682037605525007,596,596
Qwen/Qwen3-Embedding-8B,serbian,17,whitening,0,none,0.001,0.11192757032109066,0.24473436446013322,596,596
Qwen/Qwen3-Embedding-8B,serbian,18,baseline_mean,0,none,0.001,0.4713179383451911,0.49202161102416614,596,596
Qwen/Qwen3-Embedding-8B,serbian,18,sif_abtt_optimal,10,train_sweep,0.001,0.6748527691927589,0.6820712222830425,596,596
Qwen/Qwen3-Embedding-8B,serbian,18,whitening,0,none,0.001,0.04195014099233869,0.16391590716369825,596,596
Qwen/Qwen3-Embedding-8B,serbian,19,baseline_mean,0,none,0.001,0.4805844760597373,0.5010002147987406,596,596
Qwen/Qwen3-Embedding-8B,serbian,19,sif_abtt_optimal,10,train_sweep,0.001,0.6791046515150095,0.6893109693856262,596,596
Qwen/Qwen3-Embedding-8B,serbian,19,whitening,0,none,0.001,-0.03874744383013034,0.22702796401980202,596,596
Qwen/Qwen3-Embedding-8B,serbian,20,baseline_mean,0,none,0.001,0.4882861107235678,0.5139232632334444,596,596
Qwen/Qwen3-Embedding-8B,serbian,20,sif_abtt_optimal,10,train_sweep,0.001,0.6825955339885292,0.6955510872061174,596,596
Qwen/Qwen3-Embedding-8B,serbian,20,whitening,0,none,0.001,0.08043152356421221,0.22594540248387265,596,596
Qwen/Qwen3-Embedding-8B,serbian,21,baseline_mean,0,none,0.001,0.5009940636875316,0.5254528227573206,596,596
Qwen/Qwen3-Embedding-8B,serbian,21,sif_abtt_optimal,10,train_sweep,0.001,0.6917522514259238,0.7047385869940345,596,596
Qwen/Qwen3-Embedding-8B,serbian,21,whitening,0,none,0.001,0.010361439555792483,0.1701181885323861,596,596
Qwen/Qwen3-Embedding-8B,serbian,22,baseline_mean,0,none,0.001,0.5203285705481548,0.5391748307243164,596,596
Qwen/Qwen3-Embedding-8B,serbian,22,sif_abtt_optimal,10,train_sweep,0.001,0.7006085502043756,0.7145425362154715,596,596
Qwen/Qwen3-Embedding-8B,serbian,22,whitening,0,none,0.001,0.00994541394103393,0.27001124923094877,596,596
Qwen/Qwen3-Embedding-8B,serbian,23,baseline_mean,0,none,0.001,0.5519269951280167,0.5731856044669872,596,596
Qwen/Qwen3-Embedding-8B,serbian,23,sif_abtt_optimal,10,train_sweep,0.001,0.7180987599228416,0.7308924247456873,596,596
Qwen/Qwen3-Embedding-8B,serbian,23,whitening,0,none,0.001,-0.032852841233251766,0.2415320774465171,596,596
Qwen/Qwen3-Embedding-8B,serbian,24,baseline_mean,0,none,0.001,0.6121083288170797,0.6295169101251816,596,596
Qwen/Qwen3-Embedding-8B,serbian,24,sif_abtt_optimal,10,train_sweep,0.001,0.7279707693743279,0.7410287873917599,596,596
Qwen/Qwen3-Embedding-8B,serbian,24,whitening,0,none,0.001,0.04244826918545444,0.32621659160643046,596,596
Qwen/Qwen3-Embedding-8B,serbian,25,baseline_mean,0,none,0.001,0.6541535846986468,0.6648214740030427,596,596
Qwen/Qwen3-Embedding-8B,serbian,25,sif_abtt_optimal,10,train_sweep,0.001,0.7025201344363265,0.7253529973378202,596,596
Qwen/Qwen3-Embedding-8B,serbian,25,whitening,0,none,0.001,0.0020609274233324066,0.25582098936526293,596,596
Qwen/Qwen3-Embedding-8B,serbian,26,baseline_mean,0,none,0.001,0.6650037987682025,0.671872887627021,596,596
Qwen/Qwen3-Embedding-8B,serbian,26,sif_abtt_optimal,10,train_sweep,0.001,0.7043475080346163,0.7289921109371754,596,596
Qwen/Qwen3-Embedding-8B,serbian,26,whitening,0,none,0.001,-0.05653624113035261,0.21088154397098774,596,596
Qwen/Qwen3-Embedding-8B,serbian,27,baseline_mean,0,none,0.001,0.667064040256735,0.6819569435015319,596,596
Qwen/Qwen3-Embedding-8B,serbian,27,sif_abtt_optimal,10,train_sweep,0.001,0.6908308327407325,0.7168990652656483,596,596
Qwen/Qwen3-Embedding-8B,serbian,27,whitening,0,none,0.001,0.0014807775048475942,0.24636027101481586,596,596
Qwen/Qwen3-Embedding-8B,serbian,28,baseline_mean,0,none,0.001,0.6712312562908981,0.6891734974185787,596,596
Qwen/Qwen3-Embedding-8B,serbian,28,sif_abtt_optimal,10,train_sweep,0.001,0.6884785167649392,0.7118565515603168,596,596
Qwen/Qwen3-Embedding-8B,serbian,28,whitening,0,none,0.001,-0.047451541263905044,0.16867130241305522,596,596
Qwen/Qwen3-Embedding-8B,serbian,29,baseline_mean,0,none,0.001,0.6790630445702076,0.6969207283511898,596,596
Qwen/Qwen3-Embedding-8B,serbian,29,sif_abtt_optimal,7,train_sweep,0.001,0.6888545171018446,0.7081466209326124,596,596
Qwen/Qwen3-Embedding-8B,serbian,29,whitening,0,none,0.001,0.022545071609261287,0.2627796399084144,596,596
Qwen/Qwen3-Embedding-8B,serbian,30,baseline_mean,0,none,0.001,0.6607196504168894,0.6883720607282426,596,596
