model,repr,pooling,layer,method,D,sif_a,tau,aucroc,spearman,same_avg,diff_avg,gap,dir_acc_at_1,dir_acc_at_3,existing_acc,new_acc,overall_assignment_acc,train_aucroc,train_dir_acc_at_1,n_train,n_test,n_existing,n_new
Qwen/Qwen3-Embedding-0.6B,hidden,mean,8,abtt_optimal,3,0.001,0.19597989949748745,0.6543939040893471,0.10480605757440502,0.10094266384840012,0.0014650984667241573,0.09947756538167596,0.5398230088495575,0.6415929203539823,1.0,0.0,0.8451327433628318,0.6562593622317652,0.5211267605633803,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,8,whitening,10,0.001,0.0,0.5383713675126907,0.02604770017456972,0.06981293112039566,-0.003541262587532401,0.07335419370792806,0.24336283185840707,0.3407079646017699,1.0,0.0,0.8451327433628318,0.559948094492563,0.13615023474178403,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,9,baseline,10,0.001,0.9798994974874372,0.5406785684014171,0.02761352792645417,0.9670566320419312,0.9647788405418396,0.0022777915000915527,0.3584070796460177,0.5265486725663717,0.8167539267015707,0.17142857142857143,0.7168141592920354,0.544156569285237,0.3615023474178404,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,9,abtt_fixed,10,0.001,0.19597989949748745,0.6156348709113217,0.07849555336926313,0.07364394515752792,0.0017544352449476719,0.07188950991258025,0.5265486725663717,0.6327433628318584,0.9842931937172775,0.0,0.831858407079646,0.583497262030346,0.5023474178403756,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,9,abtt_optimal,2,0.001,0.2663316582914573,0.6597780778228651,0.10846095590495103,0.11561905592679977,0.0024166947696357965,0.11320236115716398,0.5176991150442478,0.6238938053097345,0.9685863874345549,0.0,0.8185840707964602,0.641062359546489,0.5352112676056338,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,9,whitening,10,0.001,0.0,0.5194026202218787,0.013171097979642528,0.01672142744064331,-0.005243787541985512,0.021965214982628822,0.2168141592920354,0.30973451327433627,1.0,0.0,0.8451327433628318,0.47593255164056014,0.09859154929577464,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,10,baseline,10,0.001,0.9798994974874372,0.5444000862750482,0.0301397780325723,0.9692354202270508,0.9669808149337769,0.0022546052932739258,0.4336283185840708,0.5929203539823009,0.8900523560209425,0.14285714285714285,0.7743362831858407,0.5431354187230185,0.40375586854460094,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,10,abtt_fixed,10,0.001,0.19095477386934673,0.6238640344558759,0.08408169482563109,0.07789946347475052,0.0015919243451207876,0.07630753912962973,0.5309734513274337,0.6327433628318584,0.9947643979057592,0.0,0.8407079646017699,0.5903979989364627,0.5117370892018779,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,10,abtt_optimal,2,0.001,0.2914572864321608,0.6337484413608446,0.0907914527352344,0.10182755440473557,0.00276486505754292,0.09906268934719265,0.5221238938053098,0.6017699115044248,0.9633507853403142,0.02857142857142857,0.8185840707964602,0.6177756488841859,0.5164319248826291,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,10,whitening,10,0.001,0.0,0.49448083014837574,-0.0037465502219515196,-0.02663434110581875,0.010220356285572052,-0.0368546973913908,0.3008849557522124,0.3495575221238938,1.0,0.0,0.8451327433628318,0.4713318137925181,0.018779342723004695,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,11,baseline,10,0.001,0.9849246231155779,0.5520864050892288,0.03535742426711717,0.9713473320007324,0.9688018560409546,0.002545475959777832,0.39823008849557523,0.5973451327433629,0.6910994764397905,0.3142857142857143,0.6327433628318584,0.551078758416238,0.4272300469483568,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,11,abtt_fixed,10,0.001,0.19597989949748745,0.6208341350112654,0.08202493087819984,0.0764656662940979,0.0012798276729881763,0.07518583862110972,0.5309734513274337,0.6106194690265486,0.9842931937172775,0.02857142857142857,0.8362831858407079,0.5980122072529529,0.4788732394366197,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,11,abtt_optimal,2,0.001,0.24623115577889448,0.6462922033074573,0.09930644071058914,0.11092065274715424,0.00296284188516438,0.10795781086198986,0.5309734513274337,0.6150442477876106,0.9895287958115183,0.0,0.8362831858407079,0.6314934836771008,0.5070422535211268,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,11,whitening,10,0.001,0.0,0.5044047166700989,0.002990130059539942,0.03046441078186035,0.012536106631159782,0.01792830415070057,0.26548672566371684,0.33185840707964603,1.0,0.0,0.8451327433628318,0.48995347924758614,0.10328638497652583,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,12,baseline,10,0.001,0.9849246231155779,0.5594798898889317,0.04037628818089092,0.9751831293106079,0.9727329015731812,0.002450227737426758,0.4690265486725664,0.6150442477876106,0.8167539267015707,0.22857142857142856,0.7256637168141593,0.5538827861281728,0.4647887323943662,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,12,abtt_fixed,10,0.001,0.17587939698492464,0.633559624050918,0.09066327929494059,0.0815771296620369,0.0013692997163161635,0.08020782994572073,0.5265486725663717,0.6017699115044248,1.0,0.0,0.8451327433628318,0.5905677427480754,0.47417840375586856,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,12,abtt_optimal,2,0.001,0.23618090452261306,0.650978554672179,0.10248764150889081,0.11090538650751114,0.002359892474487424,0.10854549403302372,0.5221238938053098,0.6194690265486725,1.0,0.0,0.8451327433628318,0.6253308265956499,0.49295774647887325,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,12,whitening,10,0.001,0.0,0.5145917670657492,0.009905244733888527,0.04026084393262863,-0.002288825809955597,0.04254966974258423,0.24778761061946902,0.3230088495575221,1.0,0.0,0.8451327433628318,0.47783625166606114,0.107981220657277,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,13,baseline,10,0.001,0.9849246231155779,0.5693135171439833,0.047051575722223,0.9752736687660217,0.972528874874115,0.0027447938919067383,0.4557522123893805,0.6238938053097345,0.8272251308900523,0.22857142857142856,0.7345132743362832,0.5605880118950861,0.4647887323943662,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,13,abtt_fixed,10,0.001,0.21105527638190955,0.6358555450491432,0.092221802150784,0.08284323662519455,0.0014406002592295408,0.08140263636596501,0.5353982300884956,0.6106194690265486,0.9738219895287958,0.0,0.8230088495575221,0.5978171892683445,0.4788732394366197,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,13,abtt_optimal,5,0.001,0.17587939698492464,0.6356908787904864,0.09211002298771054,0.09348326921463013,0.0027067309711128473,0.09077653824351728,0.5309734513274337,0.6017699115044248,1.0,0.0,0.8451327433628318,0.6202730823843847,0.49295774647887325,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,13,whitening,10,0.001,0.0,0.5542612686911815,0.03683384699442998,0.13950222730636597,-0.006752773188054562,0.14625500049442053,0.22566371681415928,0.336283185840708,1.0,0.0,0.8451327433628318,0.45610921638375945,0.0,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,14,baseline,10,0.001,0.9849246231155779,0.5751656854773344,0.05102415932242408,0.9769927859306335,0.9742066860198975,0.002786099910736084,0.4778761061946903,0.6106194690265486,0.8848167539267016,0.22857142857142856,0.7831858407079646,0.559414624509379,0.47417840375586856,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,14,abtt_fixed,10,0.001,0.18592964824120603,0.6293308736726388,0.0877927083469973,0.07928500324487686,0.001491827191784978,0.07779317605309188,0.5442477876106194,0.6061946902654868,0.9895287958115183,0.0,0.8362831858407079,0.6057072189498401,0.4835680751173709,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,14,abtt_optimal,2,0.001,0.2613065326633166,0.663591345520127,0.11104948785628053,0.11587928235530853,0.002049290109425783,0.11382999224588275,0.5132743362831859,0.6150442477876106,0.9895287958115183,0.0,0.8362831858407079,0.6279248690810169,0.49765258215962443,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,14,whitening,10,0.001,0.0,0.5051680228317874,0.00350819768141502,-0.0005322627839632332,0.00012525891361292452,-0.0006575216975761577,0.19469026548672566,0.25663716814159293,1.0,0.0,0.8451327433628318,0.48550108230173206,0.0,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,15,baseline,10,0.001,0.9849246231155779,0.5809024766449867,0.054918422306103803,0.9781160950660706,0.975339949131012,0.0027761459350585938,0.4557522123893805,0.5929203539823009,0.900523560209424,0.2,0.7920353982300885,0.5653228138197895,0.4788732394366197,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,15,abtt_fixed,10,0.001,0.19095477386934673,0.6315905580226286,0.08932663295036315,0.07796056568622589,0.0009587111417204142,0.07700185454450548,0.5442477876106194,0.6106194690265486,0.9895287958115183,0.0,0.8362831858407079,0.6044586008306597,0.47417840375586856,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,15,abtt_optimal,7,0.001,0.21105527638190955,0.6355383384141182,0.09200647514651075,0.08649630099534988,0.0011616562260314822,0.0853346447693184,0.504424778761062,0.6061946902654868,0.9790575916230366,0.0,0.827433628318584,0.6233412436974226,0.5117370892018779,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,15,whitening,10,0.001,0.0,0.5127547361843097,0.00865823713027629,0.022622838616371155,-0.005239629652351141,0.027862468268722296,0.2610619469026549,0.3407079646017699,1.0,0.0,0.8451327433628318,0.5025078390621541,0.13615023474178403,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,16,baseline,10,0.001,0.9849246231155779,0.609886598426552,0.07459349661750675,0.9731318354606628,0.9687411785125732,0.0043906569480896,0.4424778761061947,0.6150442477876106,0.7068062827225131,0.34285714285714286,0.6504424778761062,0.5800169714222337,0.4647887323943662,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,16,abtt_fixed,10,0.001,0.1658291457286432,0.6237037391547882,0.08397288276696172,0.07778517156839371,0.0018933217506855726,0.07589184981770813,0.5265486725663717,0.6194690265486725,1.0,0.0,0.8451327433628318,0.5906203870010959,0.49295774647887325,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,16,abtt_optimal,10,0.001,0.1658291457286432,0.6237037391547882,0.08397288276696172,0.07778517156839371,0.0018933217506855726,0.07589184981770813,0.5265486725663717,0.6194690265486725,1.0,0.0,0.8451327433628318,0.5906203870010959,0.49295774647887325,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,16,whitening,10,0.001,0.0,0.4967135837597938,-0.0022309462701093556,-0.03250577300786972,-0.0003271969617344439,-0.03217857604613528,0.22123893805309736,0.3008849557522124,1.0,0.0,0.8451327433628318,0.4992976492257448,0.03755868544600939,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,17,baseline,10,0.001,0.9798994974874372,0.6008465114682646,0.06845688209196116,0.9664183259010315,0.9615134596824646,0.0049048662185668945,0.4823008849557522,0.6150442477876106,0.7591623036649214,0.3142857142857143,0.6902654867256637,0.5730167405765678,0.49295774647887325,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,17,abtt_fixed,10,0.001,0.19095477386934673,0.6290752834394772,0.08761920794333625,0.0787607729434967,0.0019020879408344626,0.07685868500266224,0.5575221238938053,0.6194690265486725,1.0,0.0,0.8451327433628318,0.5768040199200921,0.49295774647887325,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,17,abtt_optimal,7,0.001,0.17587939698492464,0.6308443126953234,0.0888200648239403,0.08437703549861908,0.0029010954312980175,0.08147594006732106,0.5221238938053098,0.5929203539823009,1.0,0.0,0.8451327433628318,0.6144207181741326,0.49295774647887325,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,17,whitening,10,0.001,0.0,0.507474861152605,0.005074174295319809,0.018698105588555336,0.025449706241488457,-0.006751600652933121,0.24778761061946902,0.3584070796460177,1.0,0.0,0.8451327433628318,0.48398445931787737,0.014084507042253521,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,18,baseline,10,0.001,0.9798994974874372,0.6145614684741563,0.07776690363902654,0.9672945141792297,0.9619001150131226,0.005394399166107178,0.5088495575221239,0.6283185840707964,0.7696335078534031,0.2857142857142857,0.6946902654867256,0.5832072624707331,0.49295774647887325,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,18,abtt_fixed,10,0.001,0.20100502512562815,0.6287444402225426,0.08739462412023058,0.08145563304424286,0.0027064464520663023,0.07874918659217656,0.5442477876106194,0.6061946902654868,0.9790575916230366,0.0,0.827433628318584,0.5722283836409376,0.48826291079812206,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,18,abtt_optimal,2,0.001,0.23618090452261306,0.6782552635997611,0.12100368554032526,0.11837051808834076,0.0005969632184132934,0.11777355486992747,0.5398230088495575,0.6460176991150443,1.0,0.0,0.8451327433628318,0.635174808755881,0.49765258215962443,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,18,whitening,10,0.001,0.0,0.5181560110375341,0.012325404616005876,0.0599781833589077,-0.0031146283727139235,0.06309281173162162,0.19911504424778761,0.26991150442477874,1.0,0.0,0.8451327433628318,0.49103891251126797,0.14084507042253522,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,19,baseline,10,0.001,0.9748743718592965,0.6155439670794784,0.07843384580876382,0.9655128121376038,0.9598968625068665,0.005615949630737305,0.5309734513274337,0.6238938053097345,0.9319371727748691,0.22857142857142856,0.8230088495575221,0.5911925942777201,0.5117370892018779,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,19,abtt_fixed,10,0.001,0.17587939698492464,0.6303467285255862,0.08848229348859077,0.0831802487373352,0.002575445920228958,0.08060480281710625,0.5176991150442478,0.5929203539823009,1.0,0.0,0.8451327433628318,0.574820502823384,0.49295774647887325,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,19,abtt_optimal,3,0.001,0.21608040201005024,0.6672624060264265,0.11354148636521406,0.10844273120164871,0.00015599033213220537,0.1082867408695165,0.5398230088495575,0.6238938053097345,1.0,0.0,0.8451327433628318,0.6382620304940171,0.5023474178403756,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,19,whitening,10,0.001,0.0,0.5239746821246285,0.016275092924746073,0.10755310207605362,0.02373044192790985,0.08382266014814377,0.20353982300884957,0.3185840707964602,1.0,0.0,0.8451327433628318,0.49878249993576657,0.028169014084507043,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,20,baseline,10,0.001,0.9748743718592965,0.6052999733794584,0.07147999228671795,0.9611625671386719,0.9554446935653687,0.005717873573303223,0.504424778761062,0.6371681415929203,0.8586387434554974,0.2571428571428571,0.7654867256637168,0.5785314418355965,0.5211267605633803,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,20,abtt_fixed,10,0.001,0.18090452261306533,0.6346003349482914,0.09136973727896332,0.08486215770244598,0.0019814232364296913,0.08288073446601629,0.5176991150442478,0.5796460176991151,0.9947643979057592,0.0,0.8407079646017699,0.5793174316291703,0.5023474178403756,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,20,abtt_optimal,1,0.001,0.3065326633165829,0.6611242924688683,0.10937479671051546,0.11785043776035309,-0.0004852161218877882,0.11833565388224088,0.48672566371681414,0.6238938053097345,0.9738219895287958,0.0,0.8230088495575221,0.6422855802040249,0.5023474178403756,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,20,whitening,10,0.001,0.0,0.510840498480921,0.0073589485014428045,0.019032785668969154,-0.0014335247687995434,0.020466310437768698,0.22566371681415928,0.35398230088495575,1.0,0.0,0.8451327433628318,0.44603041866310034,0.004694835680751174,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,21,baseline,10,0.001,0.9698492462311558,0.5949076491193468,0.06442544864161937,0.9556156396865845,0.9497685432434082,0.0058470964431762695,0.5398230088495575,0.6283185840707964,0.900523560209424,0.22857142857142856,0.7964601769911505,0.5773237062323449,0.5117370892018779,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,21,abtt_fixed,10,0.001,0.20100502512562815,0.6248739069383251,0.0847672189993702,0.08106306195259094,0.0008619746076874435,0.0802010873449035,0.5,0.5929203539823009,0.9842931937172775,0.0,0.831858407079646,0.5717536730277527,0.49765258215962443,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,21,abtt_optimal,5,0.001,0.19095477386934673,0.6555986366802058,0.10562385717609346,0.10040242969989777,0.0002040207473328337,0.10019840895256493,0.5221238938053098,0.588495575221239,1.0,0.0,0.8451327433628318,0.6256911746582451,0.5117370892018779,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,21,whitening,10,0.001,0.0,0.5108678320727249,0.0073774709642732555,0.012542794458568096,-0.003126917639747262,0.015669712098315358,0.18584070796460178,0.252212389380531,1.0,0.0,0.8451327433628318,0.5371481027578339,0.12206572769953052,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,22,baseline,10,0.001,0.9698492462311558,0.5906911656219878,0.06156320472911148,0.958208441734314,0.953143298625946,0.00506514310836792,0.5442477876106194,0.6150442477876106,0.93717277486911,0.2,0.8230088495575221,0.5729367755589821,0.5117370892018779,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,22,abtt_fixed,10,0.001,0.21608040201005024,0.6232879744765083,0.08369065234422804,0.08137363940477371,0.0006094420095905662,0.08076419739518315,0.5132743362831859,0.6017699115044248,0.9528795811518325,0.02857142857142857,0.8097345132743363,0.5758408396805206,0.4835680751173709,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,22,abtt_optimal,2,0.001,0.23618090452261306,0.6786739892492976,0.12128792593700587,0.12148747593164444,-0.0015296917408704758,0.12301716767251492,0.5221238938053098,0.5973451327433629,0.9947643979057592,0.0,0.8407079646017699,0.6485457832643747,0.5070422535211268,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,22,whitening,10,0.001,0.0,0.512311376059625,0.008357341777340998,0.038295868784189224,0.020311009138822556,0.01798485964536667,0.20353982300884957,0.27876106194690264,1.0,0.0,0.8451327433628318,0.5368583251177887,0.11737089201877934,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,23,baseline,10,0.001,0.9748743718592965,0.5846700003577336,0.05747590220917641,0.9638537168502808,0.9598065614700317,0.0040471553802490234,0.5221238938053098,0.6061946902654868,0.9267015706806283,0.2,0.8141592920353983,0.5776635637215162,0.5117370892018779,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,23,abtt_fixed,10,0.001,0.18592964824120603,0.6221161348520579,0.08289518122851186,0.08039141446352005,0.0003967829397879541,0.0799946315237321,0.5,0.6194690265486725,0.9895287958115183,0.0,0.8362831858407079,0.5684540002900735,0.4835680751173709,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,23,abtt_optimal,3,0.001,0.24120603015075376,0.6722670718725616,0.1169387661989242,0.11368511617183685,-0.0009072226821444929,0.11459233885398135,0.5132743362831859,0.6194690265486725,0.9947643979057592,0.0,0.8407079646017699,0.6108267554318636,0.5211267605633803,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,23,whitening,10,0.001,0.0,0.506183555402149,0.0041976181957595424,0.008877736516296864,-0.003696327330544591,0.012574063846841455,0.2831858407079646,0.3185840707964602,1.0,0.0,0.8451327433628318,0.4681909861499012,0.08450704225352113,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,24,baseline,10,0.001,0.9798994974874372,0.5850067050891966,0.057704464960768406,0.9692535400390625,0.965778112411499,0.0034754276275634766,0.5265486725663717,0.6194690265486725,0.8795811518324608,0.2,0.7743362831858407,0.5848867004441399,0.5211267605633803,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,24,abtt_fixed,10,0.001,0.20100502512562815,0.6219120896899545,0.08275667077937006,0.07998497039079666,0.0003655010659713298,0.07961946932482533,0.5132743362831859,0.6106194690265486,0.9581151832460733,0.0,0.8097345132743363,0.5715283506932791,0.5070422535211268,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,24,abtt_optimal,5,0.001,0.24120603015075376,0.6541316063498694,0.1046280039643271,0.0970369428396225,-3.0888451874488965e-05,0.09706783129149699,0.5265486725663717,0.6548672566371682,0.9528795811518325,0.05714285714285714,0.8141592920353983,0.6224724532473417,0.5305164319248826,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,24,whitening,10,0.001,0.0,0.5112027038219814,0.0076047911096250925,0.03836214914917946,0.02334652654826641,0.015015622600913048,0.24336283185840707,0.29646017699115046,1.0,0.0,0.8451327433628318,0.46422846432102943,0.056338028169014086,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,25,baseline,10,0.001,0.9849246231155779,0.5819387762994674,0.05562188583856344,0.9736617207527161,0.9708316326141357,0.0028300881385803223,0.5265486725663717,0.6106194690265486,0.8324607329842932,0.3142857142857143,0.7522123893805309,0.5848605139351433,0.5211267605633803,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,25,abtt_fixed,10,0.001,0.2864321608040201,0.624775771890964,0.08470060272018695,0.0803515687584877,0.0004342554893810302,0.07991731326910667,0.5442477876106194,0.672566371681416,0.7643979057591623,0.34285714285714286,0.6991150442477876,0.5626090087410173,0.5539906103286385,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,25,abtt_optimal,10,0.001,0.2864321608040201,0.624775771890964,0.08470060272018695,0.0803515687584877,0.0004342554893810302,0.07991731326910667,0.5442477876106194,0.672566371681416,0.7643979057591623,0.34285714285714286,0.6991150442477876,0.5626090087410173,0.5539906103286385,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,25,whitening,10,0.001,0.0,0.5128537776514429,0.008725587092648026,0.014825747348368168,-0.005163449794054031,0.0199891971424222,0.22566371681415928,0.28761061946902655,1.0,0.0,0.8451327433628318,0.5505445733588912,0.11267605633802817,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,26,baseline,10,0.001,0.9849246231155779,0.583143831172912,0.05643990421444868,0.9753938913345337,0.9728267192840576,0.0025671720504760742,0.5176991150442478,0.5973451327433629,0.8429319371727748,0.22857142857142856,0.7477876106194691,0.590349768417068,0.5258215962441315,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,26,abtt_fixed,10,0.001,0.1708542713567839,0.6174345975834608,0.0797172483469945,0.07815314829349518,0.00048648807569406927,0.07766666021780111,0.5176991150442478,0.5973451327433629,0.9947643979057592,0.0,0.8407079646017699,0.557930746990635,0.4835680751173709,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,26,abtt_optimal,3,0.001,0.2663316582914573,0.6676934388422062,0.11383408114331431,0.10950402915477753,-0.0007778273429721594,0.11028185649774969,0.5221238938053098,0.6548672566371682,0.9476439790575916,0.05714285714285714,0.8097345132743363,0.6196412527172201,0.5070422535211268,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,26,whitening,10,0.001,0.0,0.5138565196316826,0.009406799311505563,0.04032383859157562,0.00033358627115376294,0.03999025232042186,0.2079646017699115,0.26991150442477874,1.0,0.0,0.8451327433628318,0.48275995645839453,0.1643192488262911,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,27,baseline,10,0.001,0.9899497487437187,0.5985208397588424,0.06687816379052315,0.9814743399620056,0.9793086051940918,0.0021657347679138184,0.5353982300884956,0.6504424778761062,0.7329842931937173,0.42857142857142855,0.6858407079646017,0.6033979239276489,0.5305164319248826,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,27,abtt_fixed,10,0.001,0.19597989949748745,0.6323782166622031,0.08986131336546815,0.08320879936218262,0.0004386736254673451,0.08277012573671527,0.5398230088495575,0.6460176991150443,0.9476439790575916,0.02857142857142857,0.8053097345132744,0.5705050549085724,0.5070422535211268,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,27,abtt_optimal,10,0.001,0.19597989949748745,0.6323782166622031,0.08986131336546815,0.08320879936218262,0.0004386736254673451,0.08277012573671527,0.5398230088495575,0.6460176991150443,0.9476439790575916,0.02857142857142857,0.8053097345132744,0.5705050549085724,0.5070422535211268,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,27,whitening,10,0.001,0.0,0.50824350511962,0.0055959298533296165,0.036178722977638245,0.02670123055577278,0.009477492421865463,0.2610619469026549,0.3185840707964602,1.0,0.0,0.8451327433628318,0.5554655904586816,0.15023474178403756,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,28,baseline,10,0.001,0.949748743718593,0.5608527331335826,0.04130820507560962,0.887366533279419,0.8784869313240051,0.008879601955413818,0.504424778761062,0.6504424778761062,0.5863874345549738,0.5142857142857142,0.5752212389380531,0.5569091032738216,0.48826291079812206,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,28,abtt_fixed,10,0.001,0.22613065326633167,0.6223580280753251,0.08305938379364011,0.08044680953025818,0.0005002263933420181,0.07994658313691616,0.5353982300884956,0.6415929203539823,0.9162303664921466,0.08571428571428572,0.7876106194690266,0.5702811873801542,0.5211267605633803,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,28,abtt_optimal,10,0.001,0.22613065326633167,0.6223580280753251,0.08305938379364011,0.08044680953025818,0.0005002263933420181,0.07994658313691616,0.5353982300884956,0.6415929203539823,0.9162303664921466,0.08571428571428572,0.7876106194690266,0.5702811873801542,0.5211267605633803,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,mean,28,whitening,10,0.001,0.0,0.5438008622348298,0.029734466807912422,0.10918932408094406,-0.007110795006155968,0.11630011908710003,0.23008849557522124,0.2610619469026549,1.0,0.0,0.8451327433628318,0.4844193970129725,0.028169014084507043,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,sif,1,sif_only,10,0.001,0.8592964824120604,0.47430310016510535,-0.01744363405801119,0.9483329653739929,0.9500392079353333,-0.001706242561340332,0.34513274336283184,0.4469026548672566,1.0,0.0,0.8451327433628318,0.4807569597551823,0.3380281690140845,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,sif,1,sif_abtt_fixed,10,0.001,0.20100502512562815,0.6215035562271924,0.08247934906850875,0.0709533542394638,0.0011415814515203238,0.06981177278794348,0.5353982300884956,0.6238938053097345,0.8743455497382199,0.17142857142857143,0.7654867256637168,0.5542921290997852,0.5070422535211268,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,sif,1,sif_abtt_optimal,2,0.001,0.21105527638190955,0.6363544586345466,0.09256047592334932,0.08156440407037735,0.001979112159460783,0.07958529191091657,0.5353982300884956,0.6150442477876106,0.9424083769633508,0.05714285714285714,0.8053097345132744,0.6104809307720922,0.5258215962441315,213,226,191,35
Qwen/Qwen3-Embedding-0.6B,hidden,sif,2,sif_only,10,0.001,0.914572864321608,0.48889593479191984,-0.007537689421546254,0.9675789475440979,0.9680760502815247,-0.0004971027374267578,0.29646017699115046,0.40707964601769914,1.0,0.0,0.8451327433628318,0.4984541822641191,0.3286384976525822,213,226,191,35
