model,repr,pooling,layer,method,D,sif_a,tau,aucroc,spearman,same_avg,diff_avg,gap,dir_acc_at_1,dir_acc_at_3,existing_acc,new_acc,overall_assignment_acc,train_aucroc,train_dir_acc_at_1,n_train,n_test,n_existing,n_new
Qwen/Qwen3-Embedding-0.6B,hidden,sif,4,sif_abtt_fixed,10,0.001,0.38190954773869346,0.9678728719142432,0.053457984892513265,0.5299275517463684,0.0012355092912912369,0.5286920424550772,0.7871674491392802,0.9217527386541471,0.884375,0.7523510971786834,0.8184663536776213,0.9900274561479112,0.865414710485133,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,4,sif_abtt_optimal,5,0.001,0.4020100502512563,0.9714021183088413,0.05386122776417694,0.5377137660980225,0.0012354620266705751,0.5364783040713519,0.7730829420970265,0.9154929577464789,0.871875,0.7335423197492164,0.8028169014084507,0.9916577879761096,0.8466353677621283,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,5,sif_only,10,0.001,0.9849246231155779,0.7745282226224575,0.031366908531209665,0.9550025463104248,0.9122353792190552,0.04276716709136963,0.5226917057902973,0.6525821596244131,0.659375,0.5642633228840125,0.6118935837245696,0.822449901953513,0.5899843505477308,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,5,sif_abtt_fixed,10,0.001,0.3969849246231156,0.9648389641685946,0.053111338176774485,0.5199774503707886,0.0011195099214091897,0.5188579404493794,0.7856025039123631,0.9327073552425665,0.86875,0.7586206896551724,0.8137715179968701,0.9923471562903668,0.86697965571205,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,5,sif_abtt_optimal,5,0.001,0.4221105527638191,0.9669661263225714,0.05335438240762711,0.5340979695320129,0.0014423520769923925,0.5326556174550205,0.7621283255086072,0.9139280125195618,0.8625,0.7241379310344828,0.7934272300469484,0.9927099102166763,0.8513302034428795,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,6,sif_only,10,0.001,0.9849246231155779,0.7764607424155403,0.03158771341240672,0.9497267007827759,0.9021779894828796,0.04754871129989624,0.5273865414710485,0.6948356807511737,0.5125,0.6802507836990596,0.596244131455399,0.8249014728421904,0.5508607198748043,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,6,sif_abtt_fixed,10,0.001,0.4120603015075377,0.9692539621671973,0.05361578481276813,0.5315843820571899,0.0010454828152433038,0.5305388992419466,0.810641627543036,0.9374021909233177,0.86875,0.8056426332288401,0.837245696400626,0.9911361996849609,0.86697965571205,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,6,sif_abtt_optimal,5,0.001,0.4321608040201005,0.9706935878167442,0.05378027284112805,0.5427380800247192,0.0010396781144663692,0.5416984019102529,0.7887323943661971,0.918622848200313,0.871875,0.7586206896551724,0.8153364632237872,0.9923020941198839,0.8466353677621283,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,7,sif_only,10,0.001,0.9849246231155779,0.7787516090044342,0.03184946210282406,0.9535225033760071,0.9087138772010803,0.04480862617492676,0.539906103286385,0.6964006259780907,0.58125,0.6489028213166145,0.6150234741784038,0.8259771738577056,0.568075117370892,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,7,sif_abtt_fixed,10,0.001,0.4170854271356784,0.9651923224035848,0.05315171200548222,0.5253260135650635,0.0007176388753578067,0.5246083746897057,0.7965571205007824,0.9264475743348983,0.865625,0.7836990595611285,0.8247261345852895,0.9906475618107569,0.8575899843505478,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,7,sif_abtt_optimal,5,0.001,0.4371859296482412,0.9712740085274083,0.053846590260762106,0.5450354218482971,0.0009230545838363469,0.5441123672644608,0.7793427230046949,0.9092331768388107,0.86875,0.7429467084639498,0.8059467918622848,0.992506243942828,0.8513302034428795,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,8,sif_only,10,0.001,0.9849246231155779,0.7805190970293441,0.03205141086668527,0.947452187538147,0.8969988226890564,0.050453364849090576,0.5289514866979655,0.7104851330203443,0.471875,0.7084639498432602,0.5899843505477308,0.8264950376695107,0.5446009389671361,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,8,sif_abtt_fixed,10,0.001,0.4170854271356784,0.9622937362833934,0.05282052680043156,0.5227576494216919,0.000693184498231858,0.52206446492346,0.8169014084507042,0.9342723004694836,0.8625,0.8244514106583072,0.8435054773082942,0.9895943112889671,0.863849765258216,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,8,sif_abtt_optimal,5,0.001,0.4371859296482412,0.9701619687254623,0.0537195313725448,0.5419220328330994,0.0006412960356101394,0.5412807367974892,0.8028169014084507,0.9217527386541471,0.871875,0.7899686520376176,0.8309859154929577,0.9922582868744351,0.8482003129890454,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,9,sif_only,10,0.001,0.9849246231155779,0.7795505087690493,0.0319407423930661,0.9498052597045898,0.9017106294631958,0.04809463024139404,0.5305164319248826,0.7089201877934272,0.509375,0.6896551724137931,0.5993740219092332,0.8241707150279621,0.5492957746478874,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,9,sif_abtt_fixed,10,0.001,0.3768844221105528,0.952059687167904,0.05165120992859227,0.5157569646835327,0.0005984502495266497,0.5151585144340061,0.7856025039123631,0.9154929577464789,0.878125,0.7492163009404389,0.8137715179968701,0.989130610732409,0.86697965571205,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,9,sif_abtt_optimal,5,0.001,0.4271356783919598,0.9675770978203463,0.05342419048383386,0.538070559501648,0.0006091900868341327,0.5374613694148138,0.7902973395931142,0.9154929577464789,0.878125,0.7648902821316614,0.8215962441314554,0.991329941689275,0.8497652582159625,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,10,sif_only,10,0.001,0.9849246231155779,0.7832665330749989,0.03236532604204788,0.9558643698692322,0.9124300479888916,0.043434321880340576,0.5352112676056338,0.7104851330203443,0.53125,0.6802507836990596,0.6056338028169014,0.8295910125630891,0.5571205007824727,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,10,sif_abtt_fixed,10,0.001,0.37185929648241206,0.9523122123198737,0.05168006282126812,0.5134782791137695,0.0007569850422441959,0.5127212940715253,0.7574334898278561,0.8982785602503912,0.8875,0.6959247648902821,0.7918622848200313,0.9883641163373993,0.8732394366197183,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,10,sif_abtt_optimal,5,0.001,0.4472361809045226,0.9682760715129992,0.05350405347086605,0.5389116406440735,0.0006537269800901413,0.5382579136639833,0.7809076682316118,0.92018779342723,0.8375,0.7836990595611285,0.810641627543036,0.99096999695295,0.837245696400626,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,11,sif_only,10,0.001,0.9899497487437187,0.7909333095121258,0.03324131275460575,0.9624226689338684,0.9239093661308289,0.03851330280303955,0.48200312989045385,0.7480438184663537,0.321875,0.7554858934169278,0.5383411580594679,0.8368316709644588,0.47730829420970267,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,11,sif_abtt_fixed,10,0.001,0.3969849246231156,0.9553382003104278,0.05202580464558479,0.509977400302887,0.0006794020882807672,0.5092979982146062,0.7934272300469484,0.9233176838810642,0.85625,0.786833855799373,0.8215962441314554,0.9868469752933352,0.8622848200312989,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,11,sif_abtt_optimal,5,0.001,0.457286432160804,0.9667675683285719,0.053331695667530724,0.5360113382339478,0.000604679633397609,0.5354066586005501,0.7918622848200313,0.9154929577464789,0.821875,0.8181818181818182,0.8200312989045383,0.9870616653352564,0.837245696400626,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,12,sif_only,10,0.001,0.9899497487437187,0.8089777967674923,0.03530303076609218,0.969459593296051,0.9357156753540039,0.03374391794204712,0.5195618153364632,0.755868544600939,0.390625,0.7617554858934169,0.5758998435054773,0.8470805458550874,0.513302034428795,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,12,sif_abtt_fixed,10,0.001,0.4120603015075377,0.9597365181544458,0.0525283454488072,0.5238023996353149,0.0007187448209151626,0.5230836548143998,0.8184663536776213,0.9374021909233177,0.8625,0.8275862068965517,0.8450704225352113,0.9879374072866567,0.8701095461658842,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,12,sif_abtt_optimal,5,0.001,0.45226130653266333,0.9685739029734433,0.053538082949103845,0.5457680225372314,0.0006297690561041236,0.5451382534811273,0.7996870109546166,0.9280125195618153,0.8375,0.8275862068965517,0.8325508607198748,0.9885539438966537,0.8482003129890454,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,13,sif_only,10,0.001,0.9899497487437187,0.8137241856356969,0.03584534129453963,0.970041036605835,0.9359920024871826,0.034049034118652344,0.5273865414710485,0.7574334898278561,0.39375,0.7711598746081505,0.5821596244131455,0.8500170992170673,0.5117370892018779,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,13,sif_abtt_fixed,10,0.001,0.3919597989949749,0.9591498589774782,0.052461315237606755,0.5181368589401245,0.0006961704348213971,0.5174406885053031,0.8043818466353677,0.9264475743348983,0.871875,0.7899686520376176,0.8309859154929577,0.987844773095623,0.8779342723004695,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,13,sif_abtt_optimal,5,0.001,0.4371859296482412,0.9695896447476606,0.05365413906537004,0.5421382188796997,0.0006385318120010197,0.5414996870676987,0.7871674491392802,0.918622848200313,0.85625,0.7836990595611285,0.8200312989045383,0.988979374996215,0.8513302034428795,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,14,sif_only,10,0.001,0.9899497487437187,0.8169181918942502,0.036210280466219665,0.9724143147468567,0.941073477268219,0.031340837478637695,0.5289514866979655,0.7527386541471048,0.425,0.7492163009404389,0.5868544600938967,0.8512189144419514,0.5226917057902973,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,14,sif_abtt_fixed,10,0.001,0.3969849246231156,0.9593974066297376,0.052489599413606224,0.5126611590385437,0.0006626363610848784,0.5119985226774588,0.7981220657276995,0.9264475743348983,0.8625,0.7899686520376176,0.8262910798122066,0.9876422926683665,0.8591549295774648,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,14,sif_abtt_optimal,5,0.001,0.4371859296482412,0.9700935004516693,0.053711708358717955,0.5385507941246033,0.0006275108316913247,0.537923283292912,0.7949921752738655,0.9295774647887324,0.853125,0.8056426332288401,0.8294209702660407,0.989438976898534,0.8466353677621283,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,15,sif_only,10,0.001,0.9899497487437187,0.8208378180605723,0.03665812715486374,0.9744670391082764,0.9452494382858276,0.02921760082244873,0.5305164319248826,0.7464788732394366,0.44375,0.7335423197492164,0.5884194053208138,0.851705261214488,0.5461658841940532,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,15,sif_abtt_fixed,10,0.001,0.3969849246231156,0.9601642181128869,0.052577213377018844,0.5077083110809326,0.0007791875978000462,0.5069291234831326,0.784037558685446,0.9280125195618153,0.846875,0.774294670846395,0.810641627543036,0.9865966235056116,0.8482003129890454,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,15,sif_abtt_optimal,5,0.001,0.45226130653266333,0.9699932867908352,0.05370025819631621,0.533145546913147,0.0008525349549017847,0.5322930119582452,0.7996870109546166,0.9139280125195618,0.81875,0.8369905956112853,0.8278560250391236,0.9887718403296017,0.8325508607198748,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,16,sif_only,10,0.001,0.9899497487437187,0.8307466926505425,0.03779029039817879,0.9717474579811096,0.9394180774688721,0.03232938051223755,0.5039123630672926,0.7605633802816901,0.31875,0.7836990595611285,0.5508607198748043,0.8613900185197001,0.47417840375586856,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,16,sif_abtt_fixed,10,0.001,0.3768844221105528,0.9630947044756659,0.05291204342405331,0.5005292892456055,0.0008367769187316298,0.49969251232687384,0.758998435054773,0.9139280125195618,0.878125,0.7084639498432602,0.7934272300469484,0.9852354961233294,0.8560250391236307,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,16,sif_abtt_optimal,5,0.001,0.45226130653266333,0.9690878242879775,0.05359680231395137,0.522505521774292,0.0009757972438819706,0.52152972453041,0.7777777777777778,0.917057902973396,0.81875,0.8150470219435737,0.8169014084507042,0.9863782838193258,0.8215962441314554,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,17,sif_only,10,0.001,0.9849246231155779,0.8518457940503525,0.040201020986704604,0.9653211236000061,0.9247597455978394,0.04056137800216675,0.5414710485133021,0.7683881064162754,0.3875,0.786833855799373,0.5868544600938967,0.8748634175283646,0.513302034428795,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,17,sif_abtt_fixed,10,0.001,0.37185929648241206,0.965977240924569,0.05324139483377896,0.5050181746482849,0.0009153286227956414,0.5041028460254893,0.755868544600939,0.9123630672926447,0.865625,0.7115987460815048,0.7887323943661971,0.987327813060104,0.8685446009389671,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,17,sif_abtt_optimal,7,0.001,0.4020100502512563,0.9706829470284748,0.05377905705125732,0.518319845199585,0.000884069362655282,0.5174357758369297,0.7762128325508607,0.917057902973396,0.859375,0.7586206896551724,0.809076682316119,0.9888729366298088,0.865414710485133,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,18,sif_only,10,0.001,0.9849246231155779,0.877611423100793,0.04314493736065212,0.9714184999465942,0.9350491762161255,0.03636932373046875,0.5821596244131455,0.7918622848200313,0.45625,0.7899686520376176,0.622848200312989,0.8961596219972379,0.5884194053208138,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,18,sif_abtt_fixed,10,0.001,0.4020100502512563,0.9689541175846481,0.053581525320230396,0.5131810903549194,0.0007827690569683909,0.512398321297951,0.7965571205007824,0.9217527386541471,0.834375,0.8150470219435737,0.8247261345852895,0.9866761270360842,0.8607198748043818,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,18,sif_abtt_optimal,7,0.001,0.40703517587939697,0.972970251939798,0.05404039879328612,0.5273909568786621,0.0005945024895481765,0.5267964543891139,0.7762128325508607,0.92018779342723,0.846875,0.7617554858934169,0.8043818466353677,0.988226143662114,0.865414710485133,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,19,sif_only,10,0.001,0.9798994974874372,0.8861979529955014,0.044126012804296344,0.969521164894104,0.9295946359634399,0.03992652893066406,0.6165884194053208,0.784037558685446,0.634375,0.7115987460815048,0.672926447574335,0.9042159183487286,0.6384976525821596,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,19,sif_abtt_fixed,10,0.001,0.40703517587939697,0.9711524690455929,0.05383270346335866,0.5176695585250854,0.0007612768677063286,0.5169082816573791,0.8028169014084507,0.9248826291079812,0.8375,0.8307210031347962,0.8341158059467919,0.9855142967161791,0.8685446009389671,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,19,sif_abtt_optimal,5,0.001,0.46733668341708545,0.9708311659087373,0.05379599217004195,0.537642240524292,0.000614045187830925,0.5370281953364611,0.8137715179968701,0.9264475743348983,0.809375,0.8714733542319749,0.8403755868544601,0.9874410326269225,0.8403755868544601,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,20,sif_only,10,0.001,0.9798994974874372,0.9004098429017027,0.045749827822206726,0.9665577411651611,0.9194537401199341,0.04710400104522705,0.6353677621283255,0.8560250391236307,0.46875,0.8463949843260188,0.6572769953051644,0.9159265909381196,0.6275430359937402,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,20,sif_abtt_fixed,10,0.001,0.4472361809045226,0.9695108675189119,0.053645138176118344,0.5342369675636292,0.0005226549692451954,0.533714312594384,0.8137715179968701,0.9311424100156495,0.834375,0.8495297805642633,0.8419405320813772,0.9853021798462309,0.8419405320813772,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,20,sif_abtt_optimal,2,0.001,0.5326633165829145,0.9726281981597055,0.0540013165833391,0.5560411810874939,0.0014087376184761524,0.5546324434690177,0.7934272300469484,0.917057902973396,0.775,0.8620689655172413,0.8184663536776213,0.9879706225042966,0.7730829420970265,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,21,sif_only,10,0.001,0.9748743718592965,0.9186071062148442,0.04782900164414675,0.9658799767494202,0.9138681888580322,0.05201178789138794,0.7183098591549296,0.8685446009389671,0.6375,0.8495297805642633,0.7433489827856025,0.9367268640005965,0.6948356807511737,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,21,sif_abtt_fixed,10,0.001,0.44221105527638194,0.9714278464517883,0.05386416739748234,0.5430500507354736,0.000376805110136047,0.5426732456253376,0.8200312989045383,0.9311424100156495,0.846875,0.8526645768025078,0.8497652582159625,0.9887479046493685,0.8560250391236307,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,21,sif_abtt_optimal,3,0.001,0.5125628140703518,0.9786363721433632,0.054687795525227324,0.5731377601623535,0.001429460709914565,0.571708299452439,0.8325508607198748,0.9405320813771518,0.81875,0.8934169278996865,0.8560250391236307,0.9892407678216221,0.8309859154929577,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,22,sif_only,10,0.001,0.9748743718592965,0.9319218405121489,0.049350309904700365,0.9697474837303162,0.9207131266593933,0.04903435707092285,0.7449139280125195,0.8732394366197183,0.71875,0.8275862068965517,0.7730829420970265,0.9459620818299082,0.7370892018779343,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,22,sif_abtt_fixed,10,0.001,0.4271356783919598,0.9736227026018255,0.054114946175123566,0.5509306788444519,0.0005175313563086092,0.5504131474881433,0.8184663536776213,0.9374021909233177,0.86875,0.8213166144200627,0.8450704225352113,0.9905943138448694,0.8450704225352113,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,22,sif_abtt_optimal,10,0.001,0.4271356783919598,0.9736227026018255,0.054114946175123566,0.5509306788444519,0.0005175313563086092,0.5504131474881433,0.8184663536776213,0.9374021909233177,0.86875,0.8213166144200627,0.8450704225352113,0.9905943138448694,0.8450704225352113,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,23,sif_only,10,0.001,0.9798994974874372,0.9322375467271081,0.04938638170773648,0.9728107452392578,0.9284560084342957,0.04435473680496216,0.7355242566510172,0.9045383411580594,0.60625,0.9059561128526645,0.755868544600939,0.9438295324570702,0.701095461658842,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,23,sif_abtt_fixed,10,0.001,0.4371859296482412,0.9724877220567701,0.053985266134939376,0.5502100586891174,0.0006663373787887394,0.5495437213103287,0.8262910798122066,0.945226917057903,0.871875,0.8401253918495298,0.8560250391236307,0.9923327994874565,0.8560250391236307,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,23,sif_abtt_optimal,10,0.001,0.4371859296482412,0.9724877220567701,0.053985266134939376,0.5502100586891174,0.0006663373787887394,0.5495437213103287,0.8262910798122066,0.945226917057903,0.871875,0.8401253918495298,0.8560250391236307,0.9923327994874565,0.8560250391236307,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,24,sif_only,10,0.001,0.9849246231155779,0.9331380538524764,0.049489271401113366,0.9768092632293701,0.9381086826324463,0.03870058059692383,0.729264475743349,0.9248826291079812,0.54375,0.9498432601880877,0.7464788732394366,0.9420696727931492,0.6588419405320813,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,24,sif_abtt_fixed,10,0.001,0.4221105527638191,0.974364504914208,0.05419970265319471,0.5493332743644714,0.0005326695973053575,0.5488006047671661,0.8262910798122066,0.9436619718309859,0.878125,0.8307210031347962,0.8544600938967136,0.9925651793671257,0.8607198748043818,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,24,sif_abtt_optimal,10,0.001,0.4221105527638191,0.974364504914208,0.05419970265319471,0.5493332743644714,0.0005326695973053575,0.5488006047671661,0.8262910798122066,0.9436619718309859,0.878125,0.8307210031347962,0.8544600938967136,0.9925651793671257,0.8607198748043818,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,25,sif_only,10,0.001,0.9849246231155779,0.9312106885368714,0.04926905545767065,0.9802546501159668,0.946908712387085,0.033345937728881836,0.7417840375586855,0.9217527386541471,0.625,0.9028213166144201,0.7636932707355243,0.9366952203175172,0.730829420970266,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,25,sif_abtt_fixed,10,0.001,0.4170854271356784,0.9708881085054233,0.05380249828881043,0.5504452586174011,0.0004588202864397317,0.5499864383309614,0.8184663536776213,0.9405320813771518,0.875,0.8181818181818182,0.8466353677621283,0.9923558832002356,0.865414710485133,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,25,sif_abtt_optimal,10,0.001,0.4170854271356784,0.9708881085054233,0.05380249828881043,0.5504452586174011,0.0004588202864397317,0.5499864383309614,0.8184663536776213,0.9405320813771518,0.875,0.8181818181818182,0.8466353677621283,0.9923558832002356,0.865414710485133,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,26,sif_only,10,0.001,0.9849246231155779,0.9350271809091958,0.04970511833688156,0.9831761717796326,0.9542261958122253,0.028949975967407227,0.7636932707355243,0.8998435054773083,0.734375,0.8495297805642633,0.7918622848200313,0.9397987765701304,0.7527386541471048,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,26,sif_abtt_fixed,10,0.001,0.3869346733668342,0.9685845437617129,0.05353929873897516,0.5504067540168762,0.0005295418086461723,0.54987721220823,0.7918622848200313,0.9264475743348983,0.9,0.7523510971786834,0.8262910798122066,0.9921379522280664,0.8810641627543035,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,26,sif_abtt_optimal,10,0.001,0.3869346733668342,0.9685845437617129,0.05353929873897516,0.5504067540168762,0.0005295418086461723,0.54987721220823,0.7918622848200313,0.9264475743348983,0.9,0.7523510971786834,0.8262910798122066,0.9921379522280664,0.8810641627543035,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,27,sif_only,10,0.001,0.9899497487437187,0.93081351724332,0.04922367565879089,0.9883303046226501,0.968612015247345,0.019718289375305176,0.7605633802816901,0.9217527386541471,0.690625,0.8808777429467085,0.7856025039123631,0.9358169685160493,0.755868544600939,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,27,sif_abtt_fixed,10,0.001,0.40703517587939697,0.9627927914654596,0.05287754759814127,0.5467185974121094,0.0003433901001699269,0.5463752073119394,0.812206572769953,0.9358372456964006,0.89375,0.799373040752351,0.8466353677621283,0.9892030855313845,0.8591549295774648,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,27,sif_abtt_optimal,7,0.001,0.4472361809045226,0.9716592670049862,0.05389060893145316,0.5569358468055725,0.000587605289183557,0.556348241516389,0.837245696400626,0.9420970266040689,0.85625,0.8652037617554859,0.8607198748043818,0.99185316483689,0.838810641627543,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,28,sif_only,10,0.001,0.949748743718593,0.9307505684636502,0.049216483287934265,0.9387800693511963,0.845674455165863,0.09310561418533325,0.7824726134585289,0.9280125195618153,0.646875,0.9623824451410659,0.8043818466353677,0.9460311602721405,0.7402190923317684,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,28,sif_abtt_fixed,10,0.001,0.4321608040201005,0.9638871334906576,0.053002584382622564,0.5472873449325562,0.00046963460044935346,0.5468177103321068,0.8231611893583725,0.9358372456964006,0.871875,0.8275862068965517,0.8497652582159625,0.988454401861397,0.8403755868544601,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,hidden,sif,28,sif_abtt_optimal,10,0.001,0.4321608040201005,0.9638871334906576,0.053002584382622564,0.5472873449325562,0.00046963460044935346,0.5468177103321068,0.8231611893583725,0.9358372456964006,0.871875,0.8275862068965517,0.8497652582159625,0.988454401861397,0.8403755868544601,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,ffn_int,mean,1,baseline,10,0.001,0.9849246231155779,0.8822096483942874,0.04367031908931362,0.9688092470169067,0.9268705248832703,0.041938722133636475,0.5899843505477308,0.8278560250391236,0.340625,0.9247648902821317,0.6322378716744914,0.8721049483904597,0.5086071987480438,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,ffn_int,mean,1,abtt_fixed,10,0.001,0.38190954773869346,0.9651174608079415,0.05314315850668154,0.5089274048805237,0.0006034644902683794,0.5083239403902553,0.784037558685446,0.9248826291079812,0.85625,0.768025078369906,0.812206572769953,0.9886779051612395,0.8450704225352113,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,ffn_int,mean,1,abtt_optimal,10,0.001,0.38190954773869346,0.9651174608079415,0.05314315850668154,0.5089274048805237,0.0006034644902683794,0.5083239403902553,0.784037558685446,0.9248826291079812,0.85625,0.768025078369906,0.812206572769953,0.9886779051612395,0.8450704225352113,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,ffn_int,mean,1,whitening,10,0.001,0.0,0.5362357443855241,0.004140205588309292,0.06217527762055397,-0.0009282980463467538,0.06310357566690072,0.081377151799687,0.09233176838810642,1.0,0.0,0.5007824726134585,0.5046092820840985,0.23943661971830985,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,ffn_int,mean,2,baseline,10,0.001,0.9949748743718593,0.7797583138513995,0.03196448574676557,0.9996062517166138,0.99880450963974,0.0008017420768737793,0.352112676056338,0.37715179968701096,1.0,0.0,0.5007824726134585,0.8317106960760613,0.5289514866979655,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,ffn_int,mean,2,abtt_fixed,10,0.001,0.36180904522613067,0.9683959075838025,0.05351774564078458,0.5308424234390259,0.0006511744577437639,0.5301912489812821,0.7934272300469484,0.945226917057903,0.909375,0.7429467084639498,0.8262910798122066,0.9921341529137435,0.8763693270735524,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,ffn_int,mean,2,abtt_optimal,10,0.001,0.36180904522613067,0.9683959075838025,0.05351774564078458,0.5308424234390259,0.0006511744577437639,0.5301912489812821,0.7934272300469484,0.945226917057903,0.909375,0.7429467084639498,0.8262910798122066,0.9921341529137435,0.8763693270735524,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,ffn_int,mean,2,whitening,10,0.001,0.06030150753768844,0.575029204649967,0.008572649388262805,0.14405183494091034,0.0008685963111929595,0.14318323862971738,0.0782472613458529,0.0892018779342723,1.0,0.0,0.5007824726134585,0.5764840139014378,0.21439749608763695,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,ffn_int,mean,3,baseline,10,0.001,0.9597989949748744,0.8750754533650531,0.04285518379713073,0.9106814861297607,0.8027786612510681,0.10790282487869263,0.5978090766823161,0.8841940532081377,0.290625,0.9561128526645768,0.622848200312989,0.8711477341729834,0.5054773082942097,639,639,320,319
Qwen/Qwen3-Embedding-0.6B,ffn_int,mean,3,abtt_fixed,10,0.001,0.37185929648241206,0.9742781176414579,0.05418983225933584,0.5082947015762329,0.0007638665847480297,0.5075308349914849,0.8215962441314554,0.9514866979655712,0.85625,0.8495297805642633,0.8528951486697965,0.9907502354020615,0.8591549295774648,639,639,320,319
